IdDisciplina,IdTurma,IdAluno,StDisciplinaDispensada
4,193,356,A
4,193,393,A
4,193,431,A
4,193,917,A
4,193,927,A
4,193,1040,A
4,193,1055,A
4,193,1073,A
4,193,1077,A
4,193,1107,A
4,193,1181,A
4,193,1302,A
4,193,1303,A
4,194,193,A
4,194,239,A
4,194,240,A
4,194,263,A
4,194,269,A
4,194,272,A
4,194,310,A
4,194,420,A
4,194,825,A
4,194,933,A
4,194,987,A
4,194,1003,A
4,194,1083,A
4,194,1108,A
4,194,1119,A
4,194,1120,A
4,194,1184,A
4,194,1192,A
4,199,103,A
4,199,104,A
4,199,165,A
4,199,168,A
4,199,169,A
4,199,180,A
4,199,243,A
4,199,754,A
4,199,757,A
4,199,822,A
4,199,872,A
4,199,1141,A
4,199,1164,A
4,199,1165,A
4,199,1278,A
4,199,1280,A
4,200,91,A
4,200,116,A
4,200,161,A
4,200,255,A
4,200,1150,A
4,201,123,A
4,201,133,A
4,201,134,A
4,201,139,A
4,201,141,A
4,201,151,A
4,201,158,A
4,201,252,A
4,201,755,A
4,201,1194,A
4,202,98,A
4,202,100,A
4,202,105,A
4,202,107,A
4,202,144,A
4,202,145,A
4,202,155,A
4,202,167,A
4,202,178,A
4,202,879,A
4,202,1034,A
4,202,1101,A
4,202,1116,A
4,203,164,A
4,203,171,A
4,203,172,A
4,203,181,A
4,203,249,A
4,203,290,A
4,203,307,A
4,203,422,A
4,203,423,A
4,203,468,A
4,203,526,A
4,203,564,A
4,203,566,A
4,203,569,A
4,203,1106,A
4,203,1218,A
4,205,162,A
4,205,163,A
4,205,176,A
4,205,218,A
4,205,260,A
4,205,285,A
4,205,457,A
4,205,492,A
4,205,499,A
4,205,501,A
4,205,506,A
4,205,508,A
4,205,513,A
4,205,515,A
4,205,536,A
4,205,880,A
4,205,1287,A
4,207,142,A
4,207,143,A
4,207,311,A
4,207,355,A
4,207,357,A
4,207,394,A
4,207,400,A
4,207,403,A
4,207,412,A
4,207,418,A
4,207,424,A
4,207,439,A
4,207,789,A
4,207,930,A
4,207,1202,A
4,208,32,A
4,208,94,A
4,208,95,A
4,208,96,A
4,208,99,A
4,208,101,A
4,208,106,A
4,208,108,A
4,208,109,A
4,208,111,A
4,208,112,A
4,208,113,A
4,208,120,A
4,208,122,A
4,208,125,A
4,208,126,A
4,208,128,A
4,208,758,A
4,208,1123,A
4,208,1297,A
4,210,3,A
4,210,8,A
4,210,17,A
4,210,21,A
4,210,24,A
4,210,25,A
4,210,26,A
4,210,27,A
4,210,28,A
4,210,29,A
4,210,30,A
4,210,131,A
4,210,582,A
4,210,752,A
4,210,753,A
4,210,799,A
4,231,724,A
4,231,727,A
4,231,734,A
4,231,735,A
4,231,736,A
4,231,738,A
4,231,739,A
4,231,740,A
4,231,744,A
4,231,746,A
4,231,747,A
4,231,748,A
4,231,749,A
4,231,750,A
4,231,794,A
4,235,640,A
4,235,641,A
4,235,643,A
4,235,837,A
4,235,846,A
4,235,1054,A
4,236,596,A
4,236,597,A
4,236,617,A
4,236,667,A
4,236,687,A
4,236,1139,A
4,236,1254,A
4,236,1283,A
4,237,980,A
4,237,1021,A
4,237,1067,A
4,237,1242,A
4,237,1275,A
4,238,632,A
4,238,678,A
4,238,831,A
4,238,889,A
4,238,910,A
4,238,924,A
4,238,947,A
4,238,949,A
4,238,1026,A
4,238,1170,A
4,239,673,A
4,239,715,A
4,239,716,A
4,239,723,A
4,239,726,A
4,239,896,A
4,239,897,A
4,239,905,A
4,239,916,A
4,239,975,A
4,239,1241,A
4,240,598,A
4,240,599,A
4,240,633,A
4,240,634,A
4,240,649,A
4,240,665,A
4,240,668,A
4,240,672,A
4,240,680,A
4,240,714,A
4,240,720,A
4,240,895,A
4,240,901,A
4,240,923,A
4,240,935,A
4,240,974,A
4,240,1043,A
4,240,1059,A
4,241,886,A
4,241,888,A
4,241,893,A
4,241,903,A
4,241,926,A
4,241,939,A
4,241,966,A
4,241,1066,A
4,242,280,A
4,242,321,A
4,242,535,A
4,242,1159,A
4,243,159,A
4,243,435,A
4,243,437,A
4,243,877,A
4,243,996,A
4,243,1032,A
4,243,1285,A
4,244,379,A
4,244,415,A
4,244,426,A
4,244,445,A
4,244,600,A
4,244,628,A
4,244,659,A
4,244,705,A
4,244,759,A
4,244,864,A
4,244,963,A
4,244,1294,A
4,244,1301,A
4,247,191,A
4,247,211,A
4,247,224,A
4,247,316,A
4,247,320,A
4,247,572,A
4,247,737,A
4,247,777,A
4,247,782,A
4,247,841,A
4,247,1058,A
4,247,1185,A
4,247,1219,A
4,247,1234,A
4,247,1238,A
4,247,1288,A
4,248,473,A
4,248,484,A
4,248,485,A
4,248,615,A
4,248,627,A
4,248,655,A
4,248,717,A
4,248,811,A
4,248,875,A
4,248,938,A
4,248,941,A
4,248,972,A
4,248,1169,A
4,248,1215,A
4,248,1223,A
4,249,147,A
4,249,149,A
4,249,347,A
4,249,352,A
4,249,429,A
4,249,433,A
4,249,441,A
4,249,491,A
4,249,1289,A
4,251,474,A
4,251,489,A
4,251,511,A
4,251,544,A
4,251,568,A
4,251,690,A
4,251,699,A
4,251,708,A
4,251,797,A
4,251,840,A
4,251,854,A
4,251,892,A
4,251,1071,A
4,251,1072,A
4,251,1153,A
4,251,1197,A
4,251,1201,A
4,255,121,A
4,255,136,A
4,255,146,A
4,255,150,A
4,255,156,A
4,255,251,A
4,255,793,A
4,255,1175,A
4,255,1229,A
4,255,1232,A
4,256,209,A
4,256,210,A
4,256,232,A
4,256,233,A
4,256,267,A
4,256,270,A
4,256,304,A
4,256,397,A
4,256,406,A
4,256,408,A
4,256,421,A
4,256,443,A
4,256,532,A
4,256,590,A
4,256,745,A
4,256,856,A
4,256,1056,A
4,257,206,A
4,257,382,A
4,257,453,A
4,257,505,A
4,257,610,A
4,257,710,A
4,257,952,A
4,257,1140,A
4,257,1144,A
4,257,1145,A
4,257,1231,A
4,257,1256,A
4,257,1277,A
4,257,1290,A
4,266,179,A
4,266,182,A
4,266,213,A
4,266,459,A
4,266,531,A
4,266,537,A
4,266,552,A
4,266,567,A
4,266,575,A
4,266,577,A
4,266,584,A
4,266,874,A
4,266,1037,A
4,266,1093,A
4,266,1155,A
4,266,1252,A
4,267,483,A
4,267,486,A
4,267,514,A
4,267,613,A
4,267,650,A
4,267,652,A
4,267,674,A
4,267,675,A
4,267,689,A
4,267,691,A
4,267,762,A
4,267,780,A
4,267,1188,A
4,267,1190,A
4,267,1198,A
4,409,95,A
4,409,153,A
4,409,154,A
4,409,177,A
4,409,254,A
4,409,540,A
4,409,784,A
4,409,814,A
4,409,988,A
4,409,1160,A
4,409,1180,A
4,409,1245,A
4,410,616,A
4,410,657,A
4,410,661,A
4,410,686,A
4,410,696,A
4,410,698,A
4,410,863,A
4,410,900,A
4,410,934,A
4,410,937,A
4,411,645,A
4,411,688,A
4,411,712,A
4,411,828,A
4,411,829,A
4,411,1023,A
4,411,1036,A
4,411,1082,A
4,411,1100,A
4,411,1102,A
4,412,684,A
4,412,906,A
4,412,936,A
4,412,954,A
4,412,1028,A
4,412,1039,A
4,412,1047,A
4,412,1060,A
4,412,1062,A
4,414,461,A
4,414,656,A
4,414,823,A
4,414,851,A
4,414,898,A
4,414,899,A
4,414,957,A
4,414,984,A
4,414,1081,A
4,414,1103,A
4,414,1189,A
4,414,1200,A
4,414,1214,A
4,415,225,A
4,415,227,A
4,415,231,A
4,415,235,A
4,415,296,A
4,415,486,A
4,415,488,A
4,415,509,A
4,415,514,A
4,415,848,A
4,415,1030,A
4,415,1033,A
4,415,1096,A
4,415,1104,A
4,415,1122,A
4,415,1204,A
4,415,1235,A
4,416,257,A
4,416,448,A
4,416,858,A
4,416,859,A
4,416,907,A
4,416,913,A
4,416,1085,A
4,416,1091,A
4,416,1162,A
4,416,1168,A
4,416,1206,A
4,416,1247,A
4,416,1274,A
4,416,1282,A
4,416,1304,A
4,416,1305,A
4,418,866,A
4,418,867,A
4,418,876,A
4,418,884,A
4,418,904,A
4,418,908,A
4,418,922,A
4,418,979,A
4,418,991,A
4,418,1049,A
4,418,1069,A
4,419,303,A
4,419,778,A
4,419,781,A
4,419,958,A
4,419,982,A
4,419,995,A
4,419,1009,A
4,419,1010,A
4,419,1011,A
4,419,1022,A
4,419,1025,A
4,419,1078,A
4,419,1195,A
4,419,1260,A
4,420,868,A
4,420,925,A
4,420,977,A
4,420,992,A
4,420,1038,A
4,420,1053,A
4,420,1080,A
4,420,1125,A
4,420,1208,A
4,420,1279,A
4,421,902,A
4,421,981,A
4,421,989,A
4,421,993,A
4,421,1044,A
4,421,1050,A
4,422,944,A
4,422,978,A
4,422,1012,A
4,422,1017,A
4,422,1018,A
4,422,1042,A
4,422,1046,A
4,422,1113,A
4,422,1117,A
4,453,694,A
4,453,1142,A
4,453,1147,A
4,453,1154,A
4,453,1157,A
4,453,1161,A
4,453,1174,A
4,453,1267,A
4,453,1286,A
4,457,974,A
4,457,1062,A
4,457,1102,A
4,457,1351,A
4,457,1469,A
4,457,1668,A
4,457,1740,A
4,457,1743,A
4,457,1750,A
4,458,637,A
4,458,806,A
4,458,808,A
4,458,1079,A
4,458,1350,A
4,458,1592,A
4,458,1593,A
4,458,1605,A
4,458,1609,A
4,458,1767,A
4,458,1768,A
4,458,1770,A
4,458,1771,A
4,459,932,A
4,459,1341,A
4,459,1344,A
4,459,1348,A
4,459,1555,A
4,459,1556,A
4,459,1562,A
4,459,1623,A
4,459,1744,A
4,459,1747,A
4,459,1794,A
4,459,1827,A
4,460,664,A
4,460,830,A
4,460,861,A
4,460,862,A
4,460,943,A
4,460,962,A
4,460,1084,A
4,460,1316,A
4,460,1535,A
4,460,1662,A
4,460,1786,A
4,460,1829,A
4,460,1830,A
4,461,915,A
4,461,1007,A
4,461,1018,A
4,461,1336,A
4,461,1557,A
4,461,1570,A
4,461,1629,A
4,461,1635,A
4,461,1669,A
4,461,1746,A
4,461,1765,A
4,461,1782,A
4,461,1784,A
4,462,635,A
4,462,827,A
4,462,904,A
4,462,991,A
4,462,1001,A
4,462,1006,A
4,462,1531,A
4,462,1553,A
4,462,1745,A
4,462,1748,A
4,462,1749,A
4,463,623,A
4,463,711,A
4,463,820,A
4,463,994,A
4,463,998,A
4,463,1031,A
4,463,1112,A
4,463,1343,A
4,463,1542,A
4,463,1543,A
4,463,1546,A
4,463,1630,A
4,463,1785,A
4,464,1594,A
4,464,1595,A
4,464,1606,A
4,464,1611,A
4,464,1613,A
4,464,1638,A
4,464,1639,A
4,464,1644,A
4,464,1811,A
4,465,990,A
4,465,1045,A
4,465,1541,A
4,465,1545,A
4,465,1607,A
4,465,1608,A
4,465,1636,A
4,465,1640,A
4,465,1641,A
4,465,1642,A
4,465,1643,A
4,465,1769,A
4,465,1777,A
4,466,2,A
4,466,645,A
4,466,696,A
4,466,831,A
4,466,900,A
4,466,910,A
4,466,1028,A
4,466,1053,A
4,466,1271,A
4,466,1331,A
4,466,1332,A
4,466,1368,A
4,466,1382,A
4,466,1389,A
4,466,1392,A
4,466,1505,A
4,466,1718,A
4,466,1719,A
4,466,1818,A
4,466,1820,A
4,467,359,A
4,467,596,A
4,467,610,A
4,467,638,A
4,467,651,A
4,467,661,A
4,467,679,A
4,467,792,A
4,467,834,A
4,467,1023,A
4,467,1139,A
4,467,1158,A
4,467,1704,A
4,467,1715,A
4,467,1733,A
4,467,1813,A
4,467,1819,A
4,468,654,A
4,468,678,A
4,468,710,A
4,468,889,A
4,468,1144,A
4,468,1386,A
4,468,1394,A
4,468,1399,A
4,470,614,A
4,470,909,A
4,470,1036,A
4,470,1063,A
4,470,1113,A
4,470,1156,A
4,470,1272,A
4,470,1437,A
4,470,1484,A
4,470,1491,A
4,470,1658,A
4,470,1721,A
4,470,1803,A
4,471,633,A
4,471,649,A
4,471,672,A
4,471,680,A
4,471,895,A
4,471,906,A
4,471,923,A
4,471,989,A
4,471,1039,A
4,471,1043,A
4,471,1047,A
4,471,1140,A
4,471,1145,A
4,471,1420,A
4,471,1814,A
4,471,1815,A
4,472,601,A
4,472,631,A
4,472,695,A
4,472,699,A
4,472,708,A
4,472,817,A
4,472,892,A
4,472,918,A
4,472,985,A
4,472,1071,A
4,472,1075,A
4,472,1105,A
4,472,1153,A
4,472,1201,A
4,472,1230,A
4,472,1233,A
4,472,1552,A
4,473,546,A
4,473,624,A
4,473,867,A
4,473,979,A
4,473,1049,A
4,473,1189,A
4,473,1236,A
4,473,1672,A
4,473,1673,A
4,473,1690,A
4,473,1725,A
4,474,668,A
4,474,671,A
4,474,700,A
4,474,791,A
4,474,815,A
4,474,824,A
4,474,908,A
4,474,997,A
4,474,1558,A
4,474,1571,A
4,474,1573,A
4,474,1618,A
4,474,1631,A
4,474,1671,A
4,474,1677,A
4,475,655,A
4,475,681,A
4,475,717,A
4,475,802,A
4,475,804,A
4,475,809,A
4,475,812,A
4,475,818,A
4,475,965,A
4,475,972,A
4,475,1013,A
4,475,1016,A
4,475,1169,A
4,475,1215,A
4,475,1315,A
4,475,1614,A
4,476,358,A
4,476,362,A
4,476,367,A
4,476,376,A
4,476,410,A
4,476,430,A
4,476,603,A
4,476,612,A
4,476,653,A
4,476,677,A
4,476,790,A
4,476,838,A
4,476,940,A
4,476,1126,A
4,476,1250,A
4,476,1329,A
4,476,1717,A
4,476,1795,A
4,477,363,A
4,477,371,A
4,477,386,A
4,477,813,A
4,477,869,A
4,477,1138,A
4,477,1205,A
4,477,1265,A
4,477,1333,A
4,477,1364,A
4,477,1723,A
4,477,1762,A
4,477,1804,A
4,477,1816,A
4,477,1821,A
4,477,1824,A
4,478,206,A
4,478,373,A
4,478,382,A
4,478,505,A
4,478,560,A
4,478,621,A
4,478,952,A
4,478,1019,A
4,478,1231,A
4,478,1264,A
4,478,1268,A
4,478,1419,A
4,478,1482,A
4,478,1676,A
4,478,1716,A
4,479,288,A
4,479,407,A
4,479,471,A
4,479,1114,A
4,479,1146,A
4,479,1251,A
4,479,1276,A
4,479,1449,A
4,479,1470,A
4,479,1471,A
4,479,1477,A
4,479,1720,A
4,479,1722,A
4,480,365,A
4,480,378,A
4,480,381,A
4,480,619,A
4,480,1308,A
4,480,1372,A
4,480,1388,A
4,480,1390,A
4,480,1405,A
4,480,1421,A
4,480,1438,A
4,480,1440,A
4,480,1443,A
4,480,1461,A
4,480,1464,A
4,481,461,A
4,481,475,A
4,481,483,A
4,481,489,A
4,481,613,A
4,481,674,A
4,481,690,A
4,481,780,A
4,481,851,A
4,481,899,A
4,481,1081,A
4,481,1191,A
4,481,1200,A
4,481,1214,A
4,481,1226,A
4,481,1249,A
4,482,474,A
4,482,544,A
4,482,576,A
4,482,675,A
4,482,691,A
4,482,854,A
4,482,1024,A
4,482,1103,A
4,482,1197,A
4,482,1213,A
4,482,1312,A
4,482,1314,A
4,482,1619,A
4,482,1729,A
4,482,1731,A
4,482,1806,A
4,483,682,A
4,483,689,A
4,483,742,A
4,483,1030,A
4,483,1096,A
4,483,1212,A
4,483,1235,A
4,483,1239,A
4,483,1559,A
4,483,1561,A
4,483,1568,A
4,483,1572,A
4,483,1575,A
4,483,1634,A
4,484,370,A
4,484,495,A
4,484,497,A
4,484,543,A
4,484,660,A
4,484,840,A
4,484,865,A
4,484,931,A
4,484,957,A
4,484,999,A
4,484,1193,A
4,484,1258,A
4,484,1726,A
4,484,1778,A
4,484,1826,A
4,485,191,A
4,485,211,A
4,485,320,A
4,485,477,A
4,485,479,A
4,485,481,A
4,485,484,A
4,485,517,A
4,485,545,A
4,485,811,A
4,485,826,A
4,485,1058,A
4,485,1187,A
4,485,1601,A
4,485,1645,A
4,486,185,A
4,486,188,A
4,486,245,A
4,486,733,A
4,486,844,A
4,486,929,A
4,486,969,A
4,487,192,A
4,487,278,A
4,487,317,A
4,487,338,A
4,487,592,A
4,487,796,A
4,487,858,A
4,487,1177,A
4,487,1404,A
4,487,1409,A
4,487,1430,A
4,487,1679,A
4,487,1680,A
4,487,1684,A
4,487,1792,A
4,488,187,A
4,488,217,A
4,488,248,A
4,488,586,A
4,488,1124,A
4,488,1159,A
4,488,1246,A
4,488,1381,A
4,488,1441,A
4,488,1665,A
4,488,1710,A
4,488,1712,A
4,489,205,A
4,489,222,A
4,489,247,A
4,489,258,A
4,489,374,A
4,489,454,A
4,489,463,A
4,489,913,A
4,489,1136,A
4,489,1152,A
4,489,1253,A
4,489,1281,A
4,490,261,A
4,490,281,A
4,490,282,A
4,490,322,A
4,490,325,A
4,490,340,A
4,490,344,A
4,490,578,A
4,490,1027,A
4,490,1109,A
4,490,1309,A
4,490,1478,A
4,490,1495,A
4,490,1499,A
4,490,1728,A
4,491,293,A
4,491,326,A
4,491,327,A
4,491,331,A
4,491,336,A
4,491,339,A
4,491,341,A
4,491,465,A
4,491,921,A
4,491,976,A
4,491,1085,A
4,491,1300,A
4,491,1526,A
4,491,1686,A
4,491,1713,A
4,492,223,A
4,492,228,A
4,492,229,A
4,492,240,A
4,492,296,A
4,492,494,A
4,492,561,A
4,492,620,A
4,492,622,A
4,492,743,A
4,492,745,A
4,492,787,A
4,492,1225,A
4,492,1237,A
4,492,1293,A
4,492,1554,A
4,493,230,A
4,493,239,A
4,493,266,A
4,493,273,A
4,493,1128,A
4,493,1226,A
4,493,1306,A
4,493,1585,A
4,493,1632,A
4,493,1655,A
4,493,1682,A
4,493,1683,A
4,493,1711,A
4,493,1774,A
4,493,1775,A
4,497,165,A
4,497,171,A
4,497,423,A
4,497,522,A
4,497,1093,A
4,497,1218,A
4,497,1431,A
4,497,1450,A
4,497,1457,A
4,498,163,A
4,498,218,A
4,498,285,A
4,498,492,A
4,498,499,A
4,498,536,A
4,498,1106,A
4,498,1453,A
4,499,134,A
4,499,136,A
4,499,147,A
4,499,149,A
4,499,151,A
4,499,311,A
4,499,352,A
4,499,357,A
4,499,429,A
4,499,930,A
4,499,933,A
4,499,1289,A
4,499,1550,A
4,499,1580,A
4,499,1624,A
4,500,155,A
4,500,181,A
4,500,182,A
4,500,213,A
4,500,249,A
4,500,290,A
4,500,457,A
4,500,459,A
4,500,515,A
4,500,526,A
4,500,537,A
4,500,564,A
4,500,566,A
4,500,569,A
4,500,575,A
4,500,874,A
4,500,879,A
4,501,186,A
4,501,199,A
4,501,201,A
4,501,202,A
4,501,204,A
4,501,219,A
4,501,250,A
4,501,274,A
4,501,276,A
4,501,292,A
4,501,346,A
4,501,562,A
4,501,859,A
4,501,1209,A
4,501,1468,A
4,501,1616,A
4,502,176,A
4,502,294,A
4,502,297,A
4,502,301,A
4,502,309,A
4,502,451,A
4,502,458,A
4,502,508,A
4,502,832,A
4,502,860,A
4,502,1032,A
4,502,1708,A
4,503,193,A
4,503,263,A
4,503,302,A
4,503,491,A
4,503,856,A
4,503,927,A
4,503,958,A
4,503,1003,A
4,503,1564,A
4,503,1637,A
4,503,1687,A
4,503,1688,A
4,504,91,A
4,504,95,A
4,504,100,A
4,504,103,A
4,504,104,A
4,504,105,A
4,504,107,A
4,504,116,A
4,504,162,A
4,504,167,A
4,504,168,A
4,504,169,A
4,504,178,A
4,504,180,A
4,504,243,A
4,504,255,A
4,504,526,A
4,504,757,A
4,504,872,A
4,504,1164,A
4,504,1356,A
4,504,1395,A
4,504,1402,A
4,504,1424,A
4,504,1436,A
4,505,2,A
4,505,69,A
4,505,101,A
4,505,108,A
4,505,120,A
4,505,125,A
4,505,758,A
4,505,1141,A
4,505,1147,A
4,505,1310,A
4,505,1323,A
4,505,1454,A
4,505,1513,A
4,505,1548,A
4,508,1414,A
4,508,1425,A
4,508,1459,A
4,508,1490,A
4,508,1493,A
4,508,1507,A
4,508,1734,A
4,508,1757,A
4,508,1760,A
4,508,1808,A
4,508,1812,A
4,508,1817,A
4,509,1338,A
4,509,1342,A
4,509,1360,A
4,509,1361,A
4,509,1373,A
4,509,1374,A
4,509,1380,A
4,509,1383,A
4,509,1455,A
4,509,1602,A
4,509,1736,A
4,509,1758,A
4,510,1363,A
4,510,1369,A
4,510,1371,A
4,510,1407,A
4,510,1439,A
4,510,1458,A
4,510,1494,A
4,510,1511,A
4,510,1735,A
4,510,1737,A
4,510,1738,A
4,510,1739,A
4,510,1761,A
4,510,1802,A
4,511,846,A
4,511,924,A
4,511,925,A
4,511,935,A
4,511,947,A
4,511,1021,A
4,511,1117,A
4,511,1134,A
4,511,1279,A
4,511,1340,A
4,511,1377,A
4,511,1406,A
4,511,1418,A
4,511,1444,A
4,511,1486,A
4,511,1805,A
4,511,1807,A
4,512,673,A
4,512,896,A
4,512,926,A
4,512,944,A
4,512,1349,A
4,512,1489,A
4,512,1492,A
4,512,1497,A
4,512,1696,A
4,512,1742,A
4,512,1755,A
4,512,1756,A
4,513,640,A
4,513,716,A
4,513,886,A
4,513,916,A
4,513,936,A
4,513,975,A
4,513,981,A
4,513,1042,A
4,513,1044,A
4,513,1060,A
4,513,1066,A
4,513,1509,A
4,513,1660,A
4,514,966,A
4,514,1050,A
4,514,1500,A
4,514,1504,A
4,514,1506,A
4,514,1518,A
4,514,1522,A
4,514,1667,A
4,514,1693,A
4,514,1697,A
4,516,159,A
4,516,280,A
4,516,321,A
4,516,330,A
4,516,332,A
4,516,334,A
4,516,501,A
4,516,513,A
4,516,877,A
4,516,1396,A
4,516,1533,A
4,517,360,A
4,517,432,A
4,517,436,A
4,517,447,A
4,517,726,A
4,517,829,A
4,517,901,A
4,517,1261,A
4,517,1298,A
4,517,1335,A
4,517,1346,A
4,517,1410,A
4,517,1411,A
4,517,1467,A
4,517,1515,A
4,517,1521,A
4,517,1825,A
4,518,473,A
4,518,485,A
4,518,615,A
4,518,875,A
4,518,1262,A
4,518,1326,A
4,518,1646,A
4,518,1647,A
4,518,1772,A
4,518,1773,A
4,518,1798,A
4,519,644,A
4,519,761,A
4,519,786,A
4,519,805,A
4,519,810,A
4,519,835,A
4,519,878,A
4,519,941,A
4,519,1183,A
4,519,1217,A
4,519,1223,A
4,519,1291,A
4,519,1311,A
4,519,1345,A
4,519,1600,A
4,519,1678,A
4,521,609,A
4,521,670,A
4,521,682,A
4,521,866,A
4,521,898,A
4,521,928,A
4,521,948,A
4,521,962,A
4,521,984,A
4,521,1068,A
4,521,1095,A
4,521,1176,A
4,521,1188,A
4,521,1190,A
4,521,1196,A
4,521,1633,A
4,521,1822,A
4,522,142,A
4,522,400,A
4,522,403,A
4,522,412,A
4,522,418,A
4,522,424,A
4,522,439,A
4,522,1551,A
4,522,1566,A
4,522,1584,A
4,522,1627,A
4,522,1628,A
4,522,1787,A
4,522,1799,A
4,522,1828,A
4,523,225,A
4,523,227,A
4,523,231,A
4,523,235,A
4,523,272,A
4,523,300,A
4,523,486,A
4,523,488,A
4,523,737,A
4,523,848,A
4,523,987,A
4,523,1033,A
4,523,1179,A
4,523,1204,A
4,523,1681,A
4,524,1330,A
4,524,1367,A
4,524,1384,A
4,524,1393,A
4,524,1413,A
4,524,1657,A
4,524,1659,A
4,524,1689,A
4,525,246,A
4,525,271,A
4,525,277,A
4,525,305,A
4,525,324,A
4,525,512,A
4,525,1400,A
4,525,1430,A
4,525,1433,A
4,525,1434,A
4,525,1448,A
4,525,1451,A
4,525,1466,A
4,525,1714,A
4,547,643,A
4,547,868,A
4,547,992,A
4,547,1038,A
4,547,1051,A
4,547,1080,A
4,547,1125,A
4,547,1254,A
4,547,1353,A
4,547,1376,A
4,547,1408,A
4,547,1510,A
4,547,1732,A
4,547,1790,A
4,548,617,A
4,548,723,A
4,548,828,A
4,548,1054,A
4,548,1375,A
4,548,1416,A
4,548,1475,A
4,548,1508,A
4,548,1589,A
4,548,1590,A
4,548,1598,A
4,549,641,A
4,549,665,A
4,549,715,A
4,549,897,A
4,549,905,A
4,549,978,A
4,549,1012,A
4,549,1017,A
4,549,1046,A
4,549,1059,A
4,549,1520,A
4,549,1789,A
4,551,487,A
4,551,502,A
4,551,557,A
4,551,1029,A
4,551,1334,A
4,551,1352,A
4,551,1537,A
4,551,1560,A
4,551,1617,A
4,551,1625,A
4,551,1675,A
4,551,1727,A
4,551,1730,A
4,552,413,A
4,552,816,A
4,552,1111,A
4,552,1446,A
4,552,1479,A
4,552,1483,A
4,553,729,A
4,553,833,A
4,553,873,A
4,553,876,A
4,553,1339,A
4,553,1532,A
4,553,1621,A
4,553,1766,A
4,553,1783,A
4,553,1788,A
4,554,211,A
4,554,226,A
4,554,269,A
4,554,270,A
4,554,476,A
4,554,995,A
4,554,1184,A
4,554,1186,A
4,554,1222,A
4,554,1224,A
4,554,1227,A
4,554,1238,A
4,554,1576,A
4,554,1586,A
4,554,1780,A
4,555,1603,A
4,555,1610,A
4,555,1612,A
4,555,1666,A
4,555,1759,A
4,555,1810,A
4,556,893,A
4,556,902,A
4,556,1241,A
4,556,1472,A
4,556,1698,A
4,556,1699,A
4,556,1702,A
4,556,1703,A
4,556,1751,A
4,556,1752,A
4,556,1753,A
4,556,1754,A
4,557,1485,A
4,576,395,A
4,576,450,A
4,576,453,A
4,576,626,A
4,576,659,A
4,576,1137,A
4,576,1488,A
4,576,1498,A
4,577,387,A
4,577,405,A
4,577,414,A
4,577,426,A
4,577,438,A
4,577,440,A
4,577,628,A
4,577,692,A
4,577,760,A
4,577,963,A
4,577,1048,A
4,577,1243,A
4,577,1257,A
4,577,1273,A
4,577,1294,A
4,577,1299,A
4,578,343,A
4,578,379,A
4,578,404,A
4,578,462,A
4,578,470,A
4,578,600,A
4,578,759,A
4,578,798,A
4,578,971,A
4,578,1110,A
4,578,1301,A
4,578,1496,A
4,578,1502,A
4,578,1517,A
4,578,1527,A
4,578,1796,A
4,579,348,A
4,579,433,A
4,579,572,A
4,579,573,A
4,579,782,A
4,579,841,A
4,579,1173,A
4,579,1182,A
4,579,1651,A
4,579,1654,A
4,579,1656,A
4,579,1685,A
4,580,289,A
4,580,525,A
4,580,549,A
4,580,571,A
4,580,887,A
4,580,1167,A
4,580,1285,A
4,580,1435,A
4,580,1447,A
4,580,1452,A
4,580,1456,A
4,580,1709,A
4,581,287,A
4,581,446,A
4,581,493,A
4,581,1534,A
4,581,1540,A
4,581,1694,A
4,581,1695,A
4,582,232,A
4,582,233,A
4,582,267,A
4,582,303,A
4,582,304,A
4,582,310,A
4,582,397,A
4,582,406,A
4,582,408,A
4,582,420,A
4,582,781,A
4,582,1022,A
4,582,1025,A
4,582,1056,A
4,582,1181,A
4,582,1202,A
4,582,1549,A
4,582,1620,A
4,583,337,A
4,583,394,A
4,583,431,A
4,583,789,A
4,583,982,A
4,583,1009,A
4,583,1077,A
4,583,1078,A
4,583,1107,A
4,583,1565,A
4,583,1583,A
4,585,121,A
4,585,123,A
4,585,150,A
4,585,156,A
4,585,158,A
4,585,252,A
4,585,755,A
4,585,793,A
4,585,1229,A
4,585,1412,A
4,585,1429,A
4,585,1581,A
4,585,1588,A
4,595,442,A
4,595,597,A
4,595,598,A
4,595,599,A
4,595,625,A
4,595,639,A
4,595,657,A
4,595,684,A
4,595,720,A
4,595,939,A
4,595,954,A
4,595,1295,A
4,595,1503,A
4,595,1663,A
4,595,1797,A
4,596,154,A
4,596,172,A
4,596,437,A
4,596,996,A
4,596,1175,A
4,596,1398,A
4,596,1587,A
4,596,1626,A
4,615,1486,A
4,615,1492,A
4,615,1522,A
4,615,1668,A
4,615,1740,A
4,615,1750,A
4,615,1753,A
4,615,1947,A
4,615,1948,A
4,615,1954,A
4,615,2107,A
4,615,2138,A
4,616,806,A
4,616,1594,A
4,616,1595,A
4,616,1609,A
4,616,1613,A
4,616,1639,A
4,616,1768,A
4,616,1770,A
4,616,1777,A
4,616,2088,A
4,616,2090,A
4,616,2262,A
4,617,1747,A
4,617,1794,A
4,617,1999,A
4,617,2000,A
4,617,2001,A
4,617,2002,A
4,617,2003,A
4,617,2005,A
4,617,2006,A
