IdDiarioAluno,IdDiario,IdAluno,DataInicial,DataFinal
41763,2461,1732,,
41764,2461,1883,,
41765,2461,1908,,
41766,2461,1912,,
41767,2461,1914,,
41768,2461,1915,,
41769,2461,1917,,
41770,2461,1918,,
41771,2462,596,,
41772,2462,610,,
41773,2462,661,,
41774,2462,686,,
41775,2462,1145,,
41776,2462,1467,,
41777,2462,1631,,
41778,2462,1762,,
41779,2462,1832,,
41780,2462,1846,,
41781,2462,1872,,
41782,2463,596,,
41783,2463,610,,
41784,2463,661,,
41785,2463,686,,
41786,2463,1145,,
41787,2463,1467,,
41788,2463,1631,,
41789,2463,1762,,
41790,2463,1832,,
41791,2463,1846,,
41792,2463,1872,,
41793,2464,596,,
41794,2464,610,,
41795,2464,661,,
41796,2464,686,,
41797,2464,1145,,
41798,2464,1467,,
41799,2464,1631,,
41800,2464,1762,,
41801,2464,1832,,
41802,2464,1846,,
41803,2464,1872,,
41804,2465,360,,
41805,2465,603,,
41806,2465,696,,
41807,2465,910,,
41808,2465,1250,,
41809,2465,1332,,
41810,2465,1657,,
41811,2465,1704,,
41812,2465,1719,,
41813,2465,1795,,
41814,2465,1821,,2024-05-15 21:01:00
41815,2465,1850,,
41816,2465,1856,,
41817,2466,360,,
41818,2466,603,,
41819,2466,696,,
41820,2466,910,,
41821,2466,1250,,
41822,2466,1332,,
41823,2466,1657,,
41824,2466,1704,,
41825,2466,1719,,
41826,2466,1795,,
41827,2466,1821,,2024-05-15 21:01:00
41828,2466,1850,,
41829,2466,1856,,
41830,2467,360,,
41831,2467,603,,
41832,2467,696,,
41833,2467,910,,
41834,2467,1250,,
41835,2467,1332,,
41836,2467,1657,,
41837,2467,1704,,
41838,2467,1719,,
41839,2467,1795,,
41840,2467,1821,,2024-05-15 21:01:00
41841,2467,1850,,
41842,2467,1856,,
41843,2468,654,,
41844,2468,679,,
41845,2468,710,,
41846,2468,831,,
41847,2468,1144,,
41848,2468,1394,,
41849,2468,1733,,
41850,2468,1833,,
41851,2468,1834,,
41852,2468,1837,,
41853,2468,1838,,
41854,2468,1839,,
41855,2468,1841,,
41856,2468,1849,,
41857,2469,654,,
41858,2469,679,,
41859,2469,710,,
41860,2469,831,,
41861,2469,1144,,
41862,2469,1394,,
41863,2469,1733,,
41864,2469,1833,,
41865,2469,1834,,
41866,2469,1837,,
41867,2469,1838,,
41868,2469,1839,,
41869,2469,1841,,
41870,2469,1849,,
41871,2470,654,,
41872,2470,679,,
41873,2470,710,,
41874,2470,831,,
41875,2470,1144,,
41876,2470,1394,,
41877,2470,1733,,
41878,2470,1833,,
41879,2470,1834,,
41880,2470,1837,,
41881,2470,1838,,
41882,2470,1839,,
41883,2470,1841,,
41884,2470,1849,,
41885,2471,359,,
41886,2471,619,,
41887,2471,889,,
41888,2471,1100,,
41889,2471,1271,,
41890,2471,1368,,
41891,2471,1392,,
41892,2471,1836,,
41893,2471,1853,,
41894,2471,2127,,
41895,2472,359,,
41896,2472,619,,
41897,2472,889,,
41898,2472,1100,,
41899,2472,1271,,
41900,2472,1368,,
41901,2472,1392,,
41902,2472,1836,,
41903,2472,1853,,
41904,2472,2127,,
41905,2473,359,,
41906,2473,619,,
41907,2473,889,,
41908,2473,1100,,
41909,2473,1271,,
41910,2473,1368,,
41911,2473,1392,,
41912,2473,1836,,
41913,2473,1853,,
41914,2473,2127,,
41915,2474,609,,
41916,2474,682,,2024-05-31 18:34:00
41917,2474,689,,
41918,2474,851,,2024-05-31 18:30:00
41919,2474,866,,
41920,2474,928,,
41921,2474,985,,
41922,2474,997,,
41923,2474,1049,,
41924,2474,1095,,
41925,2474,1096,,
41926,2474,1103,,
41927,2474,1183,,
41928,2474,1196,,
41929,2474,1249,,
41930,2474,1357,2024-04-25 00:00:00,
41931,2475,609,,
41932,2475,682,,2024-05-31 18:34:00
41933,2475,689,,
41934,2475,851,,2024-05-31 18:30:00
41935,2475,866,,
41936,2475,928,,
41937,2475,985,,
41938,2475,997,,
41939,2475,1049,,
41940,2475,1095,,
41941,2475,1096,,
41942,2475,1103,,
41943,2475,1183,,
41944,2475,1196,,
41945,2475,1249,,
41946,2475,1357,2024-04-25 00:00:00,
41947,2476,609,,
41948,2476,682,,2024-05-31 18:34:00
41949,2476,689,,
41950,2476,851,,2024-05-31 18:30:00
41951,2476,866,,
41952,2476,928,,
41953,2476,985,,
41954,2476,997,,
41955,2476,1049,,
41956,2476,1095,,
41957,2476,1096,,
41958,2476,1103,,
41959,2476,1183,,
41960,2476,1196,,
41961,2476,1249,,
41962,2476,1357,2024-04-25 00:00:00,
41963,2477,601,,2024-06-28 16:01:00
41964,2477,613,,
41965,2477,695,,
41966,2477,867,,
41967,2477,892,,
41968,2477,918,,
41969,2477,979,,
41970,2477,1239,,
41971,2477,1600,,
41972,2477,1975,,
41973,2477,1976,,
41974,2477,1977,,
41975,2477,2054,,
41976,2477,2055,,
41977,2478,601,,2024-06-28 16:01:00
41978,2478,613,,
41979,2478,695,,
41980,2478,867,,
41981,2478,892,,
41982,2478,918,,
41983,2478,979,,
41984,2478,1239,,
41985,2478,1600,,
41986,2478,1975,,
41987,2478,1976,,
41988,2478,1977,,
41989,2478,2054,,
41990,2478,2055,,
41991,2479,601,,2024-06-28 16:01:00
41992,2479,613,,
41993,2479,695,,
41994,2479,867,,
41995,2479,892,,
41996,2479,918,,
41997,2479,979,,
41998,2479,1239,,
41999,2479,1600,,
42000,2479,1975,,
42001,2479,1976,,
42002,2479,1977,,
42003,2479,2054,,
42004,2479,2055,,
42005,2480,699,,
42006,2480,898,,
42007,2480,908,,
42008,2480,1201,,
42009,2480,1230,,
42010,2480,1236,,
42011,2480,1573,,
42012,2480,1970,,2024-05-20 19:11:00
42013,2480,1971,,
42014,2480,1972,,
42015,2480,1973,,
42016,2480,1974,,
42017,2480,1978,,
42018,2480,2106,,
42019,2481,699,,
42020,2481,898,,
42021,2481,908,,
42022,2481,1201,,
42023,2481,1230,,
42024,2481,1236,,
42025,2481,1573,,
42026,2481,1970,,2024-05-20 19:11:00
42027,2481,1971,,
42028,2481,1972,,
42029,2481,1973,,
42030,2481,1974,,
42031,2481,1978,,
42032,2481,2106,,
42033,2482,699,,
42034,2482,898,,
42035,2482,908,,
42036,2482,1201,,
42037,2482,1230,,
42038,2482,1236,,
42039,2482,1573,,
42040,2482,1970,,2024-05-20 19:11:00
42041,2482,1971,,
42042,2482,1972,,
42043,2482,1973,,
42044,2482,1974,,
42045,2482,1978,,
42046,2482,2106,,
42047,2483,546,,
42048,2483,703,,
42049,2483,948,,
42050,2483,1068,,
42051,2483,1071,,
42052,2483,1189,,
42053,2483,1190,,
42054,2483,1234,,
42055,2483,1672,,
42056,2483,1673,,
42057,2483,1690,,
42058,2483,1726,,
42059,2483,1979,,
42060,2483,1981,,
42061,2483,2056,,
42062,2483,2129,,
42063,2484,546,,
42064,2484,703,,
42065,2484,948,,
42066,2484,1068,,
42067,2484,1071,,
42068,2484,1189,,
42069,2484,1190,,
42070,2484,1234,,
42071,2484,1672,,
42072,2484,1673,,
42073,2484,1690,,
42074,2484,1726,,
42075,2484,1979,,
42076,2484,1981,,
42077,2484,2056,,
42078,2484,2129,,
42079,2485,546,,
42080,2485,703,,
42081,2485,948,,
42082,2485,1068,,
42083,2485,1071,,
42084,2485,1189,,
42085,2485,1190,,
42086,2485,1234,,
42087,2485,1672,,
42088,2485,1673,,
42089,2485,1690,,
42090,2485,1726,,
42091,2485,1979,,
42092,2485,1981,,
42093,2485,2056,,
42094,2485,2129,,
42095,2486,655,,
42096,2486,717,,
42097,2486,761,,
42098,2486,805,,
42099,2486,810,,
42100,2486,878,,
42101,2486,941,,
42102,2486,965,,
42103,2486,972,,
42104,2486,1215,,
42105,2486,1217,,
42106,2486,1345,,
42107,2486,1772,,
42108,2486,2074,,
42109,2486,2092,,
42110,2487,655,,
42111,2487,717,,
42112,2487,761,,
42113,2487,805,,
42114,2487,810,,
42115,2487,878,,
42116,2487,941,,
42117,2487,965,,
42118,2487,972,,
42119,2487,1215,,
42120,2487,1217,,
42121,2487,1345,,
42122,2487,1772,,
42123,2487,2074,,
42124,2487,2092,,
42125,2488,655,,
42126,2488,717,,
42127,2488,761,,
42128,2488,805,,
42129,2488,810,,
42130,2488,878,,
42131,2488,941,,
42132,2488,965,,
42133,2488,972,,
42134,2488,1215,,
42135,2488,1217,,
42136,2488,1345,,
42137,2488,1772,,
42138,2488,2074,,
42139,2488,2092,,
42140,2489,681,,
42141,2489,812,,2024-05-15 21:47:00
42142,2489,1013,,
42143,2489,1321,,
42144,2489,1614,,
42145,2489,1615,,
42146,2489,2069,,
42147,2489,2070,,
42148,2489,2072,,
42149,2489,2073,,
42150,2490,681,,
42151,2490,812,,2024-05-15 21:47:00
42152,2490,1013,,
42153,2490,1321,,
42154,2490,1614,,
42155,2490,1615,,
42156,2490,2069,,
42157,2490,2070,,
42158,2490,2072,,
42159,2490,2073,,
42160,2491,681,,
42161,2491,812,,2024-05-15 21:47:00
42162,2491,1013,,
42163,2491,1321,,
42164,2491,1614,,
42165,2491,1615,,
42166,2491,2069,,
42167,2491,2070,,
42168,2491,2072,,
42169,2491,2073,,
42170,2492,631,,
42171,2492,671,,
42172,2492,791,,
42173,2492,815,,
42174,2492,824,,
42175,2492,984,,
42176,2492,1153,,
42177,2492,1558,,
42178,2492,1571,,
42179,2492,1677,,
42180,2492,1731,,2024-05-19 00:00:00
42181,2492,1980,,
42182,2492,1982,,
42183,2492,1983,,
42184,2492,2160,,
42185,2493,631,,
42186,2493,671,,
42187,2493,791,,
42188,2493,815,,
42189,2493,824,,
42190,2493,984,,
42191,2493,1153,,
42192,2493,1558,,
42193,2493,1571,,
42194,2493,1677,,
42195,2493,1731,,2024-05-19 00:00:00
42196,2493,1980,,
42197,2493,1982,,
42198,2493,1983,,
42199,2493,2160,,
42200,2494,631,,
42201,2494,671,,
42202,2494,791,,
42203,2494,815,,
42204,2494,824,,
42205,2494,984,,
42206,2494,1153,,
42207,2494,1558,,
42208,2494,1571,,
42209,2494,1677,,
42210,2494,1731,,2024-05-19 00:00:00
42211,2494,1980,,
42212,2494,1982,,
42213,2494,1983,,
42214,2494,2160,,
42215,2495,614,,
42216,2495,633,,
42217,2495,1043,,
42218,2495,1047,,
42219,2495,1437,,
42220,2495,1491,,
42221,2496,614,,
42222,2496,633,,
42223,2496,1043,,
42224,2496,1047,,
42225,2496,1437,,
42226,2496,1491,,
42227,2497,614,,
42228,2497,633,,
42229,2497,1043,,
42230,2497,1047,,
42231,2497,1437,,
42232,2497,1491,,
42233,2498,442,,
42234,2498,599,,
42235,2498,625,,
42236,2498,639,,
42237,2498,672,,
42238,2498,726,,
42239,2498,961,,
42240,2498,989,,
42241,2498,1346,,
42242,2498,1420,,
42243,2498,1663,,
42244,2498,1928,,
42245,2498,1929,,
42246,2498,1930,,
42247,2498,1933,,
42248,2499,442,,
42249,2499,599,,
42250,2499,625,,
42251,2499,639,,
42252,2499,672,,
42253,2499,726,,
42254,2499,961,,
42255,2499,989,,
42256,2499,1346,,
42257,2499,1420,,
42258,2499,1663,,
42259,2499,1928,,
42260,2499,1929,,
42261,2499,1930,,
42262,2499,1933,,
42263,2500,442,,
42264,2500,599,,
42265,2500,625,,
42266,2500,639,,
42267,2500,672,,
42268,2500,726,,
42269,2500,961,,
42270,2500,989,,
42271,2500,1346,,
42272,2500,1420,,
42273,2500,1663,,
42274,2500,1928,,
42275,2500,1929,,
42276,2500,1930,,
42277,2500,1933,,
42278,2501,436,,
42279,2501,447,,
42280,2501,598,,
42281,2501,680,,
42282,2501,684,,
42283,2501,720,,
42284,2501,939,,
42285,2501,954,,
42286,2501,1156,,
42287,2501,1721,,
42288,2501,1722,,
42289,2501,1927,,
42290,2501,1934,,
42291,2502,436,,
42292,2502,447,,
42293,2502,598,,
42294,2502,680,,
42295,2502,684,,
42296,2502,720,,
42297,2502,939,,
42298,2502,954,,
42299,2502,1156,,
42300,2502,1721,,
42301,2502,1722,,
42302,2502,1927,,
42303,2502,1934,,
42304,2503,436,,
42305,2503,447,,
42306,2503,598,,
42307,2503,680,,
42308,2503,684,,
42309,2503,720,,
42310,2503,939,,
42311,2503,954,,
42312,2503,1156,,
42313,2503,1721,,
42314,2503,1722,,
42315,2503,1927,,
42316,2503,1934,,
42317,2504,367,,
42318,2504,677,,
42319,2504,733,,
42320,2504,790,,
42321,2504,838,,
42322,2504,858,,
42323,2504,940,,
42324,2504,1126,,
42325,2504,1138,,
42326,2504,1804,,
42327,2504,1816,,
42328,2504,1824,,2024-06-07 09:51:00
42329,2504,2026,,
42330,2504,2043,,
42331,2504,2111,,
42332,2505,367,,
42333,2505,677,,
42334,2505,733,,
42335,2505,790,,
42336,2505,838,,
42337,2505,858,,
42338,2505,940,,
42339,2505,1126,,
42340,2505,1138,,
42341,2505,1804,,
42342,2505,1816,,
42343,2505,1824,,2024-06-07 09:51:00
42344,2505,2026,,
42345,2505,2043,,
42346,2505,2111,,
42347,2506,367,,
42348,2506,677,,
42349,2506,733,,
42350,2506,790,,
42351,2506,838,,
42352,2506,858,,
42353,2506,940,,
42354,2506,1126,,
42355,2506,1138,,
42356,2506,1804,,
42357,2506,1816,,
42358,2506,1824,,2024-06-07 09:51:00
42359,2506,2026,,
42360,2506,2043,,
42361,2506,2111,,
42362,2507,338,,
42363,2507,376,,
42364,2507,404,,
42365,2507,430,,
42366,2507,653,,
42367,2507,813,,
42368,2507,1177,,
42369,2507,1329,,
42370,2507,1372,,
42371,2507,1419,,
42372,2507,1430,,
42373,2507,1723,,
42374,2507,1792,,
42375,2507,1851,,
42376,2508,338,,
42377,2508,376,,
42378,2508,404,,
42379,2508,430,,
42380,2508,653,,
42381,2508,813,,
42382,2508,1177,,
42383,2508,1329,,
42384,2508,1372,,
42385,2508,1419,,
42386,2508,1430,,
42387,2508,1723,,
42388,2508,1792,,
42389,2508,1851,,
42390,2509,338,,
42391,2509,376,,
42392,2509,404,,
42393,2509,430,,
42394,2509,653,,
42395,2509,813,,
42396,2509,1177,,
42397,2509,1329,,
42398,2509,1372,,
42399,2509,1419,,
42400,2509,1430,,
42401,2509,1723,,
42402,2509,1792,,
42403,2509,1851,,
42404,2510,206,,
42405,2510,248,,
42406,2510,358,,
42407,2510,373,,
42408,2510,382,,
42409,2510,386,,
42410,2510,410,,
42411,2510,505,,
42412,2510,560,,
42413,2510,621,,2024-05-20 19:14:00
42414,2510,952,,
42415,2510,1231,,
42416,2510,1264,,
42417,2510,1268,,
42418,2510,1482,,
42419,2510,1676,,
42420,2510,1679,,
42421,2511,206,,
42422,2511,248,,
42423,2511,358,,
42424,2511,373,,
42425,2511,382,,
42426,2511,386,,
42427,2511,410,,
42428,2511,505,,
42429,2511,560,,
42430,2511,621,,2024-05-20 19:14:00
42431,2511,952,,
42432,2511,1231,,
42433,2511,1264,,
42434,2511,1268,,
42435,2511,1482,,
42436,2511,1676,,
42437,2511,1679,,
42438,2512,206,,
42439,2512,248,,
42440,2512,358,,
42441,2512,373,,
42442,2512,382,,
42443,2512,386,,
42444,2512,410,,
42445,2512,505,,
42446,2512,560,,
42447,2512,621,,2024-05-20 19:14:00
42448,2512,952,,
42449,2512,1231,,
42450,2512,1264,,
42451,2512,1268,,
42452,2512,1482,,
42453,2512,1676,,
42454,2512,1679,,
42455,2513,363,,
42456,2513,365,,
42457,2513,378,,
42458,2513,381,,
42459,2513,1146,,
42460,2513,1265,,
42461,2513,1308,,
42462,2513,1333,,
42463,2513,1388,,
42464,2513,1405,,
42465,2513,1438,,
42466,2513,1443,,
42467,2513,1464,,
42468,2513,1717,,
42469,2514,363,,
42470,2514,365,,
42471,2514,378,,
42472,2514,381,,
42473,2514,1146,,
42474,2514,1265,,
42475,2514,1308,,
42476,2514,1333,,
42477,2514,1388,,
42478,2514,1405,,
42479,2514,1438,,
42480,2514,1443,,
42481,2514,1464,,
42482,2514,1717,,
42483,2515,363,,
42484,2515,365,,
42485,2515,378,,
42486,2515,381,,
42487,2515,1146,,
42488,2515,1265,,
42489,2515,1308,,
42490,2515,1333,,
42491,2515,1388,,
42492,2515,1405,,
42493,2515,1438,,
42494,2515,1443,,
42495,2515,1464,,
42496,2515,1717,,
42497,2516,379,,2024-05-19 00:00:00
42498,2516,395,,
42499,2516,414,,
42500,2516,453,,2024-05-13 12:23:00
42501,2516,600,,
42502,2516,798,,
42503,2516,971,,
42504,2516,1294,,
42505,2516,1301,,
42506,2516,1488,,
42507,2516,1496,,
42508,2516,1502,,
42509,2516,1937,,
42510,2516,2136,,
42511,2517,379,,2024-05-19 00:00:00
42512,2517,395,,
42513,2517,414,,
42514,2517,453,,2024-05-13 12:23:00
42515,2517,600,,
42516,2517,798,,
42517,2517,971,,
42518,2517,1294,,
42519,2517,1301,,
42520,2517,1488,,
42521,2517,1496,,
42522,2517,1502,,
42523,2517,1937,,
42524,2517,2136,,
42525,2518,379,,2024-05-19 00:00:00
42526,2518,395,,
42527,2518,414,,
42528,2518,453,,2024-05-13 12:23:00
42529,2518,600,,
42530,2518,798,,
42531,2518,971,,
42532,2518,1294,,
42533,2518,1301,,
42534,2518,1488,,
42535,2518,1496,,
42536,2518,1502,,
42537,2518,1937,,
42538,2518,2136,,
42539,2519,261,,
42540,2519,282,,
42541,2519,326,,
42542,2519,343,,
42543,2519,405,,
42544,2519,470,,
42545,2519,626,,
42546,2519,976,,
42547,2519,1114,,
42548,2519,1309,,
42549,2519,1470,,
42550,2519,1477,,2024-05-08 18:45:00
42551,2519,1527,,
42552,2519,1720,,
42553,2519,1796,,
42554,2520,261,,
42555,2520,282,,
42556,2520,326,,
42557,2520,343,,
42558,2520,405,,
42559,2520,470,,
42560,2520,626,,
42561,2520,976,,
42562,2520,1114,,
42563,2520,1309,,
42564,2520,1470,,
42565,2520,1477,,2024-05-08 18:45:00
42566,2520,1527,,
42567,2520,1720,,
42568,2520,1796,,
42569,2521,261,,
42570,2521,282,,
42571,2521,326,,
42572,2521,343,,
42573,2521,405,,
42574,2521,470,,
42575,2521,626,,
42576,2521,976,,
42577,2521,1114,,
42578,2521,1309,,
42579,2521,1470,,
42580,2521,1477,,2024-05-08 18:45:00
42581,2521,1527,,
42582,2521,1720,,
42583,2521,1796,,
42584,2522,231,,
42585,2522,483,,
42586,2522,486,,
42587,2522,488,,
42588,2522,489,,
42589,2522,494,,
42590,2522,544,,
42591,2522,576,,
42592,2522,690,,
42593,2522,1024,,
42594,2522,1033,,
42595,2522,1191,,
42596,2522,1200,,
42597,2522,1235,,
42598,2522,1646,,
42599,2522,1775,,
42600,2523,231,,
42601,2523,483,,
42602,2523,486,,
42603,2523,488,,
42604,2523,489,,
42605,2523,494,,
42606,2523,544,,
42607,2523,576,,
42608,2523,690,,
42609,2523,1024,,
42610,2523,1033,,
42611,2523,1191,,
42612,2523,1200,,
42613,2523,1235,,
42614,2523,1646,,
42615,2523,1775,,
42616,2524,231,,
42617,2524,483,,
42618,2524,486,,
42619,2524,488,,
42620,2524,489,,
42621,2524,494,,
42622,2524,544,,
42623,2524,576,,
42624,2524,690,,
42625,2524,1024,,
42626,2524,1033,,
42627,2524,1191,,
42628,2524,1200,,
42629,2524,1235,,
42630,2524,1646,,
42631,2524,1775,,
42632,2525,461,,
42633,2525,474,,
42634,2525,742,,
42635,2525,1312,,
42636,2525,1314,,
42637,2525,1575,,
42638,2525,1729,,
42639,2525,1985,,2024-06-12 00:00:00
42640,2525,1986,,
42641,2525,1987,,
42642,2525,1988,,
42643,2525,2062,,
42644,2525,2104,,
42645,2526,461,,
42646,2526,474,,
42647,2526,742,,
42648,2526,1312,,
42649,2526,1314,,
42650,2526,1575,,
42651,2526,1729,,
42652,2526,1985,,2024-06-12 00:00:00
42653,2526,1986,,
42654,2526,1987,,
42655,2526,1988,,
42656,2526,2062,,
42657,2526,2104,,
42658,2527,461,,
42659,2527,474,,
42660,2527,742,,
42661,2527,1312,,
42662,2527,1314,,
42663,2527,1575,,
42664,2527,1729,,
42665,2527,1985,,2024-06-12 00:00:00
42666,2527,1986,,
42667,2527,1987,,
42668,2527,1988,,
42669,2527,2062,,
42670,2527,2104,,
42671,2528,475,,
42672,2528,487,,
42673,2528,509,,
42674,2528,826,,
42675,2528,1030,,
42676,2528,1197,,
42677,2528,1212,,
42678,2528,1213,,
42679,2528,1214,,
42680,2528,1559,,2024-05-07 11:51:00
42681,2528,1568,,
42682,2528,1572,,
42683,2528,1619,,
42684,2528,1634,,
42685,2528,1675,,
42686,2529,475,,
42687,2529,487,,
42688,2529,509,,
42689,2529,826,,
42690,2529,1030,,
42691,2529,1197,,
42692,2529,1212,,
42693,2529,1213,,
42694,2529,1214,,
42695,2529,1559,,2024-05-07 11:51:00
42696,2529,1568,,
42697,2529,1572,,
42698,2529,1619,,
42699,2529,1634,,
42700,2529,1675,,
42701,2530,475,,
42702,2530,487,,
42703,2530,509,,
42704,2530,826,,
42705,2530,1030,,
42706,2530,1197,,
42707,2530,1212,,
42708,2530,1213,,
42709,2530,1214,,
42710,2530,1559,,2024-05-07 11:51:00
42711,2530,1568,,
42712,2530,1572,,
42713,2530,1619,,
42714,2530,1634,,
42715,2530,1675,,
42716,2531,325,,
42717,2531,450,,
42718,2531,659,,
42719,2531,1137,,
42720,2531,1483,,
42721,2531,1498,,
42722,2531,1935,,
42723,2531,1936,,2024-06-12 15:27:00
42724,2531,1938,,
42725,2531,1939,,
42726,2531,2128,,
42727,2532,325,,
42728,2532,450,,
42729,2532,659,,
42730,2532,1137,,
42731,2532,1483,,
42732,2532,1498,,
42733,2532,1935,,
42734,2532,1936,,2024-06-12 15:27:00
42735,2532,1938,,
42736,2532,1939,,
42737,2532,2128,,
42738,2533,325,,
42739,2533,450,,
42740,2533,659,,
42741,2533,1137,,
42742,2533,1483,,
42743,2533,1498,,
42744,2533,1935,,
42745,2533,1936,,2024-06-12 15:27:00
42746,2533,1938,,
42747,2533,1939,,
42748,2533,2128,,
42749,2534,269,,
42750,2534,476,,
42751,2534,854,,2024-05-21 00:00:00
42752,2534,931,,
42753,2534,1081,,
42754,2534,1227,,2024-04-24 00:00:00
42755,2534,1334,,
42756,2534,1352,,
42757,2534,1537,,
42758,2534,1576,,
42759,2534,1730,,2024-06-19 21:15:00
42760,2535,269,,
42761,2535,476,,
42762,2535,854,,2024-05-21 00:00:00
42763,2535,931,,
42764,2535,1081,,
42765,2535,1227,,2024-04-24 00:00:00
42766,2535,1334,,
42767,2535,1352,,
42768,2535,1537,,
42769,2535,1576,,
42770,2535,1730,,2024-06-19 21:15:00
42771,2536,269,,
42772,2536,476,,
42773,2536,854,,2024-05-21 00:00:00
42774,2536,931,,
42775,2536,1081,,
42776,2536,1227,,2024-04-24 00:00:00
42777,2536,1334,,
42778,2536,1352,,
42779,2536,1537,,
42780,2536,1576,,
42781,2536,1730,,2024-06-19 21:15:00
42782,2537,191,,2024-04-29 11:28:00
42783,2537,473,,
42784,2537,485,,
42785,2537,517,,
42786,2537,572,,2024-04-29 11:24:00
42787,2537,573,,
42788,2537,615,,
42789,2537,782,,
42790,2537,875,,
42791,2537,1182,,2024-06-14 09:39:00
42792,2537,1262,,
42793,2537,1326,,
42794,2537,1651,,
42795,2537,1773,,
42796,2537,1798,,
42797,2538,191,,2024-04-29 11:28:00
42798,2538,473,,
42799,2538,485,,
42800,2538,517,,
42801,2538,572,,2024-04-29 11:24:00
42802,2538,573,,
42803,2538,615,,
42804,2538,782,,
42805,2538,875,,
42806,2538,1182,,2024-06-14 09:39:00
42807,2538,1262,,
42808,2538,1326,,
42809,2538,1651,,
42810,2538,1773,,
42811,2538,1798,,
42812,2539,191,,2024-04-29 11:28:00
42813,2539,473,,
42814,2539,485,,
42815,2539,517,,
42816,2539,572,,2024-04-29 11:24:00
42817,2539,573,,
42818,2539,615,,
42819,2539,782,,
42820,2539,875,,
42821,2539,1182,,2024-06-14 09:39:00
42822,2539,1262,,
42823,2539,1326,,
42824,2539,1651,,
42825,2539,1773,,
42826,2539,1798,,
42827,2540,288,,
42828,2540,387,,
42829,2540,407,,2024-05-07 14:30:00
42830,2540,426,,
42831,2540,438,,
42832,2540,440,,
42833,2540,465,,
42834,2540,471,,
42835,2540,628,,
42836,2540,692,,
42837,2540,1243,,
42838,2540,1251,,
42839,2540,1273,,
42840,2540,1471,,
42841,2540,1713,,
42842,2541,288,,
42843,2541,387,,
42844,2541,407,,2024-05-07 14:30:00
42845,2541,426,,
42846,2541,438,,
42847,2541,440,,
42848,2541,465,,
42849,2541,471,,
42850,2541,628,,
42851,2541,692,,
42852,2541,1243,,
42853,2541,1251,,
42854,2541,1273,,
42855,2541,1471,,
42856,2541,1713,,
42857,2542,288,,
42858,2542,387,,
42859,2542,407,,2024-05-07 14:30:00
42860,2542,426,,
42861,2542,438,,
42862,2542,440,,
42863,2542,465,,
42864,2542,471,,
42865,2542,628,,
42866,2542,692,,
42867,2542,1243,,
42868,2542,1251,,
42869,2542,1273,,
42870,2542,1471,,
42871,2542,1713,,
42872,2543,370,,
42873,2543,495,,
42874,2543,543,,
42875,2543,660,,
42876,2543,674,,
42877,2543,675,,
42878,2543,840,,
42879,2543,865,,
42880,2543,899,,
42881,2543,999,,
42882,2543,1029,,
42883,2543,1560,,
42884,2543,1625,,
42885,2544,370,,
42886,2544,495,,
42887,2544,543,,
42888,2544,660,,
42889,2544,674,,
42890,2544,675,,
42891,2544,840,,
42892,2544,865,,
42893,2544,899,,
42894,2544,999,,
42895,2544,1029,,
42896,2544,1560,,
42897,2544,1625,,
42898,2545,370,,
42899,2545,495,,
42900,2545,543,,
42901,2545,660,,
42902,2545,674,,
42903,2545,675,,
42904,2545,840,,
42905,2545,865,,
42906,2545,899,,
42907,2545,999,,
42908,2545,1029,,
42909,2545,1560,,
42910,2545,1625,,
42911,2546,320,,
42912,2546,477,,
42913,2546,479,,
42914,2546,481,,
42915,2546,545,,
42916,2546,841,,2024-05-15 21:38:00
42917,2546,1058,,
42918,2546,1184,,2024-06-14 09:36:00
42919,2546,1187,,
42920,2546,1645,,
42921,2546,2098,,
42922,2547,320,,
42923,2547,477,,
42924,2547,479,,
42925,2547,481,,
42926,2547,545,,
42927,2547,841,,2024-05-15 21:38:00
42928,2547,1058,,
42929,2547,1184,,2024-06-14 09:36:00
42930,2547,1187,,
42931,2547,1645,,
42932,2547,2098,,
42933,2548,320,,
42934,2548,477,,
42935,2548,479,,
42936,2548,481,,
42937,2548,545,,
42938,2548,841,,2024-05-15 21:38:00
42939,2548,1058,,
42940,2548,1184,,2024-06-14 09:36:00
42941,2548,1187,,
42942,2548,1645,,
42943,2548,2098,,
42944,2549,185,,
42945,2549,278,,
42946,2549,287,,
42947,2549,374,,
42948,2549,463,,
42949,2549,844,,
42950,2549,969,,
42951,2549,1152,,
42952,2549,1665,,
42953,2549,1680,,2024-06-12 10:52:00
42954,2549,2025,,
42955,2549,2033,,
42956,2549,2035,,
42957,2549,2162,,
42958,2549,2181,,
42959,2549,2200,,
42960,2550,185,,
42961,2550,278,,
42962,2550,287,,
42963,2550,374,,
42964,2550,463,,
42965,2550,844,,
42966,2550,969,,
42967,2550,1152,,
42968,2550,1665,,
42969,2550,1680,,2024-06-12 10:52:00
42970,2550,2025,,
42971,2550,2033,,
42972,2550,2035,,
42973,2550,2162,,
42974,2550,2181,,
42975,2550,2200,,
42976,2551,185,,
42977,2551,278,,
42978,2551,287,,
42979,2551,374,,
42980,2551,463,,
42981,2551,844,,
42982,2551,969,,
42983,2551,1152,,
42984,2551,1665,,
42985,2551,1680,,2024-06-12 10:52:00
42986,2551,2025,,
42987,2551,2033,,
42988,2551,2035,,
42989,2551,2162,,
42990,2551,2181,,
42991,2551,2200,,
42992,2552,293,,
42993,2552,322,,
42994,2552,339,,
42995,2552,340,,
