IdDiario,IdTurma,IdDisciplina,Descricao,IdFaseNota,TipoConfirmacao,QtdeMaximaAulas,DataLimiteDigitacao,QtdeMinimaAulas,StRegistroAulaPeriodoFaseNota,DataBloqueioDigitacaoAula
2080,620,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2081,620,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2082,620,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2083,621,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2084,621,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2085,621,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2086,616,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2087,616,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2088,616,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2089,622,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2090,622,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2091,622,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2092,623,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2093,623,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2094,623,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2095,700,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2096,700,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2097,700,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2098,704,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2099,704,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2100,704,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2101,706,16,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2102,706,4,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2103,706,1,LIÇÕES 1ºBIM,908,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2104,624,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2105,624,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2106,624,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2107,625,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2108,625,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2109,625,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2110,626,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2111,626,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2112,626,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2113,679,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2114,679,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2115,679,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2116,745,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2117,745,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2118,745,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2119,627,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2120,627,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2121,627,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2122,628,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2123,628,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2124,628,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2125,673,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2126,673,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2127,673,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2128,728,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2129,728,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2130,728,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2131,629,4,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2132,629,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2133,629,19,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2134,676,4,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2135,676,1,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2136,676,19,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2137,630,4,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2138,630,1,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2139,630,19,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2140,631,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2141,631,1,Diário LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2142,631,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2143,675,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2144,675,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2145,675,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2146,632,4,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2147,632,1,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2148,632,19,LIÇÕES 1ºBIM,924,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2149,633,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2150,633,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2151,633,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2152,634,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2153,634,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2154,634,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2155,637,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2156,637,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2157,637,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2158,635,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2159,635,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2160,635,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2161,713,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2162,713,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2163,713,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2164,714,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2165,714,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2166,714,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2167,712,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2168,712,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2169,712,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2170,639,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2171,639,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2172,639,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2173,640,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2174,640,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2175,640,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2176,641,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2177,641,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2178,641,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2179,702,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2180,702,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2181,702,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2182,642,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2183,642,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2184,642,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2185,674,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2186,674,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2187,674,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2188,638,24,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2189,638,4,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2190,638,1,LIÇÕES 1ºBIM,940,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2192,643,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2193,643,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2194,643,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2196,644,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2197,644,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2198,644,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2200,645,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2201,645,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2202,645,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2204,646,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2205,646,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2206,646,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2208,647,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2209,647,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2210,647,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2212,648,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2213,648,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2214,648,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2216,734,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2217,734,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2218,734,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2220,703,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2221,703,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2222,703,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2224,678,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2225,678,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2226,678,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2228,649,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2229,649,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2230,649,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2232,650,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2233,650,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2234,650,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2236,705,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2237,705,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2238,705,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2240,715,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2241,715,4,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2242,715,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2244,738,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2245,738,4,LIÇÕES 1ºBIM,956,F,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2246,738,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2248,737,21,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2249,737,4,LIÇÕES 1ºBIM,956,F,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2250,737,1,LIÇÕES 1ºBIM,956,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2251,709,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2252,664,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2253,692,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2254,683,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2255,695,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2256,684,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2257,733,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2258,722,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2259,697,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2260,725,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2261,688,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2262,691,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2263,693,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2264,698,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2265,727,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2266,735,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2267,686,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2268,689,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2269,687,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2270,694,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2271,742,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2272,726,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2273,736,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2274,696,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2275,685,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2276,724,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2277,690,5,LIÇÕES 1ºBIM,1052,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2278,658,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2279,658,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2280,658,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2281,680,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2282,680,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2283,680,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2284,716,4,LIÇÕES 1ºBIM,988,F,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2285,716,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2286,716,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2287,659,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2288,659,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2289,659,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2290,717,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2291,717,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2292,717,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2293,672,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2294,672,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2295,672,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2296,660,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2297,660,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2298,660,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2299,718,4,LIÇÕES 1ºBIM,988,F,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2300,718,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2301,718,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2302,719,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2303,719,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2304,719,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2305,740,4,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2306,740,1,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2307,740,22,LIÇÕES 1ºBIM,988,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2308,657,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2309,657,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2310,657,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2311,654,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2312,654,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2313,654,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2314,729,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2315,729,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2316,729,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2317,743,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2318,743,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2319,743,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2320,655,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2321,655,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2322,655,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2323,744,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2324,744,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2325,744,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2326,656,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2327,656,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2328,656,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2329,677,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2330,677,4,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2331,677,1,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
2332,739,25,LIÇÕES 1ºBIM,972,D,20,2024-12-31 00:00:00,1,False,2024-12-31 00:00:00
