IdDisciplina,IdTurma,IdAluno,IdFaseNotaAtual,SituacaoAtual,StDisciplinaDispensada,IdAlunoCurso,DataMatricula,IdUsuarioMatricula,DataTrancamento,IdUsuarioTrancamento,IdMotivoTrancamento,ComentarioTrancamento,IdSituacaoAlunoDisciplina,NotaFinal,Faltas,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,JustificativaAutorizacaoMatricula,StGoogleEdu_Sincronizado,GoogleForEducation_LogProcessamento
5,724,169,1057,C,A,,,15.0,,,,,25990,,,,,,False,
5,724,178,1055,C,A,,,15.0,,,,,25991,,,,,,False,
5,724,186,1057,C,A,,,15.0,,,,,25992,,,,,,False,
5,724,204,1057,C,A,,,15.0,,,,,25993,,,,,,False,
5,724,213,1052,C,A,,,15.0,,,,,25994,,,,,,False,
5,724,243,1054,C,A,,,15.0,,,,,25995,,,,,,False,
5,724,255,1052,C,A,,,15.0,,,,,25996,,,,,,False,
5,724,290,1057,C,A,,,15.0,,,,,25997,,,,,,False,
5,724,526,1054,C,A,,,15.0,,,,,25998,,,,,,False,
5,724,874,1057,C,A,,,15.0,,,,,26000,,,,,,False,
5,724,929,1057,C,A,,,15.0,,,,,26001,,,,,,False,
5,724,1093,1057,C,A,,,15.0,,,,,26002,,,,,,False,
5,724,1310,1057,C,A,,,15.0,,,,,26003,,,,,,False,
5,724,1616,1057,C,A,,,15.0,,,,,26004,,,,,,False,
5,725,229,1057,C,A,,,15.0,,,,,26006,,,,,,False,
5,725,230,1057,C,A,,,15.0,,,,,26007,,,,,,False,
5,725,235,1052,C,A,,,15.0,,,,,26008,,,,,,False,
5,725,267,1057,C,A,,,15.0,,,,,26009,,,,,,False,
5,725,420,1057,C,A,,,15.0,,,,,26010,,,,,,False,
5,725,561,1057,C,A,,,15.0,,,,,26011,,,,,,False,
5,725,848,1052,C,A,,,15.0,,,,,26014,,,,,,False,
5,725,995,1057,C,A,,,15.0,,,,,26015,,,,,,False,
5,725,1056,1057,C,A,,,15.0,,,,,26016,,,,,,False,
5,725,1128,1057,C,A,,,15.0,,,,,26017,,,,,,False,
5,725,1224,1057,C,A,,,15.0,,,,,26018,,,,,,False,
5,725,1412,1057,C,A,,,15.0,,,,,26019,,,,,,False,
5,725,1429,1057,C,A,,,15.0,,,,,26020,,,,,,False,
5,725,1581,1052,C,A,,,15.0,,,,,26021,,,,,,False,
5,725,1711,1057,C,A,,,15.0,,,,,26022,,,,,,False,
5,725,1775,1057,C,A,,,15.0,,,,,26023,,,,,,False,
5,726,158,1052,C,A,,,15.0,,,,,26025,,,,,,False,
5,726,403,1057,C,A,,,15.0,,,,,26027,,,,,,False,
5,726,412,1057,C,A,,,15.0,,,,,26028,,,,,,False,
5,726,424,1057,C,A,,,15.0,,,,,26029,,,,,,False,
5,733,187,1057,C,A,,,15.0,,,,,26038,,,,,,False,
5,733,363,1057,C,A,,,15.0,,,,,26039,,,,,,False,
5,733,790,1057,C,A,,,15.0,,,,,26044,,,,,,False,
5,733,813,1057,C,A,,,15.0,,,,,26045,,,,,,False,
5,733,1138,1057,C,A,,,15.0,,,,,26046,,,,,,False,
5,733,1265,1057,C,A,,,15.0,,,,,26048,,,,,,False,
5,733,1308,1057,C,A,,,15.0,,,,,26049,,,,,,False,
5,733,1329,1057,C,A,,,15.0,,,,,26050,,,,,,False,
5,733,1333,1057,C,A,,,15.0,,,,,26051,,,,,,False,
5,733,1405,1057,C,A,,,15.0,,,,,26052,,,,,,False,
5,733,1421,1051,C,A,,,15.0,,,,,26053,,,,,,False,
5,733,1438,1057,C,A,,,15.0,,,,,26054,,,,,,False,
5,733,1452,1057,C,A,,,15.0,,,,,26055,,,,,,False,
5,733,1717,1057,C,A,,,15.0,,,,,26056,,,,,,False,
5,733,1816,1057,C,A,,,15.0,,,,,26057,,,,,,False,
5,733,1824,1054,C,A,,,15.0,,,,,26058,,,,,,False,
5,733,2037,1057,C,A,,,15.0,,,,,26059,,,,,,False,
5,733,2038,1057,C,A,,,15.0,,,,,26060,,,,,,False,
5,735,288,1057,C,A,,,15.0,,,,,26061,,,,,,False,
5,735,331,1052,C,A,,,15.0,,,,,26062,,,,,,False,
5,735,339,1057,C,A,,,15.0,,,,,26063,,,,,,False,
5,735,344,1057,C,A,,,15.0,,,,,26064,,,,,,False,
5,735,387,1057,C,A,,,15.0,,,,,26065,,,,,,False,
5,735,407,1054,C,A,,,15.0,,,,,26066,,,,,,False,
5,735,438,1057,C,A,,,15.0,,,,,26067,,,,,,False,
5,735,440,1057,C,A,,,15.0,,,,,26068,,,,,,False,
5,735,465,1057,C,A,,,15.0,,,,,26069,,,,,,False,
5,735,471,1057,C,A,,,15.0,,,,,26070,,,,,,False,
5,735,628,1057,C,A,,,15.0,,,,,26071,,,,,,False,
5,735,692,1057,C,A,,,15.0,,,,,26072,,,,,,False,
5,735,760,1051,C,A,,,15.0,,,,,26073,,,,,,False,
5,735,1048,1052,C,A,,,15.0,,,,,26074,,,,,,False,
5,735,1109,1057,C,A,,,15.0,,,,,26075,,,,,,False,
5,735,1243,1057,C,A,,,15.0,,,,,26077,,,,,,False,
5,735,1251,1057,C,A,,,15.0,,,,,26078,,,,,,False,
5,735,1273,1057,C,A,,,15.0,,,,,26079,,,,,,False,
5,735,1471,1057,C,A,,,15.0,,,,,26080,,,,,,False,
5,735,1526,1051,C,A,,,15.0,,,,,26081,,,,,,False,
5,736,154,1057,C,A,,,15.0,,,,,26082,,,,,,False,
5,736,549,1052,C,A,,,15.0,,,,,26083,,,,,,False,
5,736,571,1057,C,A,,,15.0,,,,,26084,,,,,,False,
5,736,1268,1057,C,A,,,15.0,,,,,26086,,,,,,False,
5,736,1398,1057,C,A,,,15.0,,,,,26087,,,,,,False,
5,736,1447,1057,C,A,,,15.0,,,,,26088,,,,,,False,
5,736,1587,1057,C,A,,,15.0,,,,,26089,,,,,,False,
5,742,193,1057,C,A,,,15.0,,,,,26090,,,,,,False,
5,742,263,1057,C,A,,,15.0,,,,,26091,,,,,,False,
5,742,958,1057,C,A,,,15.0,,,,,26094,,,,,,False,
5,742,1022,1057,C,A,,,15.0,,,,,26095,,,,,,False,
5,742,1025,1057,C,A,,,15.0,,,,,26096,,,,,,False,
5,742,1202,1057,C,A,,,15.0,,,,,26097,,,,,,False,
5,742,1225,1057,C,A,,,15.0,,,,,26098,,,,,,False,
5,742,1566,1057,C,A,,,15.0,,,,,26099,,,,,,False,
5,742,1580,1052,C,A,,,15.0,,,,,26100,,,,,,False,
5,742,1585,1057,C,A,,,15.0,,,,,26101,,,,,,False,
5,742,1688,1054,C,A,,,15.0,,,,,26103,,,,,,False,
5,742,1774,1051,C,A,,,15.0,,,,,26104,,,,,,False,
5,742,1799,1057,C,A,,,15.0,,,,,26105,,,,,,False,
1,739,1551,974,C,A,,,,,,,,26106,,,,,,False,
4,739,1551,975,C,A,,,,,,,,26107,,,,,,False,
5,739,1551,977,C,A,,,,,,,,26108,,,,,,False,
23,739,1551,971,C,D,,,,,,,,26109,,,,,,False,
25,739,1551,975,C,A,,,,,,,,26110,,,,,,False,
5,695,1551,1057,C,A,,,,,,,,26111,,,,,,False,
5,689,296,1057,C,A,,,,,,,,26112,,,,,,False,
1,640,699,945,C,A,,,,,,,,26113,,,,,,False,
4,640,699,943,C,A,,,,,,,,26114,,,,,,False,
24,640,699,942,C,A,,,,,,,,26115,,,,,,False,
1,728,981,929,C,A,,,,,,,,26118,,,,,,False,
4,728,981,929,C,A,,,,,,,,26119,,,,,,False,
19,728,981,926,C,A,,,,,,,,26120,,,,,,False,
1,659,322,990,C,A,,,,,,,,26121,,,,,,False,
4,659,322,991,C,A,,,,,,,,26122,,,,,,False,
5,659,322,993,C,A,,,,,,,,26123,,,,,,False,
22,659,322,991,C,A,,,,,,,,26124,,,,,,False,
5,735,322,1057,C,A,,,,,,,,26125,,,,,,False,
1,630,820,929,C,A,,,,,,,,26131,,,,,,False,
4,630,820,929,C,A,,,,,,,,26132,,,,,,False,
19,630,820,926,C,A,,,,,,,,26133,,,,,,False,
1,662,1164,1022,C,A,,,313.0,,,,,26134,,,,,,False,
4,662,1164,1025,C,A,,,313.0,,,,,26135,,,,,,False,
5,662,1164,1025,C,A,,,313.0,,,,,26136,,,,,,False,
25,662,1164,1023,C,A,,,313.0,,,,,26137,,,,,,False,
5,683,1164,1057,C,A,,,313.0,,,,,26138,,,,,,False,
25,711,1164,1087,C,A,,,313.0,,,,,26139,,,,,,False,
1,669,1945,913,C,A,,,,,,,,26140,,,,,,False,
4,669,1945,913,C,A,,,,,,,,26141,,,,,,False,
16,669,1945,910,C,A,,,,,,,,26142,,,,,,False,
5,664,487,1057,C,A,,,,,,,,26143,,,,,,False,
1,701,1950,911,C,A,,,,,,,,26147,,,,,,False,
4,701,1950,913,C,A,,,,,,,,26148,,,,,,False,
16,701,1950,910,C,A,,,,,,,,26149,,,,,,False,
1,665,1875,913,C,A,,,,,,,,26150,,,,,,False,
4,665,1875,913,C,A,,,,,,,,26151,,,,,,False,
16,665,1875,911,C,A,,,,,,,,26152,,,,,,False,
1,661,1588,1004,C,A,,,,,,,,26153,,,,,,False,
4,661,1588,1004,C,A,,,,,,,,26154,,,,,,False,
5,661,1588,1004,C,A,,,,,,,,26155,,,,,,False,
17,661,1588,1003,C,D,,,,,,,,26156,,,,,,False,
25,661,1588,1004,C,A,,,,,,,,26157,,,,,,False,
5,742,1588,1052,C,A,,,,,,,,26158,,,,,,False,
5,725,927,1057,C,A,,,,,,,,26160,,,,,,False,
1,629,1006,929,C,A,,,,,,,,26163,,,,,,False,
4,629,1006,929,C,A,,,,,,,,26164,,,,,,False,
19,629,1006,926,C,A,,,,,,,,26165,,,,,,False,
5,736,560,1057,C,A,,,,,,,,26166,,,,,,False,
5,736,1676,1057,C,A,,,,,,,,26167,,,,,,False,
5,736,1679,1057,C,A,,,,,,,,26168,,,,,,False,
5,736,248,1057,C,A,,,,,,,,26169,,,,,,False,
5,736,621,1054,C,A,,,,,,,,26170,,,,,,False,
5,722,321,1057,C,A,,,,,,,,26171,,,,,,False,
1,634,1332,945,C,A,,,,,,,,26178,,,,,,False,
4,634,1332,943,C,A,,,,,,,,26179,,,,,,False,
24,634,1332,942,C,A,,,,,,,,26180,,,,,,False,
5,722,1253,1054,C,A,,,,,,,,26181,,,,,,False,
1,657,569,977,C,A,,,,,,,,26182,,,,,,False,
4,657,569,977,C,A,,,,,,,,26183,,,,,,False,
5,657,569,977,C,A,,,,,,,,26184,,,,,,False,
23,657,569,972,C,A,,,,,,,,26185,,,,,,False,
25,657,569,975,C,A,,,,,,,,26186,,,,,,False,
5,687,569,1057,C,A,,,,,,,,26187,,,,,,False,
5,733,1395,1057,C,A,,,,,,,,26188,,,,,,False,
1,657,564,977,C,A,,,,,,,,26190,,,,,,False,
4,657,564,977,C,A,,,,,,,,26191,,,,,,False,
5,657,564,977,C,A,,,,,,,,26192,,,,,,False,
23,657,564,972,C,A,,,,,,,,26193,,,,,,False,
25,657,564,975,C,A,,,,,,,,26194,,,,,,False,
5,687,564,1057,C,A,,,,,,,,26195,,,,,,False,
1,745,924,927,C,A,,,,,,,,26196,,,,,,False,
4,745,924,929,C,A,,,,,,,,26197,,,,,,False,
19,745,924,926,C,A,,,,,,,,26198,,,,,,False,
1,663,151,1019,C,A,,,15.0,,,,,26199,,,,,,False,
4,663,151,1019,C,A,,,15.0,,,,,26200,,,,,,False,
5,663,151,1019,C,A,,,15.0,,,,,26201,,,,,,False,
25,663,151,1019,C,A,,,15.0,,,,,26202,,,,,,False,
5,725,252,1057,C,A,,,,,,,,26203,,,,,,False,
5,725,123,1057,C,A,,,,,,,,26204,,,,,,False,
5,726,156,1057,C,A,,,,,,,,26205,,,,,,False,
5,692,493,1057,C,A,,,313.0,,,,,26210,,,,,,False,
5,733,181,1057,C,A,,,,,,,,26211,,,,,,False,
1,729,1451,974,C,A,,,,,,,,26212,,,,,,False,
4,729,1451,975,C,A,,,,,,,,26213,,,,,,False,
5,729,1451,977,C,A,,,,,,,,26214,,,,,,False,
23,729,1451,971,C,A,,,,,,,,26215,,,,,,False,
25,729,1451,975,C,A,,,,,,,,26216,,,,,,False,
5,709,1451,1057,C,A,,,,,,,,26217,,,,,,False,
1,668,1458,913,C,A,,,,,,,,26218,,,,,,False,
4,668,1458,913,C,A,,,,,,,,26219,,,,,,False,
16,668,1458,910,C,A,,,,,,,,26220,,,,,,False,
5,687,1434,1054,C,A,,,,,,,,26226,,,,,,False,
5,687,537,1057,C,A,,,,,,,,26227,,,,,,False,
1,666,1859,913,C,A,,,,,,,,26228,,,,,,False,
4,666,1859,913,C,A,,,,,,,,26229,,,,,,False,
16,666,1859,910,C,A,,,,,,,,26230,,,,,,False,
5,725,439,1057,C,A,,,,,,,,26231,,,,,,False,
1,621,1827,911,C,A,,,,,,,,26232,,,,,,False,
4,621,1827,913,C,A,,,,,,,,26233,,,,,,False,
16,621,1827,910,C,A,,,,,,,,26234,,,,,,False,
5,689,227,1057,C,A,,,,,,,,26241,,,,,,False,
1,743,246,974,C,A,,,,,,,,26249,,,,,,False,
4,743,246,975,C,A,,,,,,,,26250,,,,,,False,
5,743,246,977,C,A,,,,,,,,26251,,,,,,False,
23,743,246,971,C,A,,,,,,,,26252,,,,,,False,
25,743,246,975,C,A,,,,,,,,26253,,,,,,False,
5,709,246,1057,C,A,,,,,,,,26254,,,,,,False,
5,689,743,1057,C,A,,,,,,,,26255,,,,,,False,
1,618,1744,908,C,A,,,,,,,,26256,,,,,,False,
4,618,1744,908,C,A,,,,,,,,26257,,,,,,False,
16,618,1744,908,C,A,,,,,,,,26258,,,,,,False,
1,678,1675,961,C,A,,,,,,,,26261,,,,,,False,
4,678,1675,961,C,A,,,,,,,,26262,,,,,,False,
5,678,1675,961,C,A,,,,,,,,26263,,,,,,False,
21,678,1675,958,C,A,,,,,,,,26264,,,,,,False,
1,644,813,961,C,A,,,,,,,,26266,,,,,,False,
4,644,813,959,C,A,,,,,,,,26267,,,,,,False,
5,644,813,961,C,A,,,,,,,,26268,,,,,,False,
21,644,813,958,C,A,,,,,,,,26269,,,,,,False,
1,677,1581,972,C,A,,,313.0,,,,,26270,,,,,,False,
4,677,1581,972,C,A,,,313.0,,,,,26271,,,,,,False,
5,677,1581,972,C,A,,,313.0,,,,,26272,,,,,,False,
23,677,1581,971,C,A,,,313.0,,,,,26273,,,,,,False,
25,677,1581,972,C,A,,,313.0,,,,,26274,,,,,,False,
5,742,1637,1057,C,A,,,,,,,,26275,,,,,,False,
1,643,2111,961,C,A,,,15.0,,,,,26276,,,,,,False,
4,643,2111,959,C,A,,,15.0,,,,,26277,,,,,,False,
5,643,2111,961,C,A,,,15.0,,,,,26278,,,,,,False,
21,643,2111,958,C,A,,,15.0,,,,,26279,,,,,,False,
5,697,887,1057,C,A,,,,,,,,26280,,,,,,False,
1,628,2108,929,C,A,,,,,,,,26281,,,,,,False,
4,628,2108,929,C,A,,,,,,,,26282,,,,,,False,
19,628,2108,926,C,A,,,,,,,,26283,,,,,,False,
1,629,1341,929,C,A,,,313.0,,,,,26284,,,,,,False,
4,629,1341,929,C,A,,,313.0,,,,,26285,,,,,,False,
19,629,1341,926,C,A,,,313.0,,,,,26286,,,,,,False,
1,675,1769,929,C,A,,,313.0,,,,,26287,,,,,,False,
4,675,1769,929,C,A,,,313.0,,,,,26288,,,,,,False,
19,675,1769,926,C,A,,,313.0,,,,,26289,,,,,,False,
1,679,992,929,C,A,,,313.0,,,,,26290,,,,,,False,
4,679,992,929,C,A,,,313.0,,,,,26291,,,,,,False,
19,679,992,926,C,A,,,313.0,,,,,26292,,,,,,False,
1,622,2080,913,C,A,,,,,,,,26293,,,,,,False,
4,622,2080,913,C,A,,,,,,,,26294,,,,,,False,
16,622,2080,910,C,A,,,,,,,,26295,,,,,,False,
1,629,1785,929,C,A,,,313.0,,,,,26296,,,,,,False,
4,629,1785,929,C,A,,,313.0,,,,,26297,,,,,,False,
19,629,1785,926,C,A,,,313.0,,,,,26298,,,,,,False,
1,631,1788,929,C,A,,,313.0,,,,,26299,,,,,,False,
4,631,1788,929,C,A,,,313.0,,,,,26300,,,,,,False,
19,631,1788,926,C,A,,,313.0,,,,,26301,,,,,,False,
1,675,1641,929,C,A,,,313.0,,,,,26302,,,,,,False,
4,675,1641,929,C,A,,,313.0,,,,,26303,,,,,,False,
19,675,1641,926,C,A,,,313.0,,,,,26304,,,,,,False,
1,628,1949,924,C,A,,,313.0,,,,,26305,,,,,,False,
4,628,1949,924,C,A,,,313.0,,,,,26306,,,,,,False,
19,628,1949,926,C,A,,,313.0,,,,,26307,,,,,,False,
1,704,833,913,C,A,,,,,,,,26308,,,,,,False,
4,704,833,913,C,A,,,,,,,,26309,,,,,,False,
16,704,833,910,C,A,,,,,,,,26310,,,,,,False,
1,626,1375,926,C,A,,,,,,,,26311,,,,,,False,
4,626,1375,924,C,A,,,,,,,,26312,,,,,,False,
19,626,1375,926,C,A,,,,,,,,26313,,,,,,False,
5,692,180,1057,C,A,,,,,,,,26314,,,,,,False,
1,713,961,945,C,A,,,,,,,,26315,,,,,,False,
4,713,961,945,C,A,,,,,,,,26316,,,,,,False,
24,713,961,942,C,A,,,,,,,,26317,,,,,,False,
5,697,1400,1057,C,A,,,,,,,,26318,,,,,,False,
5,692,91,1057,C,A,,,,,,,,26319,,,,,,False,
25,711,156,1087,C,A,,,15.0,,,,,26320,,,,,,False,
25,730,879,1086,C,A,,,,,,,,26321,,,,,,False,
5,695,899,1057,C,A,,,,,,,,26322,,,,,,False,
1,728,1923,929,C,A,,,,,,,,26323,,,,,,False,
4,728,1923,929,C,A,,,,,,,,26324,,,,,,False,
19,728,1923,926,C,A,,,,,,,,26325,,,,,,False,
5,697,289,1057,C,A,,,,,,,,26326,,,,,,False,
1,639,601,942,C,A,,,,,,,,26327,,,,,,False,
4,639,601,942,C,A,,,,,,,,26328,,,,,,False,
24,639,601,942,C,A,,,,,,,,26329,,,,,,False,
1,678,1559,957,C,A,,,,,,,,26333,,,,,,False,
4,678,1559,956,C,A,,,,,,,,26334,,,,,,False,
5,678,1559,958,C,A,,,,,,,,26335,,,,,,False,
21,678,1559,958,C,A,,,,,,,,26336,,,,,,False,
1,743,1447,974,C,A,,,,,,,,26337,,,,,,False,
4,743,1447,975,C,A,,,,,,,,26338,,,,,,False,
5,743,1447,977,C,A,,,,,,,,26339,,,,,,False,
23,743,1447,971,C,D,,,,,,,,26340,,,,,,False,
25,743,1447,975,C,A,,,,,,,,26341,,,,,,False,
1,739,337,974,C,A,,,,,,,,26342,,,,,,False,
4,739,337,975,C,A,,,,,,,,26343,,,,,,False,
5,739,337,977,C,A,,,,,,,,26344,,,,,,False,
23,739,337,972,C,A,,,,,,,,26345,,,,,,False,
25,739,337,975,C,A,,,,,,,,26346,,,,,,False,
5,691,337,1057,C,A,,,,,,,,26347,,,,,,False,
1,700,1241,908,C,A,,,,,,,,26348,,,,,,False,
4,700,1241,908,C,A,,,,,,,,26349,,,,,,False,
16,700,1241,910,C,A,,,,,,,,26350,,,,,,False,
1,720,123,1009,C,A,,,313.0,,,,,26351,,,,,,False,
4,720,123,1009,C,A,,,313.0,,,,,26352,,,,,,False,
5,720,123,1009,C,A,,,313.0,,,,,26353,,,,,,False,
17,720,123,1004,C,A,,,313.0,,,,,26354,,,,,,False,
25,720,123,1007,C,A,,,313.0,,,,,26355,,,,,,False,
1,680,816,990,C,A,,,,,,,,26356,,,,,,False,
4,680,816,991,C,A,,,,,,,,26357,,,,,,False,
5,680,816,993,C,A,,,,,,,,26358,,,,,,False,
22,680,816,991,C,A,,,,,,,,26359,,,,,,False,
1,745,1054,927,C,A,,,,,,,,26360,,,,,,False,
4,745,1054,929,C,A,,,,,,,,26361,,,,,,False,
19,745,1054,926,C,A,,,,,,,,26362,,,,,,False,
1,641,1981,945,C,A,,,,,,,,26364,,,,,,False,
4,641,1981,943,C,A,,,,,,,,26365,,,,,,False,
24,641,1981,942,C,A,,,,,,,,26366,,,,,,False,
1,658,1680,990,C,A,,,,,,,,26367,,,,,,False,
4,658,1680,990,C,A,,,,,,,,26368,,,,,,False,
5,658,1680,990,C,A,,,,,,,,26369,,,,,,False,
22,658,1680,990,C,A,,,,,,,,26370,,,,,,False,
5,683,1680,1054,C,A,,,,,,,,26371,,,,,,False,
1,667,1504,911,C,A,,,,,,,,26375,,,,,,False,
4,667,1504,910,C,A,,,,,,,,26376,,,,,,False,
16,667,1504,910,C,A,,,,,,,,26377,,,,,,False,
1,637,1853,945,C,A,,,,,,,,26378,,,,,,False,
4,637,1853,943,C,A,,,,,,,,26379,,,,,,False,
24,637,1853,942,C,A,,,,,,,,26380,,,,,,False,
1,745,1732,927,C,A,,,313.0,,,,,26381,,,,,,False,
4,745,1732,929,C,A,,,313.0,,,,,26382,,,,,,False,
19,745,1732,926,C,A,,,313.0,,,,,26383,,,,,,False,
1,674,1615,945,C,A,,,313.0,,,,,26384,,,,,,False,
4,674,1615,943,C,A,,,313.0,,,,,26385,,,,,,False,
24,674,1615,942,C,A,,,313.0,,,,,26386,,,,,,False,
1,627,1036,924,C,A,,,313.0,,,,,26387,,,,,,False,
4,627,1036,924,C,A,,,313.0,,,,,26388,,,,,,False,
19,627,1036,925,C,A,,,313.0,,,,,26389,,,,,,False,
1,632,1016,929,C,A,,,313.0,,,,,26390,,,,,,False,
4,632,1016,929,C,A,,,313.0,,,,,26391,,,,,,False,
19,632,1016,926,C,A,,,313.0,,,,,26392,,,,,,False,
1,649,690,961,C,A,,,313.0,,,,,26393,,,,,,False,
4,649,690,961,C,A,,,313.0,,,,,26394,,,,,,False,
5,649,690,961,C,A,,,313.0,,,,,26395,,,,,,False,
21,649,690,958,C,A,,,313.0,,,,,26396,,,,,,False,
1,715,615,961,C,A,,,313.0,,,,,26403,,,,,,False,
4,715,615,959,C,A,,,313.0,,,,,26404,,,,,,False,
5,715,615,961,C,A,,,313.0,,,,,26405,,,,,,False,
21,715,615,958,C,A,,,313.0,,,,,26406,,,,,,False,
5,694,615,1057,C,A,,,313.0,,,,,26407,,,,,,False,
1,649,1235,961,C,A,,,313.0,,,,,26408,,,,,,False,
4,649,1235,961,C,A,,,313.0,,,,,26409,,,,,,False,
5,649,1235,961,C,A,,,313.0,,,,,26410,,,,,,False,
21,649,1235,958,C,A,,,313.0,,,,,26411,,,,,,False,
1,737,899,961,C,A,,,,,,,,26413,,,,,,False,
4,737,899,958,C,A,,,,,,,,26414,,,,,,False,
5,737,899,961,C,A,,,,,,,,26415,,,,,,False,
21,737,899,958,C,A,,,,,,,,26416,,,,,,False,
1,700,1667,910,C,A,,,,,,,,26417,,,,,,False,
4,700,1667,910,C,A,,,,,,,,26418,,,,,,False,
16,700,1667,910,C,A,,,,,,,,26419,,,,,,False,
1,740,192,990,C,A,,,,,,,,26420,,,,,,False,
4,740,192,990,C,A,,,,,,,,26421,,,,,,False,
5,740,192,990,C,A,,,,,,,,26422,,,,,,False,
22,740,192,990,C,A,,,,,,,,26423,,,,,,False,
5,725,192,1054,C,A,,,,,,,,26424,,,,,,False,
1,640,1978,945,C,A,,,,,,,,26425,,,,,,False,
4,640,1978,943,C,A,,,,,,,,26426,,,,,,False,
24,640,1978,942,C,A,,,,,,,,26427,,,,,,False,
18,757,1224,1067,C,A,,,15.0,,,,,26431,,,,,,False,
18,757,1222,1067,C,A,,,15.0,,,,,26432,,,,,,False,
18,757,1022,1067,C,A,,,15.0,,,,,26433,,,,,,False,
18,757,1025,1067,C,A,,,15.0,,,,,26434,,,,,,False,
18,757,229,1067,C,A,,,15.0,,,,,26435,,,,,,False,
18,757,263,1067,C,A,,,15.0,,,,,26436,,,,,,False,
18,757,1293,1067,C,A,,,15.0,,,,,26437,,,,,,False,
18,757,454,1067,C,A,,,15.0,,,,,26438,,,,,,False,
18,757,274,1067,C,A,,,15.0,,,,,26439,,,,,,False,
18,757,929,1067,C,A,,,15.0,,,,,26440,,,,,,False,
18,757,219,1067,C,A,,,15.0,,,,,26441,,,,,,False,
5,733,816,1057,C,A,,,,,,,,26442,,,,,,False,
5,683,378,1057,C,A,,,,,,,,26443,,,,,,False,
1,617,2126,913,C,A,,,313.0,,,,,26444,,,,,,False,
4,617,2126,913,C,A,,,313.0,,,,,26445,,,,,,False,
16,617,2126,910,C,A,,,313.0,,,,,26446,,,,,,False,
1,633,686,945,C,A,,,,,,,,26447,,,,,,False,
4,633,686,945,C,A,,,,,,,,26448,,,,,,False,
24,633,686,942,C,A,,,,,,,,26449,,,,,,False,
5,683,381,1057,C,A,,,,,,,,26450,,,,,,False,
1,661,2114,1006,C,A,,,313.0,,,,,26451,,,,,,False,
4,661,2114,1009,C,A,,,313.0,,,,,26452,,,,,,False,
5,661,2114,1006,C,A,,,313.0,,,,,26453,,,,,,False,
17,661,2114,1004,C,A,,,313.0,,,,,26454,,,,,,False,
25,661,2114,1006,C,A,,,313.0,,,,,26455,,,,,,False,
1,661,2112,1009,C,A,,,313.0,,,,,26457,,,,,,False,
4,661,2112,1009,C,A,,,313.0,,,,,26458,,,,,,False,
5,661,2112,1009,C,A,,,313.0,,,,,26459,,,,,,False,
17,661,2112,1004,C,A,,,313.0,,,,,26460,,,,,,False,
25,661,2112,1007,C,A,,,313.0,,,,,26461,,,,,,False,
5,683,2112,1057,C,A,,,313.0,,,,,26462,,,,,,False,
1,656,2116,977,C,A,,,313.0,,,,,26463,,,,,,False,
4,656,2116,977,C,A,,,313.0,,,,,26464,,,,,,False,
5,656,2116,977,C,A,,,313.0,,,,,26465,,,,,,False,
23,656,2116,971,C,A,,,313.0,,,,,26466,,,,,,False,
25,656,2116,974,C,A,,,313.0,,,,,26467,,,,,,False,
5,664,2116,1057,C,A,,,313.0,,,,,26468,,,,,,False,
25,731,2116,1086,C,A,,,313.0,,,,,26469,,,,,,False,
1,661,2113,1009,C,A,,,313.0,,,,,26470,,,,,,False,
4,661,2113,1009,C,A,,,313.0,,,,,26471,,,,,,False,
5,661,2113,1009,C,A,,,313.0,,,,,26472,,,,,,False,
17,661,2113,1004,C,A,,,313.0,,,,,26473,,,,,,False,
25,661,2113,1007,C,A,,,313.0,,,,,26474,,,,,,False,
5,683,2113,1057,C,A,,,313.0,,,,,26475,,,,,,False,
1,744,2117,977,C,A,,,313.0,,,,,26476,,,,,,False,
4,744,2117,977,C,A,,,313.0,,,,,26477,,,,,,False,
5,744,2117,977,C,A,,,313.0,,,,,26478,,,,,,False,
23,744,2117,971,C,A,,,313.0,,,,,26479,,,,,,False,
25,744,2117,975,C,A,,,313.0,,,,,26480,,,,,,False,
5,736,2117,1057,C,A,,,313.0,,,,,26481,,,,,,False,
25,730,2117,1087,C,A,,,313.0,,,,,26482,,,,,,False,
1,641,2129,945,C,A,,,313.0,,,,,26483,,,,,,False,
4,641,2129,943,C,A,,,313.0,,,,,26484,,,,,,False,
24,641,2129,942,C,A,,,313.0,,,,,26485,,,,,,False,
18,757,743,1067,C,A,,,15.0,,,,,26492,,,,,,False,
18,757,737,1067,C,A,,,15.0,,,,,26493,,,,,,False,
18,757,1204,1067,C,A,,,15.0,,,,,26494,,,,,,False,
18,754,1058,1067,C,A,,,15.0,,,,,26495,,,,,,False,
18,754,481,1067,C,A,,,15.0,,,,,26496,,,,,,False,
18,754,675,1067,C,A,,,15.0,,,,,26497,,,,,,False,
18,754,1645,1067,C,A,,,15.0,,,,,26498,,,,,,False,
18,754,1334,1067,C,A,,,15.0,,,,,26499,,,,,,False,
18,754,1990,1067,C,A,,,15.0,,,,,26501,,,,,,False,
18,754,479,1067,C,A,,,15.0,,,,,26502,,,,,,False,
18,754,1081,1067,C,A,,,15.0,,,,,26503,,,,,,False,
18,754,674,1067,C,A,,,15.0,,,,,26504,,,,,,False,
