IdTurma,IdSerie,IdPeriodo,TipoTurma,IdDisciplina,NomeTurma,SiglaTurma,TurnoPrincipal,TotalVagas,IdUsuarioCoordenador,CodigoAgrupamento,DisciplinaRequerNota,DisciplinaCargaHorariaSemanal,DisciplinaStUsaNotaConceito,IdServicoMensalidade,ES_IdCursoSuperiorPreferencial,DescricaoHorario,_DisciplinaConteudoProgramatico,SituacaoAlunoDisciplinaCursando,SituacaoAlunoDisciplinaAprovado,SituacaoAlunoDisciplinaReprovado,Reserva_IdServico,Reserva_QtdeDiasValidade,IdSala,DataInicial,DataFinal,DataNascimentoMinima,DataNascimentoMaxima,SexoTurma,StPermiteAcessoPortalEducacional,ProvaCHumanas_NotaMinima,ProvaCHumanas_Peso,ProvaCNatureza_NotaMinima,ProvaCNatureza_Peso,ProvaLinguagens_NotaMinima,ProvaLinguagens_Peso,ProvaMatematica_NotaMinima,ProvaMatematica_Peso,ProvaRedacao_NotaMinima,ProvaRedacao_Peso,FInscr_StExibirTurma,FInscr_IdSituacaoAlunoTurma,InscrTurma_StExibirTurma,IdFreqTipoHorario,InscrTurma_StVerificaTurmaRestricao,InscrTurma_ArrayIdTurmaRestricao,InscrTurma_ArrayIdSituacaoAlunoTurmaRestricao,IntegPortal_CodigoTurma,StDisponivelMatricula,DataMatriculaInicio,DataMatriculaFinal,IdTurno,IdEventoTipo,NumeroEtapa,StIntegracaoAppComunicacao,RMOnLine_IdTextoPersonalizado_Confirmacao,Evento_IdTextoPersonalizadoCertificado,Evento_DataRealizacao,IdModeloContrato,CdTurmaINEP,NovoEnsinoMedio_GrupoEstruturaCurricular,NovoEnsinoMedio_AreaConhecimento,NovoEnsinoMedio_TextoApresentacaoDisciplina,ItFor_StDisponivelMatricular,ItFor_NomeTrilha,StGerarHistorico,DisciplinaCargaHorariaAnual,QuantidadeAulasSemanais,DisciplinaCargaHoraMinutoDiaria,DisciplinaCargaHoraMinutoAnual,IdContrato_RMOnlineConfirmacao,DisciplinaCargaHorariaAula,ValorServicoModuloEducacao
514,2,6,G,,ALFA H - G0/G1 (Filipinho) - Manhã,G0/G1,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
516,25,6,G,,4H (Filipinho) - Manhã,4H,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
517,8,6,G,,1H (Filipinho) - Tarde/Noite,1H,Z,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
518,11,6,G,,2R (Granjinha) - Tarde,2R,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
519,8,6,G,,1P (Granjinha) - Manhã,1P,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
520,25,6,G,,4P (Granjinha) - Tarde,4P,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
521,8,6,G,,1L (Cipó) - Tarde,1L,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
522,24,6,G,,5M (Cipó) - Tarde/Noite,5M,Z,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
523,15,6,G,,3K (Cipó) - Tarde,3K,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
524,8,6,G,,1D (Centro)  - Manhã,1D,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
525,25,6,G,,4B (Centro) - Tarde/Noite,4B,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
527,18,6,G,,8D (Universitários) - 2022,8D,I,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
528,18,6,G,,8E (Universitários) - 2023,8E,I,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
530,54,6,D,5.0,A2-Brazil (Centro),A2-Brazil,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
531,54,6,D,5.0,A1-Chile (Centro),A1-Chile,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
532,54,6,D,5.0,A1-The USA (Filipinho),A1-The USA,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
533,54,6,D,5.0,A1-Kenya (Cipó),A1-Kenya,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
534,54,6,D,5.0,A2-Nigeria (Centro),A2-Nigeria,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
535,54,6,D,5.0,A1-France (Centro),A1-France,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
536,54,6,D,5.0,A1-Mexico (Cipó),A1-Mexico,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
537,54,6,D,5.0,A1-Uruguay (Cipó),A1-Uruguay,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
538,54,6,D,5.0,A2-Germany (Centro),A2-Germany,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
539,54,6,D,5.0,A1-Belgium (Filipinho),A1-Belgium,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
540,54,6,D,5.0,A1-Ireland (Filipinho),A1-Ireland,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
541,54,6,D,5.0,A1-Poland (Granjinha),A1-Poland,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
542,54,6,D,5.0,A1-Canada (Cipó),A1-Canada,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
543,54,6,D,5.0,A2- Spain (Granjinha),A2- Spain,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
544,54,6,D,5.0,A1- Egypt (Centro),A1- Egypt,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
545,54,6,D,5.0,A1-Italy (Cipó),A1-Italy,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
547,2,6,G,,ALFA E - G2/G3 (Centro) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
548,2,6,G,,ALFA T - G2/G3 (Centro) - Tarde/Noite,G2/G3,Z,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
549,2,6,G,,ALFA J - G2/G3 (Filipinho) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
551,11,6,G,,2N (Cipó) - Manhã,2N,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
552,15,6,G,,3I (Filipinho) Manhã,3I,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
553,2,6,G,,ALFA U - G2/G3 (Cipó) - Manhã,G2/G3,M,12.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,8.0,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
554,15,6,G,,3N (Cipó) - Manhã,3N,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
555,2,6,G,,ALFA Y - G0/G1 (Centro) - Tarde,G0/G1,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
556,2,6,G,,ALFA V - G0/G1 (Filipinho) - Tarde,G0/G1,T,12.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
557,2,6,G,,ALFA Z - G0/G1 (Filipinho) - Manhã,G0/G1,M,12.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
558,54,6,D,5.0,A1- Colômbia (Centro),A1-Colomb,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
559,54,6,D,5.0,A1 - Argentina (Centro),A1-Argent,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
560,54,6,D,5.0,New Zealand***,B2,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
561,54,6,D,5.0,A2 - China (Filipinho),A2 - China,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
562,54,6,D,5.0,A1 - Japan (Filipinho),A1 - Japan,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,True,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
574,59,6,D,25.0,Eu no Comando - Centro *Noite,Psicologia,N,50.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,8.0,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
575,56,6,D,5.0,Inglês Universitários - Turma 1,Inglês Uni,M,50.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
576,11,6,G,,2I (Filipinho)  - Manhã,2I,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
577,11,6,G,,2G (Filipinho) - Tarde,2G,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
578,11,6,G,,2H (Filipinho) - Noite,2H,N,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
579,15,6,G,,3P (Granjinha) - Tarde,3P,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
580,25,6,G,,4C (Centro) - Manhã,4C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
581,25,6,G,,4G (Filipinho) - Tarde/Noite,4G,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
582,25,6,G,,4M (Cipó) - Tarde,4M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
583,25,6,G,,4N (Cipó) - Manhã,4N,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
584,29,6,G,,6F (Filipinho) - Tarde/Noite,6F,Z,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
585,29,6,G,,6L (Cipó) - Tarde/Noite,6L,Z,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
586,60,6,G,,9 (Formados) - EAD,9,I,100.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
588,54,6,G,,A1 - Ecuador (Centro),A1-Ecuador,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
589,54,6,G,,A2/B1 - Índia (Filipinho),A2/B1- Índ,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
590,54,6,G,,A2/B1 - Turkey (Centro),A2/B1- Tur,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
591,54,6,G,,A2 - England (Cipó),A2 - Engl,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
592,54,6,G,,A2 - Qatar (Cipó),A2-Qatar,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
593,54,6,G,,A2/B1 - Jamaica (Cipó),A2/B1-Jamc,T,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
594,56,6,D,5.0,Inglês Universitários - Turma 2,Inglês Uni,M,50.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
595,8,6,G,,1J (Filipinho) - Tarde,1J,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
596,24,6,G,,5C (Centro) - Manhã,5C,M,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
597,54,6,G,,A2 - Rússia (Centro),A2- Rússia,M,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
598,59,6,D,25.0,Eu no Comando - Centro *Manhã,Psicologia,M,50.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
601,54,6,G,,Surinam***,A1 -,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
602,49,6,D,18.0,TOEIC,TOEIC,N,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
603,59,6,D,25.0,Eu no Comando - Cipó *Noite,Psicologia,N,30.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
604,57,6,D,18.0,Tecnologia *Manhã (Módulo 1/2) *Turma 2.2023*,Fiap M1M,M,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
605,57,6,D,18.0,Tecnologia *Manhã (Módulo 2) *Turma 1.2022*,Fiap M2M,M,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
606,57,6,D,18.0,Tecnologia *Tarde (Módulo 1/2) *Turma 2.2023*,Fiap M1T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
607,57,6,D,18.0,Tecnologia *Tarde (Módulo 2) *Turma 1.2022*,Fiap M2T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
608,57,6,D,18.0,Tecnologia *Noite (Módulo 1/2) *Turma 2.2023*,Fiap M1N,N,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
609,57,6,D,18.0,Tecnologia *Noite (Módulo 2) *Turma 1.2022*,Fiap M2N,N,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
610,33,6,D,18.0,German Class,Alemão,N,20.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
611,38,6,D,18.0,Construindo Sonhos,C. Sonhos,T,30.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
612,57,6,D,18.0,Tecnologia *Manhã (Módulo 1) *Turma 3.2023*,Fiap M1M,M,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
613,57,6,D,18.0,Tecnologia *Tarde (Módulo 1) *Turma 3.2023*,Fiap M1T,T,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
614,57,6,D,18.0,Tecnologia *Noite (Módulo 1) *Turma 3.2023*,Fiap M1N,N,16.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,False,,,,,,False,,,,,,,,,False,,True,,,,,,,
615,2,7,G,,ALFA I - G2/G3 (Filipinho) - Manhã,G2/G3,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
616,2,7,G,,ALFA Q - G2/G3 (Granjinha) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
617,2,7,G,,ALFA K - G0/G1 (Cipó) - Tarde,G0/G1,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
618,2,7,G,,ALFA L - G2/G3 (Cipó) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
619,2,7,G,,ALFA M - G0/G1 (Cipó) - Manhã,G0/G1,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
620,2,7,G,,ALFA N - G2/G3 (Cipó) - Manhã,G2/G3,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
621,2,7,G,,ALFA O - G2/G3 (Cipó) - Tarde,G2/G3,T,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
622,2,7,G,,ALFA R - G0/G1 (Granjinha) - Manhã,G0/G1,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
623,2,7,G,,ALFA S - G2/G3 (Granjinha) - Manhã,G2/G3,M,12.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
624,8,7,G,,1A (Centro) - Tarde,1A,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
625,8,7,G,,1B (Centro) - Tarde,1B,T,15.0,,B,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
626,8,7,G,,1C (Centro)  - Manhã,1C,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
627,8,7,G,,1F (Filipinho) - Manhã,1F,M,15.0,,F,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
628,8,7,G,,1G (Filipinho) - Tarde,1G,T,15.0,,G,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
629,8,7,G,,1K (Cipó) - Tarde,1K,T,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
630,8,7,G,,1M (Cipó) - Tarde,1M,T,15.0,,,True,,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
631,8,7,G,,1N (Cipó) - Manhã,1N,M,15.0,,,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
632,8,7,G,,1R (Granjinha) - Tarde,1R,T,15.0,,R,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,False,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
633,11,7,G,,2A (Centro) - Tarde,2A,T,15.0,,A,True,1.0,False,,,,,Cursando,Aprovado,Reprovado,,,,,,,,A,,,,,,,,,,,,False,,False,,False,,,,True,,,,,,False,,,,,,,,,False,,True,,,,,,,
