,data,preco_petroleo,real_projecao
3173,2013-11-29,110.83,Real
3174,2013-11-27,111.32,Real
3175,2013-11-26,111.36,Real
3176,2013-11-25,109.9,Real
3177,2013-11-24,108.27,Real
3178,2013-11-23,108.29,Real
3179,2013-11-22,108.8,Real
3180,2013-11-21,109.9,Real
3181,2013-11-20,108.27,Real
3182,2013-11-19,108.25,Real
3183,2013-11-18,108.29,Real
3184,2013-11-17,106.9,Real
3185,2013-11-16,106.29,Real
3186,2013-11-15,105.76,Real
3187,2013-11-14,108.29,Real
3188,2013-11-13,106.9,Real
3189,2013-11-12,104.29,Real
3190,2013-11-11,103.08,Real
3191,2013-11-10,105.46,Real
3192,2013-11-09,105.01,Real
3193,2013-11-08,104.85,Real
3194,2013-11-07,103.08,Real
3195,2013-11-06,105.46,Real
3196,2013-11-05,105.78,Real
3197,2013-11-04,107.53,Real
3198,2013-11-03,108.41,Real
3199,2013-11-02,108.04,Real
3200,2013-11-01,108.29,Real
3201,2013-10-31,107.53,Real
3202,2013-10-30,108.41,Real
3203,2013-10-29,105.7,Real
3204,2013-10-28,106.63,Real
3205,2013-10-27,107.74,Real
3206,2013-10-26,109.57,Real
3207,2013-10-25,109.47,Real
3208,2013-10-24,106.63,Real
3209,2013-10-23,107.74,Real
3210,2013-10-22,109.57,Real
3211,2013-10-21,109.55,Real
3212,2013-10-20,110.79,Real
3213,2013-10-19,110.67,Real
3214,2013-10-18,110.13,Real
3215,2013-10-17,109.55,Real
3216,2013-10-16,110.79,Real
3217,2013-10-15,110.65,Real
3218,2013-10-14,111.63,Real
3219,2013-10-13,109.02,Real
3220,2013-10-12,110.56,Real
3221,2013-10-11,109.66,Real
3222,2013-10-10,111.63,Real
3223,2013-10-09,109.02,Real
3224,2013-10-08,109.42,Real
3225,2013-10-07,109.49,Real
3226,2013-10-06,109.09,Real
3227,2013-10-05,107.32,Real
3228,2013-10-04,107.85,Real
3229,2013-10-03,109.49,Real
3230,2013-10-02,109.09,Real
3231,2013-10-01,109.45,Real
3232,2013-09-30,108.86,Real
3233,2013-09-29,109.46,Real
3234,2013-09-28,107.68,Real
3235,2013-09-27,108.56,Real
3236,2013-09-26,108.86,Real
3237,2013-09-25,109.46,Real
3238,2013-09-24,110.22,Real
3239,2013-09-23,110.66,Real
3240,2013-09-22,109.09,Real
3241,2013-09-21,109.05,Real
3242,2013-09-20,110.86,Real
3243,2013-09-19,110.66,Real
3244,2013-09-18,109.09,Real
3245,2013-09-17,113.31,Real
3246,2013-09-16,113.11,Real
3247,2013-09-15,112.37,Real
3248,2013-09-14,112.1,Real
3249,2013-09-13,115.2,Real
3250,2013-09-12,113.11,Real
3251,2013-09-11,112.37,Real
3252,2013-09-10,117.15,Real
3253,2013-09-09,115.81,Real
3254,2013-09-08,115.65,Real
3255,2013-09-07,115.49,Real
3256,2013-09-06,117.15,Real
3257,2013-09-05,115.81,Real
3258,2013-09-04,115.65,Real
3259,2013-09-03,115.97,Real
3260,2013-09-02,116.91,Real
3261,2013-09-01,116.27,Real
3262,2013-08-31,115.21,Real
3263,2013-08-30,112.23,Real
3264,2013-08-29,116.91,Real
3265,2013-08-28,116.27,Real
3266,2013-08-27,112.12,Real
3267,2013-08-26,110.51,Real
3268,2013-08-25,110.82,Real
3269,2013-08-24,110.74,Real
3270,2013-08-23,111.41,Real
3271,2013-08-22,110.51,Real
3272,2013-08-21,110.82,Real
3273,2013-08-20,111.82,Real
3274,2013-08-19,111.58,Real
3275,2013-08-18,110.26,Real
3276,2013-08-17,110.69,Real
3277,2013-08-16,109.28,Real
3278,2013-08-15,111.58,Real
3279,2013-08-14,110.26,Real
3280,2013-08-13,108.49,Real
3281,2013-08-12,107.32,Real
3282,2013-08-11,108.39,Real
3283,2013-08-10,108.77,Real
3284,2013-08-09,109.81,Real
3285,2013-08-08,107.32,Real
3286,2013-08-07,108.39,Real
3287,2013-08-06,109.63,Real
3288,2013-08-05,109.94,Real
3289,2013-08-04,107.89,Real
3290,2013-08-03,107.47,Real
3291,2013-08-02,108.1,Real
3292,2013-08-01,109.94,Real
3293,2013-07-31,107.89,Real
3294,2013-07-30,107.57,Real
3295,2013-07-29,108.1,Real
3296,2013-07-28,108.23,Real
3297,2013-07-27,109.27,Real
3298,2013-07-26,108.82,Real
3299,2013-07-25,108.1,Real
3300,2013-07-24,108.23,Real
3301,2013-07-23,109.34,Real
3302,2013-07-22,109.71,Real
3303,2013-07-21,109.67,Real
3304,2013-07-20,109.29,Real
3305,2013-07-19,109.05,Real
3306,2013-07-18,109.71,Real
3307,2013-07-17,109.67,Real
3308,2013-07-16,109.03,Real
3309,2013-07-15,108.18,Real
3310,2013-07-14,108.43,Real
3311,2013-07-13,107.9,Real
3312,2013-07-12,107.75,Real
3313,2013-07-11,108.18,Real
3314,2013-07-10,108.43,Real
3315,2013-07-09,107.46,Real
3316,2013-07-08,107.75,Real
3317,2013-07-07,106.12,Real
3318,2013-07-06,103.96,Real
3319,2013-07-05,103.19,Real
3320,2013-07-03,106.12,Real
3321,2013-07-02,102.49,Real
3322,2013-07-01,102.74,Real
3323,2013-06-30,100.62,Real
3324,2013-06-29,101.51,Real
3325,2013-06-28,99.8,Real
3326,2013-06-27,102.74,Real
3327,2013-06-26,100.62,Real
3328,2013-06-25,100.36,Real
3329,2013-06-24,102.72,Real
3330,2013-06-23,105.56,Real
3331,2013-06-22,105.21,Real
3332,2013-06-21,105.8,Real
3333,2013-06-20,102.72,Real
3334,2013-06-19,105.56,Real
3335,2013-06-18,105.1,Real
3336,2013-06-17,103.38,Real
3337,2013-06-16,103.11,Real
3338,2013-06-15,101.5,Real
3339,2013-06-14,103.87,Real
3340,2013-06-13,103.38,Real
3341,2013-06-12,103.11,Real
3342,2013-06-11,104.07,Real
3343,2013-06-10,103.37,Real
3344,2013-06-09,103.51,Real
3345,2013-06-08,102.04,Real
3346,2013-06-07,101.63,Real
3347,2013-06-06,103.37,Real
3348,2013-06-05,103.51,Real
3349,2013-06-04,100.43,Real
3350,2013-06-03,101.79,Real
3351,2013-06-02,102.14,Real
3352,2013-06-01,103.77,Real
3353,2013-05-31,100.43,Real
3354,2013-05-30,101.79,Real
3355,2013-05-29,102.14,Real
3356,2013-05-28,101.24,Real
3357,2013-05-27,100.46,Real
3358,2013-05-26,102.14,Real
3359,2013-05-25,103.1,Real
3360,2013-05-24,104.55,Real
3361,2013-05-23,100.46,Real
3362,2013-05-22,102.14,Real
3363,2013-05-21,103.83,Real
3364,2013-05-20,104.27,Real
3365,2013-05-19,101.57,Real
3366,2013-05-18,102.7,Real
3367,2013-05-17,102.17,Real
3368,2013-05-16,104.27,Real
3369,2013-05-15,101.57,Real
3370,2013-05-14,101.31,Real
3371,2013-05-13,103.59,Real
3372,2013-05-12,103.79,Real
3373,2013-05-11,105.18,Real
3374,2013-05-10,105.0,Real
3375,2013-05-09,103.59,Real
3376,2013-05-08,103.79,Real
3377,2013-05-07,104.6,Real
3378,2013-05-06,100.32,Real
3379,2013-05-05,98.34,Real
3380,2013-05-04,101.53,Real
3381,2013-05-03,102.88,Real
3382,2013-05-02,100.32,Real
3383,2013-05-01,98.34,Real
3384,2013-04-30,102.39,Real
3385,2013-04-29,101.62,Real
3386,2013-04-28,100.71,Real
3387,2013-04-27,99.25,Real
3388,2013-04-26,99.07,Real
3389,2013-04-25,101.62,Real
3390,2013-04-24,100.71,Real
3391,2013-04-23,98.94,Real
3392,2013-04-22,97.48,Real
3393,2013-04-21,96.84,Real
3394,2013-04-20,97.88,Real
3395,2013-04-19,99.32,Real
3396,2013-04-18,97.48,Real
3397,2013-04-17,96.84,Real
3398,2013-04-16,100.58,Real
3399,2013-04-15,103.62,Real
3400,2013-04-14,104.8,Real
3401,2013-04-13,104.08,Real
3402,2013-04-12,103.16,Real
3403,2013-04-11,103.62,Real
3404,2013-04-10,104.8,Real
3405,2013-04-09,103.98,Real
3406,2013-04-08,105.09,Real
3407,2013-04-07,107.82,Real
3408,2013-04-06,109.66,Real
3409,2013-04-05,108.76,Real
3410,2013-04-04,105.09,Real
3411,2013-04-03,107.82,Real
3412,2013-04-02,109.66,Real
3413,2013-04-01,108.45,Real
3414,2013-03-31,108.51,Real
3415,2013-03-30,107.1,Real
3416,2013-03-29,106.66,Real
3417,2013-03-28,108.45,Real
3418,2013-03-27,108.51,Real
3419,2013-03-26,106.51,Real
3420,2013-03-25,106.41,Real
3421,2013-03-24,108.27,Real
3422,2013-03-22,108.54,Real
3423,2013-03-21,106.41,Real
3424,2013-03-20,108.27,Real
3425,2013-03-19,109.32,Real
3426,2013-03-18,108.1,Real
3427,2013-03-17,107.51,Real
3428,2013-03-16,108.48,Real
3429,2013-03-15,108.64,Real
3430,2013-03-14,108.1,Real
3431,2013-03-13,107.51,Real
3432,2013-03-12,108.91,Real
3433,2013-03-11,110.42,Real
3434,2013-03-10,110.27,Real
3435,2013-03-09,110.42,Real
3436,2013-03-08,109.9,Real
3437,2013-03-07,110.42,Real
3438,2013-03-06,110.27,Real
3439,2013-03-05,110.14,Real
3440,2013-03-04,112.2,Real
3441,2013-03-03,112.24,Real
3442,2013-03-02,112.96,Real
3443,2013-03-01,114.55,Real
3444,2013-02-28,112.2,Real
3445,2013-02-27,112.24,Real
3446,2013-02-26,113.74,Real
3447,2013-02-25,114.19,Real
3448,2013-02-24,116.23,Real
3449,2013-02-23,117.04,Real
3450,2013-02-22,113.74,Real
3451,2013-02-21,114.19,Real
3452,2013-02-20,116.23,Real
3453,2013-02-19,117.4,Real
3454,2013-02-18,118.48,Real
3455,2013-02-17,118.43,Real
3456,2013-02-16,117.89,Real
3457,2013-02-15,118.29,Real
3458,2013-02-14,118.48,Real
3459,2013-02-13,118.43,Real
3460,2013-02-12,118.9,Real
3461,2013-02-11,117.17,Real
3462,2013-02-09,117.03,Real
3463,2013-02-08,116.06,Real
3464,2013-02-07,117.17,Real
3465,2013-02-05,115.55,Real
3466,2013-02-04,115.55,Real
3467,2013-02-03,115.42,Real
3468,2013-02-02,115.22,Real
3469,2013-02-01,113.92,Real
3470,2013-01-31,115.55,Real
3471,2013-01-30,115.42,Real
3472,2013-01-29,113.88,Real
3473,2013-01-28,114.59,Real
3474,2013-01-27,113.68,Real
3475,2013-01-26,112.72,Real
3476,2013-01-25,113.88,Real
3477,2013-01-24,114.59,Real
3478,2013-01-23,113.68,Real
3479,2013-01-22,111.71,Real
3480,2013-01-21,111.01,Real
3481,2013-01-20,110.97,Real
3482,2013-01-19,111.72,Real
3483,2013-01-18,111.32,Real
3484,2013-01-17,111.01,Real
3485,2013-01-16,110.97,Real
3486,2013-01-15,110.3,Real
3487,2013-01-14,112.97,Real
3488,2013-01-13,113.07,Real
3489,2013-01-12,113.03,Real
3490,2013-01-11,112.49,Real
3491,2013-01-10,112.97,Real
3492,2013-01-09,113.07,Real
3493,2013-01-08,112.58,Real
3494,2013-01-07,113.03,Real
3495,2013-01-06,112.98,Real
3496,2013-01-04,110.8,Real
3497,2013-01-03,113.03,Real
3498,2013-01-02,112.98,Real
3499,2013-01-01,110.05,Real
3500,2012-12-31,110.04,Real
3501,2012-12-30,110.72,Real
3502,2012-12-28,108.44,Real
3503,2012-12-27,110.04,Real
3504,2012-12-26,110.72,Real
3505,2012-12-25,109.13,Real
3506,2012-12-24,110.57,Real
3507,2012-12-23,109.95,Real
3508,2012-12-22,109.96,Real
3509,2012-12-21,109.35,Real
3510,2012-12-20,110.57,Real
3511,2012-12-19,109.95,Real
3512,2012-12-18,109.28,Real
3513,2012-12-17,109.35,Real
3514,2012-12-16,110.17,Real
3515,2012-12-15,107.6,Real
3516,2012-12-14,108.25,Real
3517,2012-12-12,110.17,Real
3518,2012-12-11,107.16,Real
3519,2012-12-10,108.01,Real
3520,2012-12-09,108.96,Real
3521,2012-12-08,109.99,Real
3522,2012-12-07,111.27,Real
3523,2012-12-06,108.01,Real
3524,2012-12-05,108.96,Real
3525,2012-12-04,110.84,Real
3526,2012-12-03,110.47,Real
3527,2012-12-02,108.26,Real
3528,2012-12-01,109.33,Real
3529,2012-11-30,110.18,Real
3530,2012-11-29,110.47,Real
3531,2012-11-28,108.26,Real
3532,2012-11-27,110.14,Real
3533,2012-11-26,110.18,Real
3534,2012-11-25,110.81,Real
3535,2012-11-24,110.01,Real
3536,2012-11-23,110.06,Real
3537,2012-11-21,110.81,Real
3538,2012-11-20,106.81,Real
3539,2012-11-19,110.07,Real
3540,2012-11-18,109.66,Real
3541,2012-11-17,108.82,Real
3542,2012-11-16,110.23,Real
3543,2012-11-15,110.07,Real
3544,2012-11-14,109.66,Real
3545,2012-11-13,108.61,Real
3546,2012-11-12,107.23,Real
3547,2012-11-11,108.21,Real
3548,2012-11-10,109.27,Real
3549,2012-11-09,105.59,Real
3550,2012-11-08,107.23,Real
3551,2012-11-07,108.21,Real
3552,2012-11-06,106.79,Real
3553,2012-11-05,108.84,Real
3554,2012-11-04,109.89,Real
3555,2012-11-03,109.4,Real
3556,2012-11-02,109.33,Real
3557,2012-11-01,108.84,Real
3558,2012-10-31,109.89,Real
3559,2012-10-30,108.9,Real
3560,2012-10-29,107.64,Real
3561,2012-10-28,107.66,Real
3562,2012-10-27,107.53,Real
3563,2012-10-26,109.62,Real
3564,2012-10-25,107.64,Real
3565,2012-10-24,107.66,Real
3566,2012-10-23,111.89,Real
3567,2012-10-22,112.58,Real
3568,2012-10-21,113.49,Real
3569,2012-10-20,115.0,Real
3570,2012-10-19,115.0,Real
3571,2012-10-18,112.58,Real
3572,2012-10-17,113.49,Real
3573,2012-10-16,115.17,Real
3574,2012-10-15,116.18,Real
3575,2012-10-14,116.11,Real
3576,2012-10-13,114.32,Real
3577,2012-10-12,115.17,Real
3578,2012-10-11,116.18,Real
3579,2012-10-10,116.11,Real
3580,2012-10-09,112.17,Real
3581,2012-10-08,110.48,Real
3582,2012-10-07,109.32,Real
3583,2012-10-06,112.49,Real
3584,2012-10-05,112.58,Real
3585,2012-10-04,110.48,Real
3586,2012-10-03,109.32,Real
3587,2012-10-02,111.36,Real
3588,2012-10-01,111.45,Real
3589,2012-09-30,108.99,Real
3590,2012-09-29,110.77,Real
3591,2012-09-28,109.2,Real
3592,2012-09-27,111.45,Real
3593,2012-09-26,108.99,Real
3594,2012-09-25,111.27,Real
3595,2012-09-24,109.41,Real
3596,2012-09-23,108.49,Real
3597,2012-09-22,113.29,Real
3598,2012-09-21,116.7,Real
3599,2012-09-20,109.41,Real
3600,2012-09-19,108.49,Real
3601,2012-09-18,117.48,Real
3602,2012-09-17,116.0,Real
3603,2012-09-16,114.86,Real
3604,2012-09-15,114.86,Real
3605,2012-09-14,113.84,Real
3606,2012-09-13,116.0,Real
3607,2012-09-12,114.86,Real
3608,2012-09-11,113.64,Real
3609,2012-09-10,114.5,Real
3610,2012-09-09,113.32,Real
3611,2012-09-08,114.98,Real
3612,2012-09-07,113.64,Real
3613,2012-09-06,114.5,Real
3614,2012-09-05,113.32,Real
3615,2012-09-04,113.93,Real
3616,2012-09-03,112.28,Real
3617,2012-09-02,112.53,Real
3618,2012-09-01,112.62,Real
3619,2012-08-31,113.74,Real
3620,2012-08-30,112.28,Real
3621,2012-08-29,112.53,Real
3622,2012-08-28,115.76,Real
3623,2012-08-27,117.45,Real
3624,2012-08-26,115.77,Real
3625,2012-08-25,116.03,Real
3626,2012-08-24,115.5,Real
3627,2012-08-23,117.45,Real
3628,2012-08-22,115.77,Real
3629,2012-08-21,115.2,Real
3630,2012-08-20,116.12,Real
3631,2012-08-19,115.51,Real
3632,2012-08-18,113.9,Real
3633,2012-08-17,114.48,Real
3634,2012-08-16,116.12,Real
3635,2012-08-15,115.51,Real
3636,2012-08-14,113.13,Real
3637,2012-08-13,113.52,Real
3638,2012-08-12,113.42,Real
3639,2012-08-11,112.39,Real
3640,2012-08-10,110.01,Real
3641,2012-08-09,113.52,Real
3642,2012-08-08,113.42,Real
3643,2012-08-07,109.57,Real
3644,2012-08-06,107.55,Real
3645,2012-08-05,106.78,Real
3646,2012-08-04,105.93,Real
3647,2012-08-03,106.54,Real
3648,2012-08-02,107.55,Real
3649,2012-08-01,106.78,Real
3650,2012-07-31,106.3,Real
3651,2012-07-30,104.77,Real
3652,2012-07-29,102.35,Real
3653,2012-07-28,103.57,Real
3654,2012-07-27,103.91,Real
3655,2012-07-26,104.77,Real
3656,2012-07-25,102.35,Real
3657,2012-07-24,106.98,Real
3658,2012-07-23,107.79,Real
3659,2012-07-22,105.92,Real
3660,2012-07-21,104.21,Real
3661,2012-07-20,102.1,Real
3662,2012-07-19,107.79,Real
3663,2012-07-18,105.92,Real
3664,2012-07-17,101.91,Real
3665,2012-07-16,99.18,Real
3666,2012-07-15,99.23,Real
3667,2012-07-14,99.15,Real
3668,2012-07-13,99.94,Real
3669,2012-07-12,99.18,Real
3670,2012-07-11,99.23,Real
3671,2012-07-10,98.5,Real
3672,2012-07-09,101.54,Real
3673,2012-07-07,99.89,Real
3674,2012-07-06,95.28,Real
3675,2012-07-05,101.54,Real
3676,2012-07-03,94.17,Real
3677,2012-07-02,91.02,Real
3678,2012-07-01,92.06,Real
3679,2012-06-30,90.19,Real
3680,2012-06-29,88.69,Real
3681,2012-06-28,91.02,Real
3682,2012-06-27,92.06,Real
3683,2012-06-26,89.22,Real
3684,2012-06-25,89.22,Real
3685,2012-06-24,93.5,Real
3686,2012-06-23,95.14,Real
3687,2012-06-22,95.21,Real
3688,2012-06-21,89.22,Real
3689,2012-06-20,93.5,Real
3690,2012-06-19,97.13,Real
3691,2012-06-18,96.46,Real
3692,2012-06-17,97.29,Real
3693,2012-06-16,96.59,Real
3694,2012-06-15,98.6,Real
3695,2012-06-14,96.46,Real
3696,2012-06-13,97.29,Real
3697,2012-06-12,97.57,Real
3698,2012-06-11,100.05,Real
3699,2012-06-10,101.14,Real
3700,2012-06-09,98.65,Real
3701,2012-06-08,97.74,Real
3702,2012-06-07,100.05,Real
3703,2012-06-06,101.14,Real
3704,2012-06-05,98.63,Real
3705,2012-06-04,103.86,Real
3706,2012-06-03,103.85,Real
3707,2012-06-02,107.55,Real
3708,2012-06-01,98.63,Real
3709,2012-05-31,103.86,Real
3710,2012-05-30,103.85,Real
3711,2012-05-29,107.86,Real
3712,2012-05-28,107.2,Real
3713,2012-05-27,106.88,Real
3714,2012-05-26,109.76,Real
3715,2012-05-25,109.02,Real
3716,2012-05-24,107.2,Real
3717,2012-05-23,106.88,Real
3718,2012-05-22,108.03,Real
3719,2012-05-21,109.31,Real
3720,2012-05-20,109.8,Real
3721,2012-05-19,111.4,Real
3722,2012-05-18,110.79,Real
3723,2012-05-17,109.31,Real
3724,2012-05-16,109.8,Real
3725,2012-05-15,112.5,Real
3726,2012-05-14,112.24,Real
3727,2012-05-13,111.89,Real
3728,2012-05-12,110.48,Real
3729,2012-05-11,112.5,Real
3730,2012-05-10,112.24,Real
3731,2012-05-09,111.89,Real
3732,2012-05-08,111.66,Real
3733,2012-05-07,115.91,Real
3734,2012-05-06,117.57,Real
3735,2012-05-05,119.57,Real
3736,2012-05-04,118.66,Real
3737,2012-05-03,115.91,Real
3738,2012-05-02,117.57,Real
3739,2012-05-01,119.3,Real
3740,2012-04-30,119.33,Real
3741,2012-04-29,117.45,Real
3742,2012-04-28,117.74,Real
3743,2012-04-27,116.66,Real
3744,2012-04-26,119.33,Real
3745,2012-04-25,117.45,Real
3746,2012-04-24,118.08,Real
3747,2012-04-23,117.0,Real
3748,2012-04-22,115.18,Real
3749,2012-04-21,117.41,Real
3750,2012-04-20,118.23,Real
3751,2012-04-19,117.0,Real
3752,2012-04-18,115.18,Real
3753,2012-04-17,120.62,Real
3754,2012-04-16,120.57,Real
3755,2012-04-15,120.41,Real
3756,2012-04-14,121.89,Real
3757,2012-04-13,120.62,Real
3758,2012-04-12,120.57,Real
3759,2012-04-11,120.41,Real
3760,2012-04-10,121.89,Real
3761,2012-04-09,123.58,Real
3762,2012-04-08,123.04,Real
3763,2012-04-07,125.66,Real
3764,2012-04-06,124.44,Real
3765,2012-04-05,123.58,Real
3766,2012-04-04,123.04,Real
3767,2012-04-03,123.41,Real
3768,2012-04-02,123.23,Real
3769,2012-04-01,124.41,Real
3770,2012-03-31,125.25,Real
3771,2012-03-30,125.85,Real
3772,2012-03-29,123.23,Real
3773,2012-03-28,124.41,Real
3774,2012-03-27,125.21,Real
3775,2012-03-26,122.49,Real
3776,2012-03-25,123.89,Real
3777,2012-03-24,124.38,Real
3778,2012-03-23,125.76,Real
3779,2012-03-22,122.49,Real
3780,2012-03-21,123.89,Real
3781,2012-03-20,125.09,Real
3782,2012-03-19,123.63,Real
3783,2012-03-18,126.98,Real
3784,2012-03-17,128.14,Real
3785,2012-03-16,127.27,Real
3786,2012-03-15,123.63,Real
3787,2012-03-14,126.98,Real
3788,2012-03-13,128.08,Real
3789,2012-03-12,127.96,Real
3790,2012-03-11,125.37,Real
3791,2012-03-10,125.03,Real
3792,2012-03-09,126.68,Real
3793,2012-03-08,127.96,Real
3794,2012-03-07,125.37,Real
3795,2012-03-06,125.93,Real
3796,2012-03-05,125.76,Real
3797,2012-03-04,122.23,Real
3798,2012-03-03,124.02,Real
3799,2012-03-02,126.46,Real
3800,2012-03-01,125.76,Real
3801,2012-02-29,122.23,Real
3802,2012-02-28,124.89,Real
3803,2012-02-27,124.53,Real
3804,2012-02-26,123.07,Real
3805,2012-02-25,120.85,Real
3806,2012-02-24,124.89,Real
3807,2012-02-23,124.53,Real
3808,2012-02-22,123.07,Real
3809,2012-02-21,120.69,Real
3810,2012-02-20,121.0,Real
3811,2012-02-19,120.25,Real
3812,2012-02-18,118.3,Real
3813,2012-02-17,118.73,Real
3814,2012-02-16,121.0,Real
3815,2012-02-15,120.25,Real
3816,2012-02-14,118.13,Real
3817,2012-02-13,118.4,Real
3818,2012-02-12,117.18,Real
3819,2012-02-11,116.86,Real
3820,2012-02-10,115.47,Real
3821,2012-02-09,118.4,Real
3822,2012-02-08,117.18,Real
3823,2012-02-07,112.56,Real
3824,2012-02-06,110.96,Real
3825,2012-02-05,111.96,Real
3826,2012-02-04,110.26,Real
3827,2012-02-03,110.24,Real
3828,2012-02-02,110.96,Real
3829,2012-02-01,111.96,Real
3830,2012-01-31,110.5,Real
3831,2012-01-30,109.08,Real
3832,2012-01-29,108.48,Real
3833,2012-01-28,108.38,Real
3834,2012-01-27,109.46,Real
3835,2012-01-26,109.08,Real
3836,2012-01-25,108.48,Real
3837,2012-01-24,108.5,Real
3838,2012-01-23,109.54,Real
3839,2012-01-21,109.81,Real
3840,2012-01-20,110.55,Real
3841,2012-01-19,109.54,Real
3842,2012-01-17,109.81,Real
3843,2012-01-16,109.88,Real
3844,2012-01-15,112.97,Real
3845,2012-01-14,111.66,Real
3846,2012-01-13,113.3,Real
3847,2012-01-12,111.07,Real
3848,2012-01-11,112.97,Real
3849,2012-01-10,111.66,Real
3850,2012-01-09,111.96,Real
3851,2012-01-08,113.59,Real
3852,2012-01-07,113.37,Real
3853,2012-01-06,111.12,Real
3854,2012-01-05,111.96,Real
3855,2012-01-04,113.59,Real
3856,2012-01-03,108.09,Real
3857,2012-01-02,106.89,Real
3858,2012-01-01,107.54,Real
3859,2011-12-30,108.09,Real
3860,2011-12-29,106.89,Real
3861,2011-12-28,107.54,Real
3862,2011-12-27,109.28,Real
3863,2011-12-26,108.98,Real
3864,2011-12-25,108.0,Real
3865,2011-12-24,107.8,Real
3866,2011-12-23,104.55,Real
3867,2011-12-22,108.98,Real
3868,2011-12-21,108.0,Real
3869,2011-12-20,104.0,Real
3870,2011-12-19,104.52,Real
3871,2011-12-18,105.72,Real
3872,2011-12-17,109.25,Real
3873,2011-12-16,107.82,Real
3874,2011-12-15,104.52,Real
3875,2011-12-14,105.72,Real
3876,2011-12-13,107.91,Real
3877,2011-12-12,108.23,Real
3878,2011-12-11,110.07,Real
3879,2011-12-10,110.16,Real
3880,2011-12-09,110.18,Real
3881,2011-12-08,108.23,Real
3882,2011-12-07,110.07,Real
3883,2011-12-06,109.59,Real
3884,2011-12-05,108.83,Real
3885,2011-12-04,111.22,Real
3886,2011-12-03,111.25,Real
3887,2011-12-02,109.38,Real
3888,2011-12-01,108.83,Real
3889,2011-11-30,111.22,Real
3890,2011-11-29,106.08,Real
3891,2011-11-28,109.38,Real
3892,2011-11-27,106.83,Real
3893,2011-11-26,107.77,Real
3894,2011-11-25,105.98,Real
3895,2011-11-23,106.83,Real
3896,2011-11-22,107.82,Real
3897,2011-11-21,109.25,Real
3898,2011-11-20,111.91,Real
3899,2011-11-19,111.9,Real
3900,2011-11-18,112.57,Real
3901,2011-11-17,109.25,Real
3902,2011-11-16,111.91,Real
3903,2011-11-15,114.43,Real
3904,2011-11-14,113.32,Real
3905,2011-11-13,115.29,Real
3906,2011-11-12,115.61,Real
3907,2011-11-11,114.75,Real
3908,2011-11-10,113.32,Real
3909,2011-11-09,115.29,Real
3910,2011-11-08,112.22,Real
3911,2011-11-07,110.76,Real
3912,2011-11-06,110.82,Real
3913,2011-11-05,106.97,Real
3914,2011-11-04,108.43,Real
3915,2011-11-03,110.76,Real
3916,2011-11-02,110.82,Real
3917,2011-11-01,110.01,Real
3918,2011-10-31,112.45,Real
3919,2011-10-30,110.43,Real
3920,2011-10-29,112.11,Real
3921,2011-10-28,111.67,Real
3922,2011-10-27,112.45,Real
3923,2011-10-26,110.43,Real
3924,2011-10-25,111.6,Real
3925,2011-10-24,109.0,Real
3926,2011-10-23,111.76,Real
3927,2011-10-22,112.08,Real
3928,2011-10-21,112.92,Real
3929,2011-10-20,109.0,Real
3930,2011-10-19,111.76,Real
3931,2011-10-18,114.33,Real
3932,2011-10-17,112.45,Real
3933,2011-10-16,112.44,Real
3934,2011-10-15,109.22,Real
3935,2011-10-14,109.49,Real
3936,2011-10-13,112.45,Real
3937,2011-10-12,112.44,Real
3938,2011-10-11,106.56,Real
3939,2011-10-10,104.38,Real
3940,2011-10-09,103.77,Real
3941,2011-10-08,101.84,Real
3942,2011-10-07,103.61,Real
3943,2011-10-06,104.38,Real
3944,2011-10-05,103.77,Real
3945,2011-10-04,105.42,Real
3946,2011-10-03,107.08,Real
3947,2011-10-02,108.52,Real
3948,2011-10-01,109.54,Real
3949,2011-09-30,107.9,Real
3950,2011-09-29,107.08,Real
3951,2011-09-28,108.52,Real
3952,2011-09-27,109.17,Real
3953,2011-09-26,109.21,Real
3954,2011-09-25,114.26,Real
3955,2011-09-24,114.39,Real
3956,2011-09-23,112.89,Real
3957,2011-09-22,109.21,Real
3958,2011-09-21,114.26,Real
3959,2011-09-20,116.26,Real
3960,2011-09-19,116.71,Real
3961,2011-09-18,113.1,Real
3962,2011-09-17,114.08,Real
3963,2011-09-16,114.75,Real
3964,2011-09-15,116.71,Real
3965,2011-09-14,113.1,Real
3966,2011-09-13,115.1,Real
3967,2011-09-12,117.99,Real
3968,2011-09-11,117.5,Real
3969,2011-09-10,113.29,Real
3970,2011-09-09,115.1,Real
3971,2011-09-08,117.99,Real
3972,2011-09-07,117.5,Real
3973,2011-09-06,115.92,Real
3974,2011-09-05,116.43,Real
3975,2011-09-04,116.48,Real
3976,2011-09-03,115.59,Real
3977,2011-09-02,115.92,Real
3978,2011-09-01,116.43,Real
3979,2011-08-31,116.48,Real
3980,2011-08-30,112.29,Real
3981,2011-08-29,111.91,Real
3982,2011-08-28,111.91,Real
3983,2011-08-27,110.35,Real
3984,2011-08-26,108.83,Real
