IdTurma,IdAluno,IdSituacaoAlunoTurma,DataSituacaoAtivo,DataSituacaoInativo,IdFaseNotaInicial,OrdemChamada,DataHoraEfetivacaoMatricula,IdUsuarioEfetivacaoMatricula,IdAlunoCursoSuperior,ProblemaAutorizadoMatricula,IdUsuarioAutorizacaoMatricula,StAlunoTurmaNaoPermitePParcial,ES_IdCurriculoOptativa,IdResponsavelFinanceiro,IdTipoResponsavelFinanceiro,IdResponsavelSecundario,IdTipoResponsavelSecundario,IdMotivoInativacao,IdEstabEnsinoInativacao,ComentarioInativacao,Comentario,IdPlanoPagamento_PreMatricula,IdPlanoPagamento_Matricula,SituacaoExcecao_IdSituacaoAlunoTurma,SituacaoExcecao_IdUsuario,SituacaoExcecao_DataRegistro,SituacaoExcecao_Comentario,IdAlunoCurso,IdEventoTipoInscricao,RMOnline_TextoPersonalizado_Confirmacao,StProcessamento_FichaInscricao,StProcessamento_ConfirmacaoReservaOnline,StProcessamento_InscricaoEmTurma,IdAlunoTurma
574,1548,14,2023-01-01 00:00:00,2023-08-07 18:07:00,,26,2023-02-27 20:56:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,1319,2,,,7,,,,,10,,,,,,,,,,,9038
574,758,14,2023-01-01 00:00:00,2023-08-09 11:36:00,,27,2023-02-27 20:57:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,643,2,,,6,,,,,10,,,,,,,,,,,9040
574,125,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-27 20:58:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,122,11,,,,,,,,10,,,,,,,,,,,9041
574,799,14,2023-01-01 00:00:00,2023-03-15 18:21:00,,30,2023-02-27 21:02:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,447,2,,,7,,,,,10,,,,,,,,,,,9043
528,583,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,18,2023-02-27 21:03:00,15,,,,False,,516,5,,,,,,,,10,,,,,,,,,,,9044
574,1147,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-02-27 21:05:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,938,4,,,,,,,,10,,,,,,,,,,,9045
574,1174,14,2023-01-01 00:00:00,2023-03-21 09:37:00,,32,2023-02-27 21:06:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,961,4,,,9,,,,,10,,,,,,,,,,,9046
574,1454,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-02-27 21:07:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,1175,1,,,,,,,,10,,,,,,,,,,,9047
574,32,14,2023-01-01 00:00:00,2023-03-17 20:31:00,,34,2023-02-27 21:09:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,33,11,,,2,,,,,10,,,,,,,,,,,9049
457,1351,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-02-24 13:45:00,313,,,,False,,1347,2,,,,,,,,10,,,,,,,,,,,9050
574,108,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-02-27 21:10:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,107,11,,,,,,,,10,,,,,,,,,,,9051
574,1513,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,16,2023-02-27 21:11:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,1107,3,,,,,,,,10,,,,,,,,,,,9052
574,120,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,17,2023-02-27 21:11:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,117,11,,,,,,,,10,,,,,,,,,,,9053
585,784,14,2023-01-01 00:00:00,2023-02-27 19:19:00,,13,2023-02-27 21:26:00,313,,,,False,,667,1,,,4,,,,,10,,,,,,,,,,,9054
516,330,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-01-28 15:58:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,310,2,,,,,,,,10,,,,,,,,,,,9055
561,330,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-27 21:41:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,310,2,,,,,,,,10,,,,,,,,,,,9056
513,1066,14,2023-01-01 00:00:00,2023-11-17 18:04:00,,1,2023-01-28 13:03:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,880,2,,,15,,,,,10,,,,,,,,,,,9057
487,338,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-28 14:00:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,316,2,,,,,,,,10,,,,,,,,,,,9058
544,338,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-10 19:57:00,15,,,,False,,316,2,,,,,,,,10,,,,,,,,,,,9059
457,909,19,2023-01-01 00:00:00,2023-03-10 16:49:00,,12,2023-01-28 13:10:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,756,2,,,8,,,,,10,,,,,,,,,,,9060
467,608,14,2023-01-01 00:00:00,2023-04-05 10:38:00,,21,2023-01-30 17:29:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,530,2,,,5,,,,,10,,,,,,,,,,,9063
578,759,14,2023-01-01 00:00:00,2023-10-04 09:57:00,,7,2023-03-03 14:35:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,27,2,,,15,,,,,10,,,,,,,,,,,9065
523,1204,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-28 21:05:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,986,1,,,,,,,,10,,,,,,,,,,,9066
536,1204,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-02-28 21:29:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,986,1,,,,,,,,10,,,,,,,,,,,9067
523,488,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-02-28 21:34:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,435,2,,,,,,,,10,,,,,,,,,,,9068
580,571,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-02-01 00:49:00,297,,,,False,,505,2,,,,,,,,10,,,,,,,,,,,9070
595,597,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-28 12:36:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,478,2,,,,,,,,10,,,,,,,,,,,9072
499,1289,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-03-01 12:02:00,313,,,,False,,1061,2,,,,,,,,10,,,,,,,,,,,9073
504,180,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,19,2023-02-01 00:18:00,297,,,,False,,176,11,,,,,,,,10,,,,,,,,,,,9074
504,255,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,16,2023-02-01 21:30:00,15,,,,False,,244,11,,,,,,,,10,,,,,,,,,,,9075
463,1112,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-01-31 00:55:00,297,,,,False,,915,2,,,,,,,,10,,,,,,,,,,,9076
528,1116,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,25,2023-03-01 20:36:00,15,,,,False,,918,2,,,,,,,,10,,,,,,,,,,,9077
528,751,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-03-01 20:36:00,15,,,,False,,637,2,,,,,,,,10,,,,,,,,,,,9078
528,1123,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,13,2023-03-01 20:40:00,15,,,,False,,922,2,,,,,,,,10,,,,,,,,,,,9079
528,1157,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-03-01 20:43:00,15,,,,False,,946,3,,,,,,,,10,,,,,,,,,,,9080
528,1142,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,24,2023-03-01 20:45:00,15,,,,False,,934,1,,,,,,,,10,,,,,,,,,,,9081
553,867,19,2023-01-01 00:00:00,2023-03-10 15:54:00,,13,2023-01-31 21:37:00,297,,,,False,,724,1,,,8,,,,,10,,,,,,,,,,,9082
504,91,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-02-01 00:38:00,297,,,,False,,90,11,,,,,,,,10,,,,,,,,,,,9083
482,1314,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-03-01 21:48:00,313,,,,False,,1311,2,,,,,,,,10,,,,,,,,,,,9084
489,258,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-03-01 22:12:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,247,2,,,,,,,,10,,,,,,,,,,,9085
462,1359,14,2023-01-01 00:00:00,2023-05-05 18:15:00,,12,2023-03-02 12:19:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,1209,2,,,10,,,,,10,,,,,,,,,,,9088
596,1424,19,2023-01-01 00:00:00,2023-03-10 20:50:00,,12,2023-03-02 14:28:00,313,,,,False,,1180,2,,,4,,,,,10,,,,,,,,,,,9090
579,347,14,2023-01-01 00:00:00,2023-06-01 19:18:00,,14,2023-03-02 14:55:00,313,,,,False,,324,2,,,15,,"19% engajamento 2o bimestre
Em conversa no início da semana justificou que as faltas eram porque não estava se sentindo muito bem e que iria voltar a participar das aulas porém ontem fez contato dizendo que mudou de ideia pois começará a trabalhar próximo de casa. Enviei msg para a mãe mas não houve retorno.",,,10,,,,,,,,,,,9092
579,491,19,2023-01-01 00:00:00,2023-03-31 15:23:00,,16,2023-03-02 15:02:00,313,,,,False,,438,2,,,8,,,,,10,,,,,,,,,,,9093
579,433,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-03-02 15:05:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,145,2,,,,,,,,10,,,,,,,,,,,9094
583,917,14,2023-01-01 00:00:00,2023-04-19 10:14:00,,15,2023-03-02 15:23:00,313,,,,False,,761,2,,,7,,,,,10,,,,,,,,,,,9095
583,1107,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-03-02 17:19:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,909,2,,,,,,,,10,,,,,,,,,,,9097
542,1107,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-03-02 17:21:00,313,,,,False,,909,2,,,,,,,,10,,,,,,,,,,,9098
504,116,14,2023-01-01 00:00:00,2023-08-16 18:50:00,,23,2023-02-06 16:10:00,15,,,,False,,33,11,,,15,,,,,10,,,,,,,,,,,9099
517,726,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-03-02 19:31:00,313,,,,False,,267,2,,,,,,,,10,,,,,,,,,,,9101
544,1684,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-02 19:49:00,313,,,,False,,1358,2,,,,,,,,10,,,,,,,,,,,9102
486,245,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-02-01 00:44:00,297,,,,False,,234,11,,,,,,,,10,,,,,,,,,,,9103
471,672,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-03-02 21:24:00,313,,,,False,,579,2,,,,,,,,10,,,,,,,,,,,9104
471,906,14,2023-01-01 00:00:00,2023-07-13 15:23:00,,17,2023-03-02 21:32:00,313,,,,False,,456,2,,,5,,,,,10,,,,,,,,,,,9105
471,895,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-03-02 21:47:00,313,,,,False,,748,2,,,,,,,,10,,,,,,,,,,,9106
505,1141,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-03-02 22:50:00,313,,,,False,,933,1,,,,,,,,10,,,,,,,,,,,9107
574,1141,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-02-27 19:35:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,933,1,,,,,,,,10,,,,,,,,,,,9108
505,1310,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-02 23:00:00,313,,,,False,,1199,4,,,,,,,,10,,,,,,,,,,,9109
574,1310,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-02-27 19:26:00,15,,#MATRICULA_REPETIDA_MESMA_SERIE#,15,False,,1199,4,,,,,,,,10,,,,,,,,,,,9110
476,362,14,2023-01-01 00:00:00,2023-07-26 12:31:00,,18,2023-01-31 23:11:00,297,,,,False,,75,5,,,5,,,,,10,,,,,,,,,,,9111
517,432,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-31 01:05:00,297,,,,False,,395,11,,,,,,,,10,,,,,,,,,,,9112
516,1525,14,2023-01-01 00:00:00,2023-05-26 14:37:00,,10,2023-02-16 15:43:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1113,2,,,15,,,,,10,,,,,,,,,,,9113
540,1525,14,2023-01-01 00:00:00,2023-05-26 14:38:00,,12,2023-02-16 15:45:00,15,,,,False,,1113,2,,,15,,,,,10,,,,,,,,,,,9114
578,1148,14,2023-01-01 00:00:00,2023-06-20 14:33:00,,17,2023-02-01 20:41:00,15,,,,False,,939,2,,,15,,,,,10,,,,,,,,,,,9115
512,926,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-31 21:29:00,297,,,,False,,769,1,,,,,,,,10,,,,,,,,,,,9117
499,143,14,2023-01-01 00:00:00,2023-03-08 15:51:00,,16,2023-03-03 13:23:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,139,11,,,7,,,,,10,,,,,,,,,,,9118
592,143,14,2023-01-01 00:00:00,2023-03-08 15:51:00,,14,2023-03-03 13:40:00,313,,,,False,,139,11,,,7,,,,,10,,,,,,,,,,,9119
578,1110,14,2023-01-01 00:00:00,2023-07-28 14:25:00,,18,2023-01-28 14:29:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,913,2,,,5,,,,,10,,,,,,,,,,,9120
549,1012,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-03 14:59:00,313,,,,False,,835,2,,,,,,,,10,,,,,,,,,,,9121
521,1095,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-03-03 16:12:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,904,2,,,,,,,,10,,,,,,,,,,,9122
577,1243,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-31 23:16:00,297,,,,False,,1019,1,,,,,,,,10,,,,,,,,,,,9123
547,1417,14,2023-01-01 00:00:00,2023-06-14 18:44:00,,16,2023-02-16 13:33:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1080,2,,,15,,,,,10,,,,,,,,,,,9124
471,923,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-03 17:17:00,313,,,,False,,765,2,,,,,,,,10,,,,,,,,,,,9125
480,619,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-01-28 12:50:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,540,2,,,,,,,,10,,,,,,,,,,,9126
531,271,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-02-09 18:48:00,15,,,,False,,260,2,,,,,,,,10,,,,,,,,,,,9127
525,271,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-01-28 15:23:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,260,2,,,,,,,,10,,,,,,,,,,,9128
475,1614,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-02-17 15:16:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1228,2,,,,,,,,10,,,,,,,,,,,9129
467,610,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,14,2023-01-31 22:35:00,297,,,,False,,532,2,,,,,,,,10,,,,,,,,,,,9132
510,1427,14,2023-01-01 00:00:00,2023-04-19 10:06:00,,15,2023-02-16 14:13:00,297,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,297,False,,1087,2,,,10,,,,,10,,,,,,,,,,,9135
524,1661,14,2023-01-01 00:00:00,2023-04-19 10:04:00,,9,2023-02-16 21:43:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1087,2,,,10,,,,,10,,,,,,,,,,,9136
479,1477,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 21:36:00,313,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,313,False,,1189,2,,,,,,,,10,,,,,,,,,,,9137
462,904,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-01-31 00:44:00,297,,,,False,,753,2,,,,,,,,10,,,,,,,,,,,9138
580,1447,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-02-16 18:30:00,15,,#ALUNO_IMPEDIMENTO##LIMITE_VAGAS_TURMA#,15,False,,1140,1,,,,,,,,10,,,,,,,,,,,9139
491,287,19,2023-01-01 00:00:00,2023-03-31 19:46:00,,17,2023-01-28 14:30:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,275,2,,,8,,,,,10,,,,,,,,,,,9141
476,1329,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-02-16 14:01:00,313,,#ALUNO_IMPEDIMENTO#,313,False,,1082,2,,,,,,,,10,,,,,,,,,,,9143
595,639,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-01-31 22:07:00,297,,,,False,,557,2,,,,,,,,10,,,,,,,,,,,9144
473,1236,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-02-01 20:36:00,15,,,,False,,1013,2,,,,,,,,10,,,,,,,,,,,9145
488,1441,14,2023-01-01 00:00:00,2023-07-26 14:06:00,,14,2023-02-16 15:49:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1112,1,,,5,,,,,10,,,,,,,,,,,9146
559,1441,14,2023-01-01 00:00:00,2023-07-26 14:07:00,,21,2023-02-16 15:48:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,1112,1,,,5,,,,,10,,,,,,,,,,,9147
474,1671,14,2023-01-01 00:00:00,2023-09-18 18:58:00,,1,2023-03-02 13:40:00,313,,,,False,,1357,2,,,10,,,,,10,,,,,,,,,,,9148
471,1420,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-02-16 16:23:00,15,,#ALUNO_IMPEDIMENTO#,15,False,,1121,2,,,,,,,,10,,,,,,,,,,,9149
575,146,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-07 18:30:00,15,,,,False,,140,2,,,,,,,,10,,,,,,,,,,,9150
575,56,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-03-07 18:30:00,15,,,,False,,56,11,,,,,,,,10,,,,,,,,,,,9151
575,12,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-03-07 18:31:00,15,,,,False,,14,11,,,,,,,,10,,,,,,,,,,,9152
575,29,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-03-07 18:32:00,15,,,,False,,30,11,,,,,,,,10,,,,,,,,,,,9153
575,111,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-03-07 18:33:00,15,,,,False,,64,11,,,,,,,,10,,,,,,,,,,,9154
528,99,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-03-07 18:34:00,15,,,,False,,98,11,,,,,,,,10,,,,,,,,,,,9155
575,99,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-03-07 18:34:00,15,,,,False,,98,11,,,,,,,,10,,,,,,,,,,,9156
575,801,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-03-07 18:35:00,15,,,,False,,677,4,,,,,,,,10,,,,,,,,,,,9157
527,801,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,13,2023-03-07 18:36:00,15,,#PROCEDIMENTO_MATRICULA_SERIE#,,False,,677,4,,,,,,,,10,,,,,,,,,,,9158
575,1129,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-03-07 18:37:00,15,,,,False,,153,2,,,,,,,,10,,,,,,,,,,,9159
575,21,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-03-07 19:16:00,15,,,,False,,23,11,,,,,,,,10,,,,,,,,,,,9160
575,106,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-03-07 19:17:00,15,,,,False,,105,11,,,,,,,,10,,,,,,,,,,,9161
575,96,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-03-07 19:18:00,15,,,,False,,95,11,,,,,,,,10,,,,,,,,,,,9162
575,1154,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-03-07 19:19:00,15,,,,False,,944,3,,,,,,,,10,,,,,,,,,,,9163
575,1142,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,13,2023-03-07 19:36:00,15,,,,False,,934,1,,,,,,,,10,,,,,,,,,,,9164
575,126,14,2023-01-01 00:00:00,2023-12-30 15:16:00,,14,2023-03-07 19:36:00,15,,,,False,,120,11,,,5,,,,,10,,,,,,,,,,,9165
575,65,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,15,2023-03-07 19:37:00,15,,,,False,,64,11,,,,,,,,10,,,,,,,,,,,9166
575,81,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,16,2023-03-07 19:38:00,15,,,,False,,80,11,,,,,,,,10,,,,,,,,,,,9167
575,1116,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,17,2023-03-07 19:39:00,15,,,,False,,918,2,,,,,,,,10,,,,,,,,,,,9168
575,42,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,18,2023-03-07 19:41:00,15,,,,False,,42,11,,,,,,,,10,,,,,,,,,,,9169
575,49,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,19,2023-03-07 19:42:00,15,,,,False,,49,11,,,,,,,,10,,,,,,,,,,,9171
575,43,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,20,2023-03-07 19:43:00,15,,,,False,,43,11,,,,,,,,10,,,,,,,,,,,9172
575,54,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,21,2023-03-07 19:43:00,15,,,,False,,54,2,,,,,,,,10,,,,,,,,,,,9173
575,727,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,22,2023-03-07 19:48:00,15,,,,False,,615,4,,,,,,,,10,,,,,,,,,,,9174
575,28,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,23,2023-03-07 19:49:00,15,,,,False,,13,11,,,,,,,,10,,,,,,,,,,,9175
461,915,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-01-31 21:34:00,297,,,,False,,761,2,,,,,,,,10,,,,,,,,,,,9176
594,87,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-07 19:55:00,15,,,,False,,86,11,,,,,,,,10,,,,,,,,,,,9177
594,14,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,2,2023-03-07 19:56:00,15,,,,False,,16,11,,,,,,,,10,,,,,,,,,,,9178
594,753,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,3,2023-03-07 19:57:00,15,,,,False,,639,2,,,,,,,,10,,,,,,,,,,,9179
495,53,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-03-07 19:58:00,15,,#PROCEDIMENTO_MATRICULA_SERIE#,,False,,53,11,,,,,,,,10,,,,,,,,,,,9180
594,53,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,4,2023-03-07 19:58:00,15,,,,False,,53,11,,,,,,,,10,,,,,,,,,,,9181
594,764,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,5,2023-03-07 19:59:00,15,,,,False,,646,4,,,,,,,,10,,,,,,,,,,,9182
594,10,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,6,2023-03-07 20:00:00,15,,,,False,,12,11,,,,,,,,10,,,,,,,,,,,9183
594,582,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,7,2023-03-07 20:01:00,15,,,,False,,515,2,,,,,,,,10,,,,,,,,,,,9184
594,33,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-03-07 20:02:00,15,,,,False,,34,11,,,,,,,,10,,,,,,,,,,,9185
594,17,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,9,2023-03-07 20:03:00,15,,,,False,,19,11,,,,,,,,10,,,,,,,,,,,9186
594,62,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-03-07 20:04:00,15,,,,False,,61,11,,,,,,,,10,,,,,,,,,,,9187
594,1157,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-03-07 20:04:00,15,,,,False,,946,3,,,,,,,,10,,,,,,,,,,,9188
548,828,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,12,2023-02-16 14:42:00,297,,#LIMITE_VAGAS_TURMA#,297,False,,696,2,,,,,,,,10,,,,,,,,,,,9190
517,600,19,2023-01-01 00:00:00,2023-04-06 15:18:00,,15,2023-02-06 13:02:00,15,,,,False,,303,2,,,8,,,,,10,,,,,,,,,,,9191
499,933,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,8,2023-03-08 19:50:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,770,2,,,,,,,,10,,,,,,,,,,,9192
525,1652,14,2023-01-01 00:00:00,2023-05-02 12:28:00,,14,2023-02-17 19:08:00,297,,#ALUNO_IMPEDIMENTO#,297,False,,409,2,,,15,,,,,10,,,,,,,,,,,9194
516,1463,14,2023-01-01 00:00:00,2023-03-14 11:12:00,,15,2023-02-16 18:16:00,313,,#ALUNO_IMPEDIMENTO#,313,False,,1138,2,,,2,,,,,10,,,,,,,,,,,9195
540,1463,14,2023-01-01 00:00:00,2023-03-14 11:12:00,,19,2023-02-16 18:20:00,313,,#LIMITE_VAGAS_TURMA#,313,False,,1138,2,,,2,,,,,10,,,,,,,,,,,9196
551,1238,19,2023-01-01 00:00:00,2023-03-09 15:09:00,,15,2023-02-06 13:27:00,15,,,,False,,1015,2,,,8,,,,,10,,,,,,,,,,,9197
554,1238,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,10,2023-03-09 18:09:00,313,,,,False,,1015,2,,,,,,,,10,,,,,,,,,,,9198
542,1238,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,11,2023-03-09 18:11:00,313,,,,False,,1015,2,,,,,,,,10,,,,,,,,,,,9199
586,82,12,2023-01-01 00:00:00,2023-12-31 00:00:00,,1,2023-03-09 22:56:00,313,,,,False,,81,11,,,,,,,,10,,,,,,,,,,,9200
575,9,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,24,2023-03-10 12:48:00,15,,,,False,,11,11,,,,,,,,10,,,,,,,,,,,9201
575,130,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,25,2023-03-10 12:49:00,15,,,,False,,126,11,,,,,,,,10,,,,,,,,,,,9202
575,1123,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,26,2023-03-10 12:49:00,15,,,,False,,922,2,,,,,,,,10,,,,,,,,,,,9203
575,47,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,27,2023-03-10 12:50:00,15,,,,False,,47,11,,,,,,,,10,,,,,,,,,,,9204
483,1212,9,2023-01-01 00:00:00,2023-12-31 00:00:00,,13,2023-01-28 14:35:00,297,,#ALUNO_CURSANDO_TURMA_PERIODO_ANTERIOR#,297,False,,994,2,,,,,,,,10,,,,,,,,,,,9205
466,1053,14,2023-01-01 00:00:00,2023-08-14 10:52:00,,18,2023-03-10 17:34:00,313,,,,False,,869,2,,,10,,,,,10,,,,,,,,,,,9206
