IdAluno,IdAlunoObs,IdTipoOcorrencia,StImpedimento,DataOcorrencia,IdUsuarioRegistro,ObservacaoRegistro,DataLiberacao,IdUsuarioLiberacao,ObservacaoLiberacao,DataInclusao,StExibirInternet,IdProfessorRegistro,DataInicialAtestado,DataFinalAtestado
1827,18508,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:50:00,False,,,
1818,18509,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:51:00,False,,,
1571,18510,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:51:00,False,,,
1550,18511,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:52:00,False,,,
1543,18512,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:53:00,False,,,
820,18513,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:54:00,False,,,
166,18514,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:54:00,False,,,
341,18515,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:57:00,False,,,
1444,18516,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:57:00,False,,,
545,18517,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:58:00,False,,,
1552,18518,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:59:00,False,,,
322,18519,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 21:59:00,False,,,
896,18520,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 22:00:00,False,,,
897,18521,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 22:00:00,False,,,
223,18522,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 22:01:00,False,,,
357,18523,31,False,2023-11-06 00:00:00,316,Principio : A busca pelo Saber ,,,,2023-11-06 22:01:00,False,,,
247,18524,-99,False,2023-11-07 00:00:00,313,06/11,,,,2023-11-07 09:22:00,False,,2023-11-06 00:00:00,2023-11-06 23:59:00
867,18525,-99,False,2023-11-07 00:00:00,313,30/10,,,,2023-11-07 10:11:00,False,,2023-10-30 00:00:00,2023-10-30 23:59:00
1696,18526,-99,False,2023-11-07 00:00:00,313,07 a 08/11,,,,2023-11-07 12:29:00,False,,2023-11-07 00:00:00,2023-11-08 23:59:00
661,18527,33,False,2023-11-07 00:00:00,316,Genitora segue em acompanhamento,,,,2023-11-07 14:51:00,False,,,
121,18528,-99,False,2023-11-07 00:00:00,313,07/11,,,,2023-11-07 16:28:00,False,,2023-11-07 00:00:00,2023-11-07 23:59:00
1762,18529,20,False,2023-11-07 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-07 16:40:00,False,,,
699,18530,-99,False,2023-11-07 00:00:00,313,07/11,,,,2023-11-07 17:33:00,False,,2023-11-07 00:00:00,2023-11-07 23:59:00
219,18531,-99,False,2023-11-07 00:00:00,313,07/11,,,,2023-11-07 17:36:00,False,,2023-11-07 00:00:00,2023-11-07 23:59:00
311,18532,33,False,2023-11-07 00:00:00,316,Genitora segue em acompanhamento,,,,2023-11-07 18:40:00,False,,,
859,18533,26,False,2023-11-07 00:00:00,298,Traz relatos de postura inadequada de alunas no ônibus.,,,,2023-11-07 19:38:00,False,,,
483,18534,17,False,2023-11-07 00:00:00,298,segue em atendimento psicológico.,,,,2023-11-07 19:42:00,False,,,
711,18535,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:43:00,False,,,
1542,18536,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:43:00,False,,,
1543,18537,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:44:00,False,,,
932,18538,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:45:00,False,,,
1785,18539,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:46:00,False,,,
1031,18540,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - empatia.,,,,2023-11-07 19:46:00,False,,,
631,18541,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico ,,,,2023-11-07 19:47:00,False,,,
1794,18542,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico,,,,2023-11-07 19:48:00,False,,,
1794,18543,24,False,2023-10-31 00:00:00,298,Segue em atendimento psicológico,,,,2023-11-07 19:49:00,False,,,
674,18544,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico ,,,,2023-11-07 19:50:00,False,,,
674,18546,24,False,2023-10-17 00:00:00,298,Segue em atendimento psicológico ,,,,2023-11-07 19:51:00,False,,,
689,18547,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - Anti - ansiedade.,,,,2023-11-07 19:51:00,False,,,
742,18548,24,False,2023-11-07 00:00:00,298,Segue em atendimento psicológico - Anti-ansiedade.,,,,2023-11-07 19:54:00,False,,,
742,18549,24,False,2023-10-31 00:00:00,298,"	
Segue em atendimento psicológico - Habilidades sociais",,,,2023-11-07 19:55:00,False,,,
1550,18550,24,False,2023-11-07 00:00:00,298,"	
Segue em atendimento psicológico",,,,2023-11-07 19:56:00,False,,,
1204,18551,24,False,2023-11-07 00:00:00,298,"	
Segue em atendimento psicológico ",,,,2023-11-07 19:57:00,False,,,
1204,18552,24,False,2023-09-19 00:00:00,298,"	
Segue em atendimento psicológico ",,,,2023-11-07 19:57:00,False,,,
235,18553,20,False,2023-11-07 00:00:00,298,"	
Segue em acompanhamento psicológico ",,,,2023-11-07 19:58:00,False,,,
987,18555,20,False,2023-11-07 00:00:00,298,"	
Segue em acompanhamento psicológico ",,,,2023-11-07 19:59:00,False,,,
1551,18556,24,False,2023-11-07 00:00:00,298,"	
Segue em acompanhamento psicológico",,,,2023-11-07 20:00:00,False,,,
876,18557,24,False,2023-11-07 00:00:00,298,"	
Segue em acompanhamento psicológico.",,,,2023-11-07 20:01:00,False,,,
873,18558,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:01:00,False,,,
1788,18559,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:02:00,False,,,
1049,18560,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:02:00,False,,,
624,18561,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:02:00,False,,,
1690,18562,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:03:00,False,,,
1725,18563,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:04:00,False,,,
979,18564,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:05:00,False,,,
1001,18565,24,False,2023-11-14 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:06:00,False,,,
1001,18566,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:09:00,False,,,
1531,18567,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:12:00,False,,,
904,18568,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:13:00,False,,,
1673,18569,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:16:00,False,,,
1749,18570,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:18:00,False,,,
668,18571,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:20:00,False,,,
1748,18572,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:22:00,False,,,
1236,18573,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:23:00,False,,,
1006,18574,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:25:00,False,,,
1183,18575,24,False,2023-11-07 00:00:00,298,Segue em acompanhamento psicológico.,,,,2023-11-07 20:26:00,False,,,
317,18576,30,False,2023-11-07 00:00:00,314,Realizado o atendimento social a família. ,,,,2023-11-07 20:31:00,False,,,
1447,18577,-99,False,2023-11-08 00:00:00,313,07/11,,,,2023-11-08 09:32:00,False,,2023-11-07 00:00:00,2023-11-07 23:59:00
191,18578,-99,False,2023-11-08 00:00:00,313,07/11,,,,2023-11-08 09:34:00,False,,2023-11-07 00:00:00,2023-11-07 23:59:00
1830,18579,-99,False,2023-11-08 00:00:00,313,25/10,,,,2023-11-08 09:38:00,False,,2023-10-25 00:00:00,2023-10-25 23:59:00
1560,18580,31,False,2023-11-08 00:00:00,316,Prinicípio - A  busca pelo Saber ,,,,2023-11-08 10:16:00,False,,,
1390,18581,31,False,2023-11-08 00:00:00,316,Principio : A busca pelo saber,,,,2023-11-08 11:00:00,False,,,
1552,18582,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:01:00,False,,,
1773,18583,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:04:00,False,,,
1618,18584,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:05:00,False,,,
711,18585,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:14:00,False,,,
475,18586,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:15:00,False,,,
1421,18587,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:16:00,False,,,
475,18588,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:16:00,False,,,
1429,18589,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:17:00,False,,,
1136,18590,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:18:00,False,,,
337,18591,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:19:00,False,,,
668,18592,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:20:00,False,,,
1696,18593,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:22:00,False,,,
1405,18594,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:25:00,False,,,
1250,18595,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:26:00,False,,,
1816,18596,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:46:00,False,,,
1383,18597,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:49:00,False,,,
1602,18598,31,False,2023-11-08 00:00:00,316,Princípio : a busca pelo saber,,,,2023-11-08 11:50:00,False,,,
1828,18599,12,False,2023-11-08 00:00:00,313,"A1 Italy para A1 Mexico
A aluna iniciará um curso e a mudança de horário facilitará.",,,,2023-11-08 13:59:00,False,,,
125,18601,20,False,2023-07-27 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:50:00,False,,,
125,18602,20,False,2023-08-03 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:50:00,False,,,
125,18603,20,False,2023-08-10 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:51:00,False,,,
125,18604,20,False,2023-08-17 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:51:00,False,,,
125,18605,20,False,2023-08-24 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:52:00,False,,,
125,18606,20,False,2023-08-31 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:52:00,False,,,
125,18607,20,False,2023-09-14 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:52:00,False,,,
125,18608,20,False,2023-09-21 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:53:00,False,,,
125,18609,20,False,2023-09-28 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:53:00,False,,,
125,18610,20,False,2023-10-05 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 14:53:00,False,,,
1141,18611,20,False,2023-07-24 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:55:00,False,,,
1141,18612,20,False,2023-07-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:55:00,False,,,
1141,18613,20,False,2023-08-07 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:56:00,False,,,
1141,18614,20,False,2023-08-14 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:56:00,False,,,
1141,18615,20,False,2023-08-21 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:56:00,False,,,
492,18616,13,False,2023-11-08 00:00:00,313,"Conversei com a mãe no início de setembro devido ao baixo engajamento das filhas. Ela é sozinha para cuidar de ambas e também trabalha fora. São bolsistas no Recanto Betania e moram distantes, praticamente no Crispim. Quase desistiu na ocasião mas disse que conversaria com as filhas e tentariam melhorar o engajamento. No momento a siuação é essa:
Lorenah - de 17 aulas faltou em 10
Laisah - de 15 aulas faltou em 11
A mãe disse que não está conseguindo levá-las e que elas também não se esforçam, que estão com baixo rendimento no colégio e ela tem se esforçado para auxiliar as duas com as lições da escola, mas não está conseguindo conciliar tudo e por isso pediu o desligamento.",,,,2023-11-08 14:56:00,False,,,
1141,18617,20,False,2023-08-28 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:56:00,False,,,
1141,18618,20,False,2023-09-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:57:00,False,,,
1141,18619,20,False,2023-09-11 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:57:00,False,,,
1141,18620,20,False,2023-09-18 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:57:00,False,,,
1141,18621,20,False,2023-09-25 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:58:00,False,,,
1141,18622,20,False,2023-10-02 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:58:00,False,,,
1202,18623,20,False,2023-11-08 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 14:59:00,False,,,
879,18624,20,False,2023-07-24 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:02:00,False,,,
879,18625,20,False,2023-07-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:02:00,False,,,
879,18626,20,False,2023-08-07 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18627,20,False,2023-08-14 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18628,20,False,2023-08-21 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18629,20,False,2023-08-28 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18630,20,False,2023-09-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18631,20,False,2023-09-11 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18632,20,False,2023-09-18 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:03:00,False,,,
879,18633,20,False,2023-09-25 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:04:00,False,,,
879,18634,20,False,2023-10-02 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:04:00,False,,,
1226,18635,20,False,2023-11-08 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:13:00,False,,,
1709,18636,14,False,2023-08-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:19:00,False,,,
1709,18637,14,False,2023-09-07 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:19:00,False,,,
1709,18638,14,False,2023-09-14 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:20:00,False,,,
1709,18639,14,False,2023-09-21 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:20:00,False,,,
1709,18640,14,False,2023-09-28 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:20:00,False,,,
1709,18641,14,False,2023-10-05 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 15:20:00,False,,,
1566,18642,20,False,2023-11-08 00:00:00,334,Acompanhamento psicológico.,,,,2023-11-08 15:50:00,False,,,
859,18643,20,False,2023-08-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:05:00,False,,,
859,18644,20,False,2023-08-17 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:05:00,False,,,
859,18645,20,False,2023-08-31 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:05:00,False,,,
859,18646,20,False,2023-09-14 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:06:00,False,,,
859,18647,20,False,2023-09-21 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:07:00,False,,,
859,18648,20,False,2023-09-28 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:07:00,False,,,
859,18649,20,False,2023-10-05 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:07:00,False,,,
486,18650,24,False,2023-10-11 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:14:00,False,,,
486,18651,24,False,2023-10-25 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:20:00,False,,,
486,18652,24,False,2023-11-01 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:20:00,False,,,
486,18653,24,False,2023-11-08 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:20:00,False,,,
231,18654,24,False,2023-10-11 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:33:00,False,,,
231,18655,24,False,2023-11-01 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:33:00,False,,,
231,18656,24,False,2023-11-08 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:33:00,False,,,
1033,18657,24,False,2023-10-11 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:34:00,False,,,
1033,18658,24,False,2023-11-01 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:35:00,False,,,
1033,18659,24,False,2023-11-08 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:35:00,False,,,
150,18660,15,False,2023-11-08 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:36:00,False,,,
992,18661,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 16:50:00,False,,,
439,18662,-99,False,2023-11-08 00:00:00,313,08/11,,,,2023-11-08 16:50:00,False,,2023-11-08 00:00:00,2023-11-08 23:59:00
1254,18663,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 16:52:00,False,,,
1376,18664,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 16:52:00,False,,,
868,18665,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 16:54:00,False,,,
900,18666,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de auto regulação.,,,,2023-11-08 16:55:00,False,,,
172,18667,20,False,2023-07-25 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:55:00,False,,,
172,18668,20,False,2023-08-01 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:56:00,False,,,
172,18669,20,False,2023-08-08 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:56:00,False,,,
172,18670,20,False,2023-08-15 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:56:00,False,,,
172,18671,20,False,2023-08-22 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:56:00,False,,,
172,18672,20,False,2023-08-29 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:57:00,False,,,
172,18673,20,False,2023-09-12 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:57:00,False,,,
172,18674,20,False,2023-09-19 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:57:00,False,,,
172,18675,20,False,2023-09-26 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:57:00,False,,,
172,18676,20,False,2023-10-03 00:00:00,334,Segue em atendimento psicológico.,,,,2023-11-08 16:57:00,False,,,
165,18677,14,False,2023-08-29 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 16:59:00,False,,,
165,18678,14,False,2023-09-05 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:00:00,False,,,
1668,18679,-99,False,2023-11-08 00:00:00,313,04 a 10/11,,,,2023-11-08 17:02:00,False,,2023-11-04 00:00:00,2023-11-10 23:59:00
696,18680,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 17:02:00,False,,,
165,18681,14,False,2023-09-12 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:05:00,False,,,
165,18682,14,False,2023-09-19 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:05:00,False,,,
165,18683,14,False,2023-09-26 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:05:00,False,,,
972,18684,-99,False,2023-11-08 00:00:00,313,08/11,,,,2023-11-08 17:07:00,False,,2023-11-08 00:00:00,2023-11-08 23:59:00
165,18685,14,False,2023-10-03 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:13:00,False,,,
250,18686,20,False,2023-08-28 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:17:00,False,,,
250,18687,20,False,2023-09-04 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:17:00,False,,,
250,18688,20,False,2023-09-11 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:18:00,False,,,
250,18689,20,False,2023-09-18 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:18:00,False,,,
250,18690,20,False,2023-09-25 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:18:00,False,,,
250,18691,20,False,2023-10-02 00:00:00,334,Segue em acompanhamento Psicológico.,,,,2023-11-08 17:18:00,False,,,
1111,18692,20,False,2023-07-26 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:21:00,False,,,
1111,18693,20,False,2023-08-02 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:22:00,False,,,
1111,18694,20,False,2023-08-09 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:22:00,False,,,
1111,18695,20,False,2023-08-16 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:22:00,False,,,
1111,18696,20,False,2023-08-23 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:22:00,False,,,
1111,18697,20,False,2023-08-30 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:22:00,False,,,
1111,18698,20,False,2023-09-06 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:23:00,False,,,
1111,18699,20,False,2023-09-13 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:23:00,False,,,
1111,18700,20,False,2023-09-20 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:23:00,False,,,
1111,18701,20,False,2023-09-27 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:25:00,False,,,
1111,18702,20,False,2023-10-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:25:00,False,,,
413,18703,20,False,2023-09-06 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:29:00,False,,,
413,18704,20,False,2023-09-13 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:29:00,False,,,
413,18705,20,False,2023-09-20 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:29:00,False,,,
413,18706,20,False,2023-09-27 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:29:00,False,,,
413,18707,20,False,2023-10-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:29:00,False,,,
453,18708,20,False,2023-10-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:31:00,False,,,
1581,18709,20,False,2023-08-28 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:37:00,False,,,
1581,18710,20,False,2023-09-04 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:38:00,False,,,
1581,18711,20,False,2023-09-11 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:38:00,False,,,
1581,18712,20,False,2023-09-18 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:39:00,False,,,
1581,18713,20,False,2023-09-25 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:39:00,False,,,
1581,18714,20,False,2023-10-02 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:40:00,False,,,
1732,18715,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 17:45:00,False,,,
1202,18716,20,False,2023-07-26 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:45:00,False,,,
1718,18717,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 17:45:00,False,,,
1202,18718,20,False,2023-08-02 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:45:00,False,,,
1368,18719,24,False,2023-11-08 00:00:00,298,Segue em atendimento psicológico - Trabalhado estratégias de autoregulação (raiva).,,,,2023-11-08 17:46:00,False,,,
1202,18720,20,False,2023-08-09 00:00:00,334,Segue em acompanhamento psicológico.,,,,2023-11-08 17:49:00,False,,,
1027,18721,13,False,2023-11-08 00:00:00,313,"Conversei com a mãe no início de setembro devido ao baixo engajamento das filhas. Ela é sozinha para cuidar de ambas e também trabalha fora. São bolsistas no Recanto Betania e moram distantes, praticamente no Crispim. Quase desistiu na ocasião mas disse que conversaria com as filhas e tentariam melhorar o engajamento. No momento a siuação é essa:
Lorenah - de 17 aulas faltou em 10
Laisah - de 15 aulas faltou em 11
A mãe disse que não está conseguindo levá-las e que elas também não se esforçam, que estão com baixo rendimento no colégio e ela tem se esforçado para auxiliar as duas com as lições da escola, mas não está conseguindo conciliar tudo e por isso pediu o desligamento.",,,,2023-11-08 17:59:00,False,,,
