IdAluno,DataOcorrencia,IdTurma,IdSituacaoAlunoTurma,IdFaseNotaInicial,IdUsuario
1229,2023-01-31 21:24:51.803000,585,1.0,,297
1229,2023-02-14 14:31:39.717000,536,1.0,,15
1229,2023-02-27 16:41:37.857000,598,1.0,,15
1229,2023-03-15 15:10:20.403000,536,,,15
1229,2023-03-15 15:10:23.327000,545,1.0,,15
1229,2023-03-20 16:15:37.840000,598,,,15
1229,2023-03-20 16:15:38.413000,603,1.0,,15
1229,2023-08-02 10:20:59.053000,585,14.0,,313
1229,2023-08-02 10:21:26.543000,545,14.0,,313
1229,2023-08-02 10:21:46.583000,603,14.0,,313
1230,2022-07-15 20:02:05.413000,167,1.0,,313
1230,2022-07-15 20:03:28.517000,430,1.0,,313
1230,2022-07-15 20:04:16.113000,429,1.0,,313
1230,2023-01-30 15:34:35.650000,167,9.0,,15
1230,2023-01-30 16:27:41.490000,429,9.0,,15
1230,2023-01-30 16:29:29.260000,430,9.0,,15
1230,2023-01-31 19:25:12.327000,472,1.0,,297
1230,2024-01-16 14:23:45.120000,472,9.0,,15
1230,2024-01-29 21:36:20.390000,640,1.0,,15
1231,2022-07-15 20:04:48.483000,257,1.0,,293
1231,2022-07-15 20:06:23.823000,214,1.0,,293
1231,2022-07-15 20:08:03.670000,223,1.0,,293
1231,2023-01-28 10:08:08.623000,468,1.0,,297
1231,2023-01-30 15:35:39.690000,257,9.0,,15
1231,2023-01-30 16:14:33.723000,214,9.0,,15
1231,2023-01-30 16:20:03.147000,223,9.0,,15
1231,2023-04-17 11:08:53.373000,468,19.0,,313
1231,2023-04-17 11:09:30.087000,478,1.0,,313
1231,2024-01-16 14:24:43.840000,478,9.0,,15
1231,2024-01-23 18:16:21.870000,645,1.0,,297
1231,2024-01-23 18:17:08.733000,722,1.0,,297
1232,2022-07-15 20:08:11.377000,255,1.0,,15
1232,2022-07-15 20:08:39.673000,226,1.0,,15
1232,2022-07-15 20:09:34.807000,222,1.0,,15
1232,2022-07-15 20:10:10.273000,452,1.0,,15
1232,2023-01-30 16:09:00.303000,255,9.0,,15
1232,2023-01-30 16:19:12.223000,222,9.0,,15
1232,2023-01-30 16:24:23.640000,226,9.0,,15
1232,2023-01-30 16:52:44.473000,452,9.0,,15
1232,2023-01-31 21:27:02.847000,585,1.0,,297
1232,2023-02-14 14:32:24.900000,536,1.0,,15
1232,2023-02-27 16:42:27.633000,598,1.0,,15
1232,2023-03-15 15:09:49.027000,536,,,15
1232,2023-03-15 15:09:54.077000,545,1.0,,15
1232,2023-03-20 16:19:24.507000,598,,,15
1232,2023-03-20 16:19:27.447000,603,1.0,,15
1232,2023-06-01 19:11:26.850000,585,14.0,,313
1232,2023-06-01 19:11:52.890000,545,14.0,,313
1232,2023-06-01 19:12:15.530000,603,14.0,,313
1233,2022-07-15 20:12:47.700000,167,1.0,,313
1233,2022-07-15 20:13:37.847000,430,1.0,,313
1233,2022-07-15 20:14:30.317000,429,1.0,,313
1233,2023-01-30 15:34:35.933000,167,9.0,,15
1233,2023-01-30 16:27:57.790000,429,9.0,,15
1233,2023-01-30 16:29:45.557000,430,9.0,,15
1233,2023-02-01 17:35:01.153000,474,1.0,,15
1233,2023-02-24 16:45:46.583000,474,,,15
1233,2023-02-24 16:45:49.373000,472,1.0,,15
1233,2023-08-18 11:11:17.537000,472,14.0,,313
1234,2022-07-15 20:24:28.663000,183,1.0,,293
1234,2022-07-15 20:29:09.603000,224,1.0,,293
1234,2022-07-15 20:30:07.110000,445,1.0,,293
1234,2022-08-24 10:49:31.343000,445,,,313
1234,2022-08-24 10:49:31.727000,444,1.0,,313
1234,2022-08-24 10:51:02.240000,224,,,313
1234,2022-08-24 10:51:05.793000,431,1.0,,313
1234,2022-08-24 10:51:36.120000,183,,,313
1234,2022-08-24 10:51:36.200000,247,1.0,,313
1234,2023-01-30 16:02:19.230000,247,9.0,,15
1234,2023-01-30 16:32:24.933000,431,9.0,,15
1234,2023-01-30 16:44:21.103000,444,9.0,,15
1234,2024-02-09 08:17:36.587000,640,5.0,,15
1234,2024-02-17 09:39:54.373000,640,1.0,,313
1234,2024-02-20 13:31:34.397000,640,,,313
1234,2024-02-20 13:31:37.633000,641,1.0,,313
1235,2022-07-15 20:28:57.227000,415,1.0,,313
1235,2022-07-15 20:30:11.233000,224,1.0,,313
1235,2022-07-15 20:31:02.620000,445,1.0,,313
1235,2023-01-30 16:02:25.117000,415,9.0,,15
1235,2023-01-30 16:22:26.380000,224,9.0,,15
1235,2023-01-30 16:45:09.607000,445,9.0,,15
1235,2023-01-31 20:45:53.860000,483,1.0,,15
1235,2024-01-16 14:25:00.043000,483,9.0,,15
1235,2024-02-08 11:30:19.877000,640,1.0,,15
1235,2024-03-08 18:29:07.367000,640,19.0,,313
1235,2024-03-08 18:29:42.140000,649,1.0,,313
1235,2024-03-08 18:30:17.027000,686,1.0,,313
1235,2024-05-24 14:58:42.837000,686,,,313
1235,2024-05-24 14:58:47.097000,760,1.0,,313
1236,2022-07-15 20:38:12.163000,167,1.0,,313
1236,2022-07-15 20:39:00.053000,430,1.0,,313
1236,2022-07-15 20:39:39.057000,429,1.0,,313
1236,2023-01-30 15:34:42.093000,167,9.0,,15
1236,2023-01-30 16:28:48.323000,429,9.0,,15
1236,2023-01-30 16:30:37.727000,430,9.0,,15
1236,2023-02-01 17:36:26.607000,474,1.0,,15
1236,2023-03-06 15:16:35.133000,474,,,313
1236,2023-03-06 15:16:35.323000,473,1.0,,313
1236,2024-01-16 14:23:49.337000,473,9.0,,15
1236,2024-02-08 11:38:42.043000,640,1.0,,15
1237,2022-07-15 20:40:19.203000,174,1.0,,15
1237,2022-07-15 20:41:10.943000,224,1.0,,15
1237,2022-07-15 20:41:55.843000,445,1.0,,15
1237,2022-09-02 15:04:17.130000,444,1.0,,313
1237,2022-09-02 15:04:21.347000,445,,,313
1237,2022-09-02 15:04:59.207000,224,,,313
1237,2022-09-02 15:04:59.410000,431,1.0,,313
1237,2022-09-02 15:05:36.577000,180,1.0,,313
1237,2022-09-02 15:05:37.980000,174,,,313
1237,2023-01-28 11:43:46.197000,492,1.0,,297
1237,2023-01-30 16:01:30.043000,180,9.0,,15
1237,2023-01-30 16:32:34.577000,431,9.0,,15
1237,2023-01-30 16:44:29.797000,444,9.0,,15
1237,2023-02-13 16:44:45.420000,507,1.0,,15
1237,2024-01-16 14:26:09.637000,492,9.0,,15
1237,2024-01-16 14:30:11.810000,507,9.0,,15
1237,2024-01-26 15:25:01.323000,660,1.0,,297
1237,2024-01-26 15:26:04.263000,689,1.0,,297
1238,2022-07-15 20:42:18.613000,247,1.0,,293
1238,2022-07-15 20:43:14.243000,431,1.0,,293
1238,2022-07-15 20:44:42.220000,444,1.0,,293
1238,2023-01-30 16:02:16.730000,247,9.0,,15
1238,2023-01-30 16:31:52.570000,431,9.0,,15
1238,2023-01-30 16:43:53.070000,444,9.0,,15
1238,2023-02-06 10:27:07.147000,485,1.0,,15
1238,2023-03-09 14:47:11.597000,485,,,313
1238,2023-03-09 14:47:12.723000,551,1.0,,313
1238,2023-03-09 15:08:43.020000,551,19.0,,313
1238,2023-03-09 15:09:42.557000,554,1.0,,313
1238,2023-03-09 15:10:55.777000,542,1.0,,313
1238,2023-03-23 11:58:40.863000,604,1.0,,15
1238,2024-01-16 14:26:21.413000,554,9.0,,15
1238,2024-01-16 14:30:56.197000,542,9.0,,15
1238,2024-01-26 15:44:59.643000,719,1.0,,15
1238,2024-01-26 15:56:58.303000,690,1.0,,15
1238,2024-02-27 17:12:27.987000,604,12.0,,15
1239,2022-07-15 20:44:26.393000,181,1.0,,313
1239,2022-07-15 20:45:35.697000,431,1.0,,313
1239,2022-07-15 20:46:43.373000,444,1.0,,313
1239,2023-01-30 16:01:57.043000,181,9.0,,15
1239,2023-01-30 16:32:02.940000,431,9.0,,15
1239,2023-01-30 16:44:06.497000,444,9.0,,15
1239,2023-01-31 21:46:39.013000,483,1.0,,297
1239,2024-01-16 14:25:02.527000,483,9.0,,15
1239,2024-02-08 11:34:11.723000,639,1.0,,15
1240,2022-07-16 10:32:48.923000,186,1.0,,15
1240,2022-07-16 10:35:38.773000,441,1.0,,15
1240,2022-07-16 10:36:21.247000,216,1.0,,15
1240,2022-07-16 10:37:25.873000,452,1.0,,15
1240,2022-08-24 19:08:14.783000,216,14.0,,313
1240,2022-08-24 19:08:34.453000,441,14.0,,313
1240,2022-08-24 19:08:51.500000,186,14.0,,313
1240,2022-08-24 19:09:11.723000,452,14.0,,313
1241,2022-07-16 10:39:39.893000,239,1.0,,313
1241,2022-07-16 10:40:25.630000,427,1.0,,313
1241,2022-07-16 10:42:28.390000,428,1.0,,313
1241,2023-01-28 09:54:07.570000,556,1.0,,297
1241,2023-01-30 14:41:17.633000,239,9.0,,15
1241,2023-01-30 16:25:18.083000,427,9.0,,15
1241,2023-01-30 16:26:33.147000,428,9.0,,15
1241,2024-01-16 14:22:06.393000,556,9.0,,15
1241,2024-01-31 17:58:53.353000,615,1.0,,15
1241,2024-03-08 10:05:06.290000,615,,,313
1241,2024-03-08 10:05:08.247000,700,1.0,,313
1241,2024-04-29 16:51:44.083000,700,19.0,,313
1241,2024-04-29 16:52:13.400000,673,1.0,,313
1242,2022-07-16 10:44:28.203000,237,1.0,,293
1242,2022-07-16 10:46:36.403000,426,1.0,,293
1242,2022-07-16 10:48:07.990000,219,1.0,,293
1242,2023-01-30 11:46:20.313000,547,1.0,,297
1242,2023-01-30 14:41:00.007000,237,9.0,,15
1242,2023-01-30 16:18:31.047000,219,9.0,,15
1242,2023-01-30 16:24:44.517000,426,9.0,,15
1242,2023-02-10 09:48:24.503000,548,1.0,,313
1242,2023-02-10 09:48:24.577000,547,,,313
1242,2023-03-02 15:09:03.737000,548,14.0,,313
1243,2022-07-16 10:52:47.133000,177,1.0,,15
1243,2022-07-16 10:53:38.827000,224,1.0,,15
1243,2022-07-16 10:54:27.717000,445,1.0,,15
1243,2022-09-05 17:10:11.457000,174,1.0,,313
1243,2022-09-05 17:10:13.520000,177,,,313
1243,2023-01-30 16:00:13.837000,174,9.0,,15
1243,2023-01-30 16:22:25.490000,224,9.0,,15
1243,2023-01-30 16:45:06.253000,445,9.0,,15
1243,2023-01-31 20:16:32.433000,479,1.0,,297
1243,2023-03-03 13:29:05.423000,479,,,313
1243,2023-03-03 13:29:06.453000,577,1.0,,313
1243,2024-01-16 14:25:24.597000,577,9.0,,15
1243,2024-01-30 11:13:08.597000,647,1.0,,15
1243,2024-01-30 11:13:48.270000,698,1.0,,15
1243,2024-02-02 09:22:26.720000,647,,,15
1243,2024-02-02 09:22:30.450000,734,1.0,,15
1243,2024-02-02 09:22:42.690000,698,,,15
1243,2024-02-02 09:22:46.823000,735,1.0,,15
1244,2022-07-16 10:56:02.957000,187,1.0,,313
1244,2022-07-16 10:57:01.333000,451,1.0,,313
1244,2022-07-16 10:58:57.950000,441,1.0,,313
1244,2022-07-16 10:59:56.580000,216,1.0,,313
1244,2022-08-17 13:13:57.830000,454,1.0,,15
1244,2022-10-28 17:40:02.773000,216,14.0,,313
1244,2022-10-28 17:40:20.453000,441,14.0,,313
1244,2022-10-28 17:40:36.017000,454,14.0,,313
1244,2022-10-28 17:40:53.877000,187,14.0,,313
1244,2022-10-28 17:41:31.250000,451,14.0,,313
1245,2022-07-16 10:59:40.237000,409,1.0,,293
1245,2022-07-16 11:00:30.597000,222,1.0,,293
1245,2022-07-16 11:01:27.093000,226,1.0,,293
1245,2022-07-16 11:02:44.900000,451,1.0,,293
1245,2022-07-23 12:48:53.327000,451,,,313
1245,2022-07-23 12:48:54.607000,424,1.0,,313
1245,2022-10-11 11:25:30.553000,222,14.0,,313
1245,2022-10-11 11:25:57.310000,226,14.0,,313
1245,2022-10-11 11:26:15.173000,409,14.0,,313
1245,2022-10-11 11:26:31.133000,424,14.0,,313
1246,2022-07-16 11:10:58.527000,188,1.0,,15
1246,2022-07-16 11:11:30.683000,216,1.0,,15
1246,2022-07-16 11:12:22.720000,441,1.0,,15
1246,2022-07-16 11:13:10.583000,451,1.0,,15
1246,2022-07-23 10:08:02.420000,451,,,313
1246,2022-07-23 10:08:03.657000,424,1.0,,313
1246,2022-12-12 14:51:26.547000,424,9.0,,299
1246,2023-01-12 12:12:24.050000,424,1.0,,299
1246,2023-01-28 12:34:47.370000,488,1.0,,297
1246,2023-01-30 16:04:10.833000,188,9.0,,15
1246,2023-01-30 16:17:49.917000,216,9.0,,15
1246,2023-01-30 16:38:37.280000,441,9.0,,15
1246,2023-01-30 16:52:24.577000,424,9.0,,15
1246,2023-02-10 09:18:58.487000,559,1.0,,15
1246,2024-01-16 14:25:59.813000,488,9.0,,15
1246,2024-01-16 14:31:09.747000,559,9.0,,15
1247,2022-07-16 11:18:03.410000,416,1.0,,293
1247,2022-07-16 11:18:57.097000,452,1.0,,293
1247,2022-07-16 11:20:51.523000,444,1.0,,293
1247,2022-07-16 11:21:49.790000,216,1.0,,293
1247,2022-07-26 08:57:54.937000,444,,,15
1247,2022-07-26 08:57:55.663000,441,1.0,,15
1247,2023-01-28 12:40:49.663000,487,1.0,,297
1247,2023-01-30 16:05:25.920000,416,9.0,,15
1247,2023-01-30 16:18:02.633000,216,9.0,,15
1247,2023-01-30 16:38:54.563000,441,9.0,,15
1247,2023-01-30 16:52:54.627000,452,9.0,,15
1247,2023-02-10 09:35:00.280000,531,1.0,,15
1247,2023-02-13 19:42:58.970000,531,,,15
1247,2023-02-13 19:43:00.100000,535,1.0,,15
1247,2023-06-19 15:19:14.450000,487,14.0,,313
1247,2023-06-19 15:19:57.747000,535,14.0,,313
1248,2022-07-16 11:33:57.247000,161,1.0,,313
1248,2022-07-16 11:35:00.403000,214,1.0,,313
1248,2022-07-16 11:35:48.517000,223,1.0,,313
1248,2022-10-23 19:36:14.070000,214,14.0,,313
1248,2022-10-23 19:36:28.673000,223,14.0,,313
1248,2022-10-23 19:36:44.293000,161,14.0,,313
1249,2022-07-16 11:41:17.767000,180,1.0,,293
1249,2022-07-16 11:46:07.323000,431,1.0,,293
1249,2022-07-16 11:47:00.830000,444,1.0,,293
1249,2023-01-28 11:46:50.193000,481,1.0,,297
1249,2023-01-30 16:01:34.937000,180,9.0,,15
1249,2023-01-30 16:31:58.943000,431,9.0,,15
1249,2023-01-30 16:44:01.987000,444,9.0,,15
1249,2024-01-16 14:24:55.107000,481,9.0,,15
1249,2024-01-31 20:26:42.033000,638,1.0,,15
1250,2022-07-16 11:41:24.777000,159,1.0,,15
1250,2022-07-16 11:42:16.793000,214,1.0,,15
1250,2022-07-16 11:42:51.290000,223,1.0,,15
1250,2023-01-28 09:41:14.740000,476,1.0,,297
1250,2023-01-30 15:32:37.687000,159,9.0,,15
1250,2023-01-30 16:15:55.577000,214,9.0,,15
1250,2023-01-30 16:21:44.930000,223,9.0,,15
1250,2024-01-16 14:24:39.880000,476,9.0,,15
1250,2024-01-24 18:09:36.093000,635,1.0,,297
1250,2024-02-05 16:30:57.360000,635,,,15
1250,2024-02-05 16:31:00.240000,634,1.0,,15
1251,2022-07-16 11:51:40.223000,174,1.0,,313
1251,2022-07-16 11:52:49.393000,224,1.0,,313
1251,2022-07-16 11:53:31.370000,445,1.0,,313
1251,2023-01-30 16:00:18.623000,174,9.0,,15
1251,2023-01-30 16:23:00.510000,224,9.0,,15
1251,2023-01-30 16:45:58.913000,445,9.0,,15
1251,2023-01-31 20:17:30.250000,479,1.0,,297
1251,2024-01-16 14:24:47.453000,479,9.0,,15
1251,2024-01-30 11:10:19.263000,647,1.0,,15
1251,2024-01-30 11:10:56.817000,698,1.0,,15
1251,2024-02-02 09:17:27.767000,647,,,15
1251,2024-02-02 09:17:31.307000,734,1.0,,15
1251,2024-02-02 09:17:54.777000,698,,,15
1251,2024-02-02 09:17:58.783000,735,1.0,,15
1252,2022-07-16 11:51:56.877000,266,1.0,,15
1252,2022-07-16 11:52:51.737000,443,1.0,,15
1252,2022-07-16 11:53:28.070000,213,1.0,,15
1252,2022-07-16 11:54:03.893000,452,1.0,,15
1252,2022-07-25 17:00:39.387000,452,,,313
1252,2022-07-25 17:00:39.450000,286,1.0,,313
1252,2022-08-29 17:55:10.170000,443,14.0,,313
1252,2022-08-29 17:55:31.363000,213,14.0,,313
1252,2022-08-29 17:55:50.550000,266,14.0,,313
1252,2022-08-29 17:56:36.903000,286,14.0,,313
1253,2022-07-16 11:59:33.517000,416,1.0,,293
1253,2022-07-16 12:00:18.023000,452,1.0,,293
1253,2022-07-16 12:01:05.897000,441,1.0,,293
1253,2022-07-16 12:03:26.610000,216,1.0,,293
1253,2022-08-19 11:43:02.797000,185,1.0,,313
1253,2022-08-19 11:43:04.943000,416,,,313
1253,2023-01-28 12:11:57.273000,486,1.0,,297
1253,2023-01-30 16:03:39.753000,185,9.0,,15
1253,2023-01-30 16:17:58.317000,216,9.0,,15
1253,2023-01-30 16:38:47.183000,441,9.0,,15
1253,2023-01-30 16:52:53.253000,452,9.0,,15
1253,2023-02-09 15:41:03.777000,545,1.0,,15
1253,2023-02-13 17:13:42.347000,486,,,15
1253,2023-02-13 17:13:44.477000,489,1.0,,15
1253,2023-02-13 17:14:01.600000,545,,,15
1253,2023-02-13 17:14:04.413000,531,1.0,,15
1253,2023-03-14 17:45:49.567000,531,,,15
1253,2023-03-14 17:45:53.243000,601,1.0,,15
1253,2023-03-15 15:33:16.503000,558,1.0,,15
1253,2023-03-15 15:33:16.660000,601,,,15
1253,2023-10-13 11:04:54.963000,558,,,313
1253,2023-10-13 11:04:58.703000,535,1.0,,313
1253,2024-01-16 14:26:01,489,9.0,,15
1253,2024-01-16 14:30:34.863000,535,9.0,,15
1253,2024-02-02 15:59:07.713000,716,1.0,,313
1253,2024-02-02 15:59:35.790000,736,1.0,,313
1253,2024-02-23 16:48:08.723000,736,,,313
1253,2024-02-23 16:48:11.033000,722,1.0,,313
1253,2024-06-18 21:04:54.470000,716,14.0,,313
1253,2024-06-18 21:05:14.817000,722,14.0,,313
1254,2022-07-16 12:01:34.667000,236,1.0,,15
1254,2022-07-16 12:02:36.343000,437,1.0,,15
1254,2022-07-16 12:03:36.333000,439,1.0,,15
1254,2023-01-28 09:37:09.227000,547,1.0,,297
1254,2023-01-30 14:40:58.543000,236,9.0,,15
1254,2023-01-30 16:35:27.357000,437,9.0,,15
1254,2023-01-30 16:37:14.040000,439,9.0,,15
1254,2024-01-16 14:21:49.377000,547,9.0,,15
1254,2024-01-23 13:35:11.020000,626,1.0,,297
1255,2022-07-16 12:10:53.670000,161,1.0,,313
1255,2022-07-16 12:12:21.427000,214,1.0,,313
1255,2022-07-16 12:14:14.510000,223,1.0,,313
1255,2023-01-30 15:33:04.777000,161,9.0,,15
1255,2023-01-30 16:14:49.637000,214,9.0,,15
1255,2023-01-30 16:20:26.447000,223,9.0,,15
1255,2023-02-03 17:36:33.810000,467,1.0,,15
1255,2023-02-24 18:27:48.077000,467,14.0,,15
1256,2022-07-16 12:11:39.217000,257,1.0,,293
1256,2022-07-16 12:12:23.180000,431,1.0,,293
1256,2022-07-16 12:13:19.620000,444,1.0,,293
1256,2022-07-26 08:40:49.007000,444,,,15
1256,2022-07-26 08:41:11.587000,431,,,15
1256,2022-07-26 08:42:09.180000,214,1.0,,15
1256,2022-07-26 08:43:12.700000,223,1.0,,15
1256,2023-01-30 15:01:00.927000,468,1.0,,297
1256,2023-01-30 15:35:40.383000,257,9.0,,15
1256,2023-01-30 16:14:34.443000,214,9.0,,15
1256,2023-01-30 16:20:06.683000,223,9.0,,15
1256,2023-05-17 18:12:02.033000,468,14.0,,313
1257,2022-07-16 12:15:41.747000,244,1.0,,15
1257,2022-07-16 12:17:11.090000,214,1.0,,15
1257,2022-07-16 12:17:56.660000,223,1.0,,15
1257,2022-07-26 15:48:32.313000,244,,,313
1257,2022-07-26 15:48:32.363000,164,1.0,,313
1257,2022-10-20 12:25:47.080000,214,14.0,,313
1257,2022-10-20 12:26:04.603000,223,14.0,,313
1257,2022-10-20 12:26:23.833000,164,14.0,,313
1257,2023-08-15 10:56:35.600000,577,1.0,,313
1257,2024-01-16 14:25:28.390000,577,9.0,,15
1257,2024-01-30 11:49:28.370000,714,1.0,,15
1257,2024-04-22 12:27:00.110000,714,14.0,,313
1258,2022-07-16 12:31:02.970000,181,1.0,,293
1258,2022-07-16 12:32:37.373000,431,1.0,,293
1258,2022-07-16 12:36:06.580000,444,1.0,,293
1258,2023-01-30 16:01:54.080000,181,9.0,,15
1258,2023-01-30 16:32:01.117000,431,9.0,,15
1258,2023-01-30 16:44:03.990000,444,9.0,,15
1258,2023-01-31 20:37:59.350000,484,1.0,,297
1258,2024-01-16 14:25:05.763000,484,9.0,,15
1259,2022-07-16 12:53:08.787000,147,1.0,,313
1259,2022-07-16 12:56:14.063000,219,1.0,,313
1259,2022-07-16 12:57:10.503000,426,1.0,,313
1259,2022-09-02 19:07:22.767000,147,14.0,,313
1259,2022-09-02 19:07:45.137000,219,14.0,,313
1259,2022-09-02 19:08:02.093000,426,14.0,,313
1260,2022-07-16 12:53:36.183000,419,1.0,,293
1260,2022-07-16 12:54:19.273000,451,1.0,,293
1260,2022-07-16 12:56:16.307000,441,1.0,,293
1260,2022-07-16 12:57:11.603000,216,1.0,,293
1260,2022-07-23 11:06:08.693000,451,,,313
1260,2022-07-23 11:06:09.803000,295,1.0,,313
1260,2022-08-17 13:20:14.653000,454,1.0,,15
1260,2023-01-30 16:05:39.403000,419,9.0,,15
1260,2023-01-30 16:18:05.460000,216,9.0,,15
1260,2023-01-30 16:39:00.180000,441,9.0,,15
1260,2023-01-30 16:48:37.083000,454,9.0,,15
1260,2023-01-30 16:51:47.650000,295,9.0,,15
1261,2022-07-16 13:00:05.087000,164,1.0,,15
1261,2022-07-16 13:01:00.337000,223,1.0,,15
1261,2022-07-16 13:01:36.453000,214,1.0,,15
1261,2023-01-30 15:33:44.250000,164,9.0,,15
1261,2023-01-30 16:15:04.707000,214,9.0,,15
1261,2023-01-30 16:20:50.353000,223,9.0,,15
1261,2023-01-30 22:07:54.203000,471,1.0,,297
1261,2023-03-06 09:38:40.597000,595,1.0,,313
1261,2023-03-06 09:38:41.720000,471,,,313
1261,2023-06-09 11:50:13.423000,595,,,313
1261,2023-06-09 11:50:16.150000,517,1.0,,313
1261,2023-09-12 16:40:29.153000,517,14.0,,313
1262,2022-07-16 13:10:09.370000,183,1.0,,313
1262,2022-07-16 13:11:34.083000,224,1.0,,313
1262,2022-07-16 13:12:28.377000,445,1.0,,313
1262,2023-01-30 16:02:03.787000,183,9.0,,15
1262,2023-01-30 16:22:41.230000,224,9.0,,15
1262,2023-01-30 16:45:26.963000,445,9.0,,15
1262,2023-01-31 19:59:02.893000,518,1.0,,15
1262,2024-01-16 14:25:14.970000,518,9.0,,15
1262,2024-02-02 16:58:33.270000,715,1.0,,313
1262,2024-02-02 16:59:06.420000,694,1.0,,313
1263,2022-07-16 13:09:56.710000,162,1.0,,15
1263,2022-07-16 13:10:43.527000,214,1.0,,15
1263,2022-07-16 13:11:22.663000,223,1.0,,15
1263,2022-10-23 18:56:27.807000,214,14.0,,313
1263,2022-10-23 18:56:44.500000,223,14.0,,313
1263,2022-10-23 18:57:01.637000,162,14.0,,313
1264,2022-07-16 13:22:19.417000,169,1.0,,313
1264,2022-07-16 13:23:54.967000,431,1.0,,313
1264,2022-07-16 13:24:47.913000,444,1.0,,313
1264,2022-07-26 08:47:27.210000,431,,,15
1264,2022-07-26 08:47:27.543000,224,1.0,,15
1264,2022-07-26 08:48:06.500000,444,,,15
1264,2022-07-26 08:48:09.313000,445,1.0,,15
1264,2023-01-28 10:57:49.107000,478,1.0,,297
1264,2023-01-30 15:59:18.073000,169,9.0,,15
1264,2023-01-30 16:22:00.243000,224,9.0,,15
1264,2023-01-30 16:44:42.467000,445,9.0,,15
1264,2024-01-16 14:24:43.833000,478,9.0,,15
1264,2024-01-25 15:00:47.507000,645,1.0,,297
1264,2024-01-25 15:01:30.547000,722,1.0,,297
1265,2022-07-16 13:21:59.543000,161,1.0,,15
1265,2022-07-16 13:22:46.053000,214,1.0,,15
1265,2022-07-16 13:23:17.703000,223,1.0,,15
1265,2023-01-30 15:33:00.977000,161,9.0,,15
1265,2023-01-30 16:14:31.287000,214,9.0,,15
1265,2023-01-30 16:20:00.077000,223,9.0,,15
1265,2023-01-31 19:23:22.280000,477,1.0,,15
1265,2024-01-16 14:24:40.227000,477,9.0,,15
1265,2024-01-30 10:55:26.317000,646,1.0,,15
1265,2024-01-30 10:56:04.660000,733,1.0,,15
1266,2022-07-16 13:28:52.647000,188,1.0,,293
1266,2022-07-16 13:31:40.733000,451,1.0,,293
1266,2022-07-16 13:32:44.623000,441,1.0,,293
1266,2022-07-16 13:34:11.767000,216,1.0,,293
1266,2022-07-23 10:27:29.567000,451,,,313
1266,2022-07-23 10:27:30.990000,424,1.0,,313
1266,2022-08-08 12:52:12.433000,189,1.0,,313
1266,2022-08-08 12:52:12.887000,188,,,313
1266,2022-08-08 12:52:45.673000,424,,,313
1266,2022-08-08 12:52:46.840000,286,1.0,,313
1266,2023-01-28 12:56:56.443000,491,1.0,,297
1266,2023-01-30 16:04:29.713000,189,9.0,,15
1266,2023-01-30 16:18:01.867000,216,9.0,,15
1266,2023-01-30 16:38:52.840000,441,9.0,,15
1266,2023-01-30 16:51:23.380000,286,9.0,,15
1266,2023-02-10 09:51:27.877000,539,1.0,,15
1266,2023-03-07 10:05:24.130000,539,14.0,,313
1266,2023-03-07 10:05:51.610000,491,14.0,,313
1267,2022-07-16 13:33:11.780000,453,1.0,,313
1267,2022-07-16 13:34:08.313000,452,1.0,,313
1267,2022-07-20 18:43:07.110000,452,,,313
1267,2022-07-20 18:44:04.583000,450,1.0,,313
1267,2022-10-25 16:20:36.393000,450,14.0,,313
1267,2022-10-25 16:20:56.320000,453,14.0,,313
1268,2022-07-16 13:39:05.563000,172,1.0,,15
1268,2022-07-16 13:40:33.030000,431,1.0,,15
1268,2022-07-16 13:41:18.907000,444,1.0,,15
1268,2023-01-30 16:00:02.163000,172,9.0,,15
1268,2023-01-30 16:31:05.363000,431,9.0,,15
1268,2023-01-30 16:43:08.400000,444,9.0,,15
1268,2023-01-31 20:13:18.380000,478,1.0,,297
1268,2024-01-16 14:24:43.570000,478,9.0,,15
1268,2024-02-02 09:28:21.463000,645,1.0,,15
1268,2024-02-02 09:30:30.943000,736,1.0,,15
1269,2022-07-16 13:43:25.190000,183,1.0,,313
1269,2022-07-16 13:44:28.827000,224,1.0,,313
1269,2022-07-16 13:45:18.673000,445,1.0,,313
1269,2023-01-30 16:02:05.457000,183,9.0,,15
1269,2023-01-30 16:22:55.003000,224,9.0,,15
1269,2023-01-30 16:45:52.583000,445,9.0,,15
1270,2022-07-16 13:44:52.787000,242,1.0,,293
1270,2022-07-16 13:45:55.213000,451,1.0,,293
1270,2022-07-16 13:47:04.140000,441,1.0,,293
1270,2022-07-16 13:48:29.727000,216,1.0,,293
1270,2022-08-16 14:15:34.823000,242,,,313
1270,2022-08-16 14:15:34.953000,190,1.0,,313
1270,2022-08-16 14:16:53.600000,276,1.0,,313
1270,2022-08-16 14:16:55.417000,451,,,313
1270,2022-10-25 16:52:42.103000,216,14.0,,313
1270,2022-10-25 16:52:59.437000,441,14.0,,313
1270,2022-10-25 16:53:17.373000,190,14.0,,313
1270,2022-10-25 16:53:34.283000,276,14.0,,313
1271,2022-07-16 13:57:03.273000,161,1.0,,15
1271,2022-07-16 13:58:33.023000,214,1.0,,15
1271,2022-07-16 13:59:42.807000,223,1.0,,15
1271,2023-01-30 14:57:19.073000,466,1.0,,297
1271,2023-01-30 15:33:13.680000,161,9.0,,15
1271,2023-01-30 16:15:41.383000,214,9.0,,15
