IdFaseNota,IdPeriodo,IdSerie,NumeroFase,NomeFase,CabecBoletim,ImprimirBoletimNotaParcial,ImprimirBoletimNPNaoConfirmada,ImprimirBoletimNota,ImprimirBoletimFaltas,StFaseInformada,StCalcularDisciplinaComposta,IdFormulaComposicaoNota,IdFormulaNota,MediaMinimaAprovacao,ValorArredondamentoMedia,IdFormulaAprovacao,IdFormulaFalta,IdFaseNotaAprovacao,IdFaseNotaReprovacao,DataInicioExibicao,NumeroOrdemExibicao,NumeroSemanasLetivas,StCalcularSituacaoGeral,IdFormulaAprovacaoFrequencia,ValorNotaMaxima,DataInicialPeriodoAula,DataFinalPeriodoAula,StCalcDiscCompUtilizaFormulaFN,DataLimiteDigitacaoNota,NumeroDiasLetivos,StDispensarNotaAutomatica,TipoDispensaAutomatica,StConfirmarDispensaAutomatica,SituacaoReprovadoFrequencia,SituacaoAprovado,SituacaoReprovado,StFaseNotaSempreCalcular,TipoInformada,StPermiteProfessorImportarPadraoAvaliacao,StPermiteProfessorInserirEditarAvaliacao,StPermiteProfessorInserirBloco
849,6,57,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,90.0,,,,73.0,,850.0,850.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
850,6,57,10,P4,P4,False,False,True,False,True,False,58.0,,,,74.0,,851.0,851.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
851,6,57,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,67.0,,,75.0,,852.0,852.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
852,6,57,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,58.0,,,,76.0,,853.0,853.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
853,6,57,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,68.0,,,77.0,,854.0,854.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
854,6,57,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,69.0,,,78.0,,855.0,855.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
855,6,57,15,PROGRESSÃO,PROG,False,False,False,False,True,False,58.0,,,,70.0,,889.0,889.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
856,6,58,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
857,6,2,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
858,6,8,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
859,6,11,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
860,6,15,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
861,6,18,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
862,6,24,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
863,6,25,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
864,6,29,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
865,6,32,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
866,6,33,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
867,6,34,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
868,6,35,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
869,6,36,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
870,6,37,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
871,6,38,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
872,6,39,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
873,6,40,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
874,6,41,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
875,6,42,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
876,6,43,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
877,6,44,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
878,6,45,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
879,6,46,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
880,6,47,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
881,6,48,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
882,6,49,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
883,6,50,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
884,6,51,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
885,6,52,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
886,6,54,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
887,6,55,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
888,6,56,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
889,6,57,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
890,6,59,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,81.0,,,82.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
891,7,61,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,892.0,892.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
892,7,61,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,893.0,893.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
893,7,61,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,894.0,894.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
894,7,61,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,895.0,895.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
895,7,61,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,896.0,896.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
896,7,61,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,897.0,897.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
897,7,61,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,898.0,898.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
898,7,61,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,899.0,899.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
899,7,61,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,900.0,900.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
900,7,61,10,P4,P4,False,False,True,False,True,False,91.0,,0.00,0.00,104.0,,901.0,901.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
901,7,61,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,105.0,0.00,0.00,106.0,,902.0,902.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
902,7,61,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,91.0,,0.00,0.00,107.0,,903.0,903.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
903,7,61,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,108.0,0.00,0.00,109.0,,904.0,904.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
904,7,61,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,110.0,0.00,0.00,111.0,,905.0,905.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
905,7,61,15,PROGRESSÃO,PROG,False,False,False,False,True,False,91.0,,0.00,0.00,112.0,,906.0,906.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
906,7,61,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,113.0,0.00,0.00,114.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
907,7,2,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,908.0,908.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
908,7,2,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,909.0,909.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
909,7,2,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,910.0,910.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
910,7,2,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,911.0,911.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
911,7,2,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,912.0,912.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
912,7,2,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,913.0,913.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
913,7,2,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,914.0,914.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
914,7,2,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,915.0,915.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
915,7,2,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,916.0,916.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
916,7,2,10,P4,P4,False,False,True,False,True,False,91.0,,0.00,0.00,104.0,,917.0,917.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
917,7,2,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,105.0,0.00,0.00,106.0,,918.0,918.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
918,7,2,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,91.0,,0.00,0.00,107.0,,919.0,919.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
919,7,2,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,108.0,0.00,0.00,109.0,,920.0,920.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
920,7,2,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,110.0,0.00,0.00,111.0,,921.0,921.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
921,7,2,15,PROGRESSÃO,PROG,False,False,False,False,True,False,91.0,,0.00,0.00,112.0,,922.0,922.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
922,7,2,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,113.0,0.00,0.00,114.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
923,7,8,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,924.0,924.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
924,7,8,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,925.0,925.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
925,7,8,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,926.0,926.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
926,7,8,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,927.0,927.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
927,7,8,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,928.0,928.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
928,7,8,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,929.0,929.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
929,7,8,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,930.0,930.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
930,7,8,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,931.0,931.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
931,7,8,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,932.0,932.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
932,7,8,10,P4,P4,False,False,True,False,True,False,91.0,,0.00,0.00,104.0,,933.0,933.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
933,7,8,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,105.0,0.00,0.00,106.0,,934.0,934.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
934,7,8,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,91.0,,0.00,0.00,107.0,,935.0,935.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
935,7,8,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,108.0,0.00,0.00,109.0,,936.0,936.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
936,7,8,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,110.0,0.00,0.00,111.0,,937.0,937.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
937,7,8,15,PROGRESSÃO,PROG,False,False,False,False,True,False,91.0,,0.00,0.00,112.0,,938.0,938.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
938,7,8,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,113.0,0.00,0.00,114.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
939,7,11,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,940.0,940.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
940,7,11,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,941.0,941.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
941,7,11,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,942.0,942.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
942,7,11,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,943.0,943.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
943,7,11,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,944.0,944.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
944,7,11,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,945.0,945.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
945,7,11,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,946.0,946.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
946,7,11,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,947.0,947.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
947,7,11,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,948.0,948.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
948,7,11,10,P4,P4,False,False,True,False,True,False,91.0,,0.00,0.00,104.0,,949.0,949.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
949,7,11,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,105.0,0.00,0.00,106.0,,950.0,950.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
950,7,11,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,91.0,,0.00,0.00,107.0,,951.0,951.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
951,7,11,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,108.0,0.00,0.00,109.0,,952.0,952.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
952,7,11,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,110.0,0.00,0.00,111.0,,953.0,953.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
953,7,11,15,PROGRESSÃO,PROG,False,False,False,False,True,False,91.0,,0.00,0.00,112.0,,954.0,954.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
954,7,11,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,113.0,0.00,0.00,114.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
955,7,15,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,956.0,956.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
956,7,15,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,957.0,957.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
957,7,15,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,958.0,958.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
958,7,15,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,959.0,959.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
959,7,15,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,960.0,960.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
960,7,15,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,961.0,961.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
961,7,15,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,962.0,962.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
962,7,15,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,963.0,963.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
963,7,15,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,964.0,964.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
964,7,15,10,P4,P4,False,False,True,False,True,False,91.0,,0.00,0.00,104.0,,965.0,965.0,,10,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
965,7,15,11,MÉDIA 2º SEMESTRE,MÉD.2ºSEM.,False,False,True,False,False,False,,105.0,0.00,0.00,106.0,,966.0,966.0,,11,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
966,7,15,12,DIAGNÓSTICA 2,D2,False,False,False,False,True,False,91.0,,0.00,0.00,107.0,,967.0,967.0,,12,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
967,7,15,13,MÉDIA DIAGNÓSTICA,MD,False,False,False,False,False,False,,108.0,0.00,0.00,109.0,,968.0,968.0,,13,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
968,7,15,14,MÉDIA ANUAL,MÉD.ANUAL,False,False,False,False,False,False,,110.0,0.00,0.00,111.0,,969.0,969.0,,14,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
969,7,15,15,PROGRESSÃO,PROG,False,False,False,False,True,False,91.0,,0.00,0.00,112.0,,970.0,970.0,,15,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
970,7,15,16,PROGRESSÃO FINAL,PROG F,False,False,False,False,False,False,,113.0,0.00,0.00,114.0,,,,,16,,True,,10.00,,,False,,,False,,False,,A,R,False,FormulaComposicao,False,False,False
971,7,24,1,DIAGNÓSTICA 1,D1,False,False,False,False,True,False,91.0,,0.00,0.00,92.0,,972.0,972.0,,1,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
972,7,24,2,LIÇÕES 1ºBIM,L1B,False,False,False,False,True,False,93.0,,0.00,0.00,94.0,,973.0,973.0,,2,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
973,7,24,3,P1,P1,False,False,True,True,True,False,91.0,,0.00,0.00,95.0,,974.0,974.0,,3,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
974,7,24,4,LIÇÕES 2ºBIM,L2B,False,False,False,False,True,False,93.0,,0.00,0.00,96.0,,975.0,975.0,,4,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
975,7,24,5,P2,P2,False,False,True,True,True,False,91.0,,0.00,0.00,97.0,,976.0,976.0,,5,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
976,7,24,6,MÉDIA 1º SEMESTRE,MÉD.1ºSEM.,False,False,True,False,False,False,,98.0,0.00,0.00,99.0,,977.0,977.0,,6,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
977,7,24,7,LIÇÕES 3ºBIM,L3B,False,False,False,False,True,False,100.0,,0.00,0.00,101.0,,978.0,978.0,,7,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
978,7,24,8,P3,P3,False,False,True,False,True,False,91.0,,0.00,0.00,102.0,,979.0,979.0,,8,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
979,7,24,9,LIÇÕES 4ºBIM,L4B,False,False,False,False,True,False,100.0,,0.00,0.00,103.0,,980.0,980.0,,9,,True,,10.00,,,False,,,False,,False,,,,False,FormulaComposicao,False,False,False
