IdMunicipio,NomeMunicipio,UF,CodigoIBGE
2077,IACRI,SP,3519204
2078,IAÇU,BA,2911907
2079,IAPU,MG,3129301
2080,IARAS,SP,3519253
2081,IATI,PE,2606507
2082,IBAITI,PR,4109708
2083,IBARAMA,RS,4309753
2084,IBARETAMA,CE,2305266
2085,IBATÉ,SP,3519303
2086,IBATEGUARA,AL,2703007
2087,IBATIBA,ES,3202454
2088,IBEMA,PR,4109757
2089,IBERTIOGA,MG,3129400
2090,IBIÁ,MG,3129509
2091,IBIAÇÁ,RS,4309803
2092,IBIAÍ,MG,3129608
2093,IBIAM,SC,4206751
2094,IBIAPINA,CE,2305308
2095,IBIARA,PB,2506608
2096,IBIASSUCÊ,BA,2912004
2097,IBICARAÍ,BA,2912103
2098,IBICARÉ,SC,4206801
2099,IBICOARA,BA,2912202
2100,IBICUÍ,BA,2912301
2101,IBICUITINGA,CE,2305332
2102,IBIMIRIM,PE,2606606
2103,IBIPEBA,BA,2912400
2104,IBIPITANGA,BA,2912509
2105,IBIPORÃ,PR,4109807
2106,IBIQUERA,BA,2912608
2107,IBIRÁ,SP,3519402
2108,IBIRACATU,MG,3129657
2109,IBIRACI,MG,3129707
2110,IBIRAÇU,ES,3202504
2111,IBIRAIARAS,RS,4309902
2112,IBIRAJUBA,PE,2606705
2113,IBIRAMA,SC,4206900
2114,IBIRAPITANGA,BA,2912707
2115,IBIRAPUÃ,BA,2912806
2116,IBIRAPUITÃ,RS,4309951
2117,IBIRAREMA,SP,3519501
2118,IBIRATAIA,BA,2912905
2119,IBIRITÉ,MG,3129806
2120,IBIRUBÁ,RS,4310009
2121,IBITIARA,BA,2913002
2122,IBITINGA,SP,3519600
2123,IBITIRAMA,ES,3202553
2124,IBITITÁ,BA,2913101
2125,IBITIÚRA DE MINAS,MG,3129905
2126,IBITURUNA,MG,3130002
2127,IBIÚNA,SP,3519709
2128,IBOTIRAMA,BA,2913200
2129,ICAPUÍ,CE,2305357
2130,IÇARA,SC,4207007
2131,ICARAÍ DE MINAS,MG,3130051
2132,ICARAÍMA,PR,4109906
2133,ICATU,MA,2105104
2134,ICÉM,SP,3519808
2135,ICHU,BA,2913309
2136,ICÓ,CE,2305407
2137,ICONHA,ES,3202603
2138,IELMO MARINHO,RN,2404606
2139,IEPÊ,SP,3519907
2140,IGACI,AL,2703106
2141,IGAPORÃ,BA,2913408
2142,IGARAÇU DO TIETÊ,SP,3520004
2143,IGARACY,PB,2502607
2144,IGARAPAVA,SP,3520103
2145,IGARAPÉ,MG,3130101
2146,IGARAPÉ-AÇU,PA,1503200
2147,IGARAPÉ-MIRI,PA,1503309
2148,IGARAPÉ DO MEIO,MA,2105153
2149,IGARAPÉ GRANDE,MA,2105203
2150,IGARASSU,PE,2606804
2151,IGARATÁ,SP,3520202
2152,IGARATINGA,MG,3130200
2153,IGRAPIÚNA,BA,2913457
2154,IGREJA NOVA,AL,2703205
2155,IGREJINHA,RS,4310108
2156,IGUABA GRANDE,RJ,3301876
2157,IGUAÍ,BA,2913507
2158,IGUAPE,SP,3520301
2159,IGUARACI,PE,2606903
2160,IGUARAÇU,PR,4110003
2161,IGUATAMA,MG,3130309
2162,IGUATEMI,MS,5004304
2163,IGUATU,PR,4110052
2164,IGUATU,CE,2305506
2165,IJACI,MG,3130408
2166,IJUÍ,RS,4310207
2167,ILHA COMPRIDA,SP,3520426
2168,ILHA DAS FLORES,SE,2802700
2169,ILHA DE ITAMARACÁ,PE,2607604
2170,ILHA GRANDE,PI,2204659
2171,ILHA SOLTEIRA,SP,3520442
2172,ILHABELA,SP,3520400
2173,ILHÉUS,BA,2913606
2174,ILHOTA,SC,4207106
2175,ILICÍNEA,MG,3130507
2176,ILÓPOLIS,RS,4310306
2177,IMACULADA,PB,2506707
2178,IMARUÍ,SC,4207205
2179,IMBAÚ,PR,4110078
2180,IMBÉ,RS,4310330
2181,IMBÉ DE MINAS,MG,3130556
2182,IMBITUBA,SC,4207304
2183,IMBITUVA,PR,4110102
2184,IMBUIA,SC,4207403
2185,IMIGRANTE,RS,4310363
2186,IMPERATRIZ,MA,2105302
2187,INÁCIO MARTINS,PR,4110201
2188,INACIOLÂNDIA,GO,5209937
2189,INAJÁ,PR,4110300
2190,INAJÁ,PE,2607000
2191,INCONFIDENTES,MG,3130606
2192,INDAIABIRA,MG,3130655
2193,INDAIAL,SC,4207502
2194,INDAIATUBA,SP,3520509
2195,INDEPENDÊNCIA,CE,2305605
2196,INDEPENDÊNCIA,RS,4310405
2197,INDIANA,SP,3520608
2198,INDIANÓPOLIS,PR,4110409
2199,INDIANÓPOLIS,MG,3130705
2200,INDIAPORÃ,SP,3520707
2201,INDIARA,GO,5209952
2202,INDIAROBA,SE,2802809
2203,INDIAVAÍ,MT,5104500
2204,INGÁ,PB,2506806
2205,INGAÍ,MG,3130804
2206,INGAZEIRA,PE,2607109
2207,INHACORÁ,RS,4310413
2208,INHAMBUPE,BA,2913705
2209,INHANGAPI,PA,1503408
2210,INHAPI,AL,2703304
2211,INHAPIM,MG,3130903
2212,INHAÚMA,MG,3131000
2213,INHUMA,PI,2204709
2214,INHUMAS,GO,5210000
2215,INIMUTABA,MG,3131109
2216,INOCÊNCIA,MS,5004403
2217,INÚBIA PAULISTA,SP,3520806
2218,IOMERÊ,SC,4207577
2219,IPABA,MG,3131158
2220,IPAMERI,GO,5210109
2221,IPANEMA,MG,3131208
2222,IPANGUAÇU,RN,2404705
2223,IPAPORANGA,CE,2305654
2224,IPATINGA,MG,3131307
2225,IPAUMIRIM,CE,2305704
2226,IPAUSSU,SP,3520905
2227,IPÊ,RS,4310439
2228,IPECAETÁ,BA,2913804
2229,IPERÓ,SP,3521002
2230,IPEÚNA,SP,3521101
2231,IPIAÇU,MG,3131406
2232,IPIAÚ,BA,2913903
2233,IPIGUÁ,SP,3521150
2234,IPIRA,SC,4207601
2235,IPIRÁ,BA,2914000
2236,IPIRANGA,PR,4110508
2237,IPIRANGA DE GOIÁS,GO,5210158
2238,IPIRANGA DO NORTE,MT,5104526
2239,IPIRANGA DO PIAUÍ,PI,2204808
2240,IPIRANGA DO SUL,RS,4310462
2241,IPIXUNA,AM,1301803
2242,IPIXUNA DO PARÁ,PA,1503457
2243,IPOJUCA,PE,2607208
2244,IPORÁ,GO,5210208
2245,IPORÃ,PR,4110607
2246,IPORÃ DO OESTE,SC,4207650
2247,IPORANGA,SP,3521200
2248,IPU,CE,2305803
2249,IPUÃ,SP,3521309
2250,IPUAÇU,SC,4207684
2251,IPUBI,PE,2607307
2252,IPUEIRA,RN,2404804
2253,IPUEIRAS,CE,2305902
2254,IPUEIRAS,TO,1709807
2255,IPUIÚNA,MG,3131505
2256,IPUMIRIM,SC,4207700
2257,IPUPIARA,BA,2914109
2258,IRACEMA,RR,1400282
2259,IRACEMA,CE,2306009
2260,IRACEMA DO OESTE,PR,4110656
2261,IRACEMÁPOLIS,SP,3521408
2262,IRACEMINHA,SC,4207759
2263,IRAÍ,RS,4310504
2264,IRAÍ DE MINAS,MG,3131604
2265,IRAJUBA,BA,2914208
2266,IRAMAIA,BA,2914307
2267,IRANDUBA,AM,1301852
2268,IRANI,SC,4207809
2269,IRAPUÃ,SP,3521507
2270,IRAPURU,SP,3521606
2271,IRAQUARA,BA,2914406
2272,IRARÁ,BA,2914505
2273,IRATI,SC,4207858
2274,IRATI,PR,4110706
2275,IRAUÇUBA,CE,2306108
2276,IRECÊ,BA,2914604
2277,IRETAMA,PR,4110805
2278,IRINEÓPOLIS,SC,4207908
2279,IRITUIA,PA,1503507
2280,IRUPI,ES,3202652
2281,ISAÍAS COELHO,PI,2204907
2282,ISRAELÂNDIA,GO,5210307
2283,ITÁ,SC,4208005
2284,ITAARA,RS,4310538
2285,ITABAIANA,PB,2506905
2286,ITABAIANA,SE,2802908
2287,ITABAIANINHA,SE,2803005
2288,ITABELA,BA,2914653
2289,ITABERÁ,SP,3521705
2290,ITABERABA,BA,2914703
2291,ITABERAÍ,GO,5210406
2292,ITABI,SE,2803104
2293,ITABIRA,MG,3131703
2294,ITABIRINHA,MG,3131802
2295,ITABIRITO,MG,3131901
2296,ITABORAÍ,RJ,3301900
2297,ITABUNA,BA,2914802
2298,ITACAJÁ,TO,1710508
2299,ITACAMBIRA,MG,3132008
2300,ITACARAMBI,MG,3132107
2301,ITACARÉ,BA,2914901
2302,ITACOATIARA,AM,1301902
2303,ITACURUBA,PE,2607406
2304,ITACURUBI,RS,4310553
2305,ITAETÉ,BA,2915007
2306,ITAGI,BA,2915106
2307,ITAGIBÁ,BA,2915205
2308,ITAGIMIRIM,BA,2915304
2309,ITAGUAÇU,ES,3202702
2310,ITAGUAÇU DA BAHIA,BA,2915353
2311,ITAGUAÍ,RJ,3302007
2312,ITAGUAJÉ,PR,4110904
2313,ITAGUARA,MG,3132206
2314,ITAGUARI,GO,5210562
2315,ITAGUARU,GO,5210604
2316,ITAGUATINS,TO,1710706
2317,ITAÍ,SP,3521804
2318,ITAÍBA,PE,2607505
2319,ITAIÇABA,CE,2306207
2320,ITAINÓPOLIS,PI,2205003
2321,ITAIÓPOLIS,SC,4208104
2322,ITAIPAVA DO GRAJAÚ,MA,2105351
2323,ITAIPÉ,MG,3132305
2324,ITAIPULÂNDIA,PR,4110953
2325,ITAITINGA,CE,2306256
2326,ITAITUBA,PA,1503606
2327,ITAJÁ,GO,5210802
2328,ITAJÁ,RN,2404853
2329,ITAJAÍ,SC,4208203
2330,ITAJOBI,SP,3521903
2331,ITAJU,SP,3522000
2332,ITAJU DO COLÔNIA,BA,2915403
2333,ITAJUBÁ,MG,3132404
2334,ITAJUÍPE,BA,2915502
2335,ITALVA,RJ,3302056
2336,ITAMARAJU,BA,2915601
2337,ITAMARANDIBA,MG,3132503
2338,ITAMARATI,AM,1301951
2339,ITAMARATI DE MINAS,MG,3132602
2340,ITAMARI,BA,2915700
2341,ITAMBACURI,MG,3132701
2342,ITAMBARACÁ,PR,4111001
2343,ITAMBÉ,BA,2915809
2344,ITAMBÉ,PR,4111100
2345,ITAMBÉ,PE,2607653
2346,ITAMBÉ DO MATO DENTRO,MG,3132800
2347,ITAMOGI,MG,3132909
2348,ITAMONTE,MG,3133006
2349,ITANAGRA,BA,2915908
2350,ITANHAÉM,SP,3522109
2351,ITANHANDU,MG,3133105
2352,ITANHANGÁ,MT,5104542
2353,ITANHÉM,BA,2916005
2354,ITANHOMI,MG,3133204
2355,ITAOBIM,MG,3133303
2356,ITAÓCA,SP,3522158
2357,ITAOCARA,RJ,3302106
2358,ITAPACI,GO,5210901
2359,ITAPAGÉ,CE,2306306
2360,ITAPAGIPE,MG,3133402
2361,ITAPARICA,BA,2916104
2362,ITAPÉ,BA,2916203
2363,ITAPEBI,BA,2916302
2364,ITAPECERICA,MG,3133501
2365,ITAPECERICA DA SERRA,SP,3522208
2366,ITAPECURU MIRIM,MA,2105401
2367,ITAPEJARA D OESTE,PR,4111209
2368,ITAPEMA,SC,4208302
2369,ITAPEMIRIM,ES,3202801
2370,ITAPERUÇU,PR,4111258
2371,ITAPERUNA,RJ,3302205
2372,ITAPETIM,PE,2607703
2373,ITAPETINGA,BA,2916401
2374,ITAPETININGA,SP,3522307
2375,ITAPEVA,MG,3133600
2376,ITAPEVA,SP,3522406
2377,ITAPEVI,SP,3522505
2378,ITAPICURU,BA,2916500
2379,ITAPIPOCA,CE,2306405
2380,ITAPIRA,SP,3522604
2381,ITAPIRANGA,AM,1302009
2382,ITAPIRANGA,SC,4208401
2383,ITAPIRAPUÃ,GO,5211008
2384,ITAPIRAPUÃ PAULISTA,SP,3522653
2385,ITAPIRATINS,TO,1710904
2386,ITAPISSUMA,PE,2607752
2387,ITAPITANGA,BA,2916609
2388,ITAPIÚNA,CE,2306504
2389,ITAPOÁ,SC,4208450
2390,ITÁPOLIS,SP,3522703
2391,ITAPORÃ,MS,5004502
2392,ITAPORÃ DO TOCANTINS,TO,1711100
2393,ITAPORANGA,SP,3522802
2394,ITAPORANGA,PB,2507002
2395,ITAPORANGA D AJUDA,SE,2803203
2396,ITAPOROROCA,PB,2507101
2397,ITAPUÃ DO OESTE,RO,1101104
2398,ITAPUCA,RS,4310579
2399,ITAPUÍ,SP,3522901
2400,ITAPURA,SP,3523008
2401,ITAPURANGA,GO,5211206
2402,ITAQUAQUECETUBA,SP,3523107
2403,ITAQUARA,BA,2916708
2404,ITAQUI,RS,4310603
2405,ITAQUIRAÍ,MS,5004601
2406,ITAQUITINGA,PE,2607802
2407,ITARANA,ES,3202900
2408,ITARANTIM,BA,2916807
2409,ITARARÉ,SP,3523206
2410,ITAREMA,CE,2306553
2411,ITARIRI,SP,3523305
2412,ITARUMÃ,GO,5211305
2413,ITATI,RS,4310652
2414,ITATIAIA,RJ,3302254
2415,ITATIAIUÇU,MG,3133709
2416,ITATIBA,SP,3523404
2417,ITATIBA DO SUL,RS,4310702
2418,ITATIM,BA,2916856
2419,ITATINGA,SP,3523503
2420,ITATIRA,CE,2306603
2421,ITATUBA,PB,2507200
2422,ITAÚ,RN,2404903
2423,ITAÚ DE MINAS,MG,3133758
2424,ITAÚBA,MT,5104559
2425,ITAUBAL,AP,1600253
2426,ITAUÇU,GO,5211404
2427,ITAUEIRA,PI,2205102
2428,ITAÚNA,MG,3133808
2429,ITAÚNA DO SUL,PR,4111308
2430,ITAVERAVA,MG,3133907
2431,ITINGA,MG,3134004
2432,ITINGA DO MARANHÃO,MA,2105427
2433,ITIQUIRA,MT,5104609
2434,ITIRAPINA,SP,3523602
2435,ITIRAPUÃ,SP,3523701
2436,ITIRUÇU,BA,2916906
2437,ITIÚBA,BA,2917003
2438,ITOBI,SP,3523800
2439,ITORORÓ,BA,2917102
2440,ITU,SP,3523909
2441,ITUAÇU,BA,2917201
2442,ITUBERÁ,BA,2917300
2443,ITUETA,MG,3134103
2444,ITUIUTABA,MG,3134202
2445,ITUMBIARA,GO,5211503
2446,ITUMIRIM,MG,3134301
2447,ITUPEVA,SP,3524006
2448,ITUPIRANGA,PA,1503705
2449,ITUPORANGA,SC,4208500
2450,ITURAMA,MG,3134400
2451,ITUTINGA,MG,3134509
2452,ITUVERAVA,SP,3524105
2453,IUIÚ,BA,2917334
2454,IÚNA,ES,3203007
2455,IVAÍ,PR,4111407
2456,IVAIPORÃ,PR,4111506
2457,IVATÉ,PR,4111555
2458,IVATUBA,PR,4111605
2459,IVINHEMA,MS,5004700
2460,IVOLÂNDIA,GO,5211602
2461,IVORÁ,RS,4310751
2462,IVOTI,RS,4310801
2463,JABOATÃO DOS GUARARAPES,PE,2607901
2464,JABORÁ,SC,4208609
2465,JABORANDI,SP,3524204
2466,JABORANDI,BA,2917359
2467,JABOTI,PR,4111704
2468,JABOTICABA,RS,4310850
2469,JABOTICABAL,SP,3524303
2470,JABOTICATUBAS,MG,3134608
2471,JAÇANÃ,RN,2405009
2472,JACARACI,BA,2917409
2473,JACARAÚ,PB,2507309
2474,JACARÉ DOS HOMENS,AL,2703403
2475,JACAREACANGA,PA,1503754
2476,JACAREÍ,SP,3524402
2477,JACAREZINHO,PR,4111803
2478,JACI,SP,3524501
2479,JACIARA,MT,5104807
2480,JACINTO,MG,3134707
2481,JACINTO MACHADO,SC,4208708
2482,JACOBINA,BA,2917508
2483,JACOBINA DO PIAUÍ,PI,2205151
2484,JACUÍ,MG,3134806
2485,JACUÍPE,AL,2703502
2486,JACUIZINHO,RS,4310876
2487,JACUNDÁ,PA,1503804
2488,JACUPIRANGA,SP,3524600
2489,JACUTINGA,MG,3134905
2490,JACUTINGA,RS,4310900
2491,JAGUAPITÃ,PR,4111902
2492,JAGUAQUARA,BA,2917607
2493,JAGUARAÇU,MG,3135001
2494,JAGUARÃO,RS,4311007
2495,JAGUARARI,BA,2917706
2496,JAGUARÉ,ES,3203056
2497,JAGUARETAMA,CE,2306702
2498,JAGUARI,RS,4311106
2499,JAGUARIAÍVA,PR,4112009
2500,JAGUARIBARA,CE,2306801
2501,JAGUARIBE,CE,2306900
2502,JAGUARIPE,BA,2917805
2503,JAGUARIÚNA,SP,3524709
2504,JAGUARUANA,CE,2307007
2505,JAGUARUNA,SC,4208807
2506,JAÍBA,MG,3135050
2507,JAICÓS,PI,2205201
2508,JALES,SP,3524808
2509,JAMBEIRO,SP,3524907
2510,JAMPRUCA,MG,3135076
2511,JANAÚBA,MG,3135100
2512,JANDAIA,GO,5211701
2513,JANDAIA DO SUL,PR,4112108
2514,JANDAÍRA,RN,2405108
2515,JANDAÍRA,BA,2917904
2516,JANDIRA,SP,3525003
2517,JANDUÍS,RN,2405207
2518,JANGADA,MT,5104906
2519,JANIÓPOLIS,PR,4112207
2520,JANUÁRIA,MG,3135209
2521,BOA SAÚDE,RN,2405306
2522,JAPARAÍBA,MG,3135308
2523,JAPARATINGA,AL,2703601
2524,JAPARATUBA,SE,2803302
2525,JAPERI,RJ,3302270
2526,JAPI,RN,2405405
2527,JAPIRA,PR,4112306
2528,JAPOATÃ,SE,2803401
2529,JAPONVAR,MG,3135357
2530,JAPORÃ,MS,5004809
2531,JAPURÁ,PR,4112405
2532,JAPURÁ,AM,1302108
2533,JAQUEIRA,PE,2607950
2534,JAQUIRANA,RS,4311122
2535,JARAGUÁ,GO,5211800
2536,JARAGUÁ DO SUL,SC,4208906
2537,JARAGUARI,MS,5004908
2538,JARAMATAIA,AL,2703700
2539,JARDIM,MS,5005004
2540,JARDIM,CE,2307106
2541,JARDIM ALEGRE,PR,4112504
2542,JARDIM DE ANGICOS,RN,2405504
2543,JARDIM DE PIRANHAS,RN,2405603
2544,JARDIM DO MULATO,PI,2205250
2545,JARDIM DO SERIDÓ,RN,2405702
2546,JARDIM OLINDA,PR,4112603
2547,JARDINÓPOLIS,SP,3525102
2548,JARDINÓPOLIS,SC,4208955
2549,JARI,RS,4311130
2550,JARINU,SP,3525201
2551,JARU,RO,1100114
2552,JATAÍ,GO,5211909
2553,JATAIZINHO,PR,4112702
2554,JATAÚBA,PE,2608008
2555,JATEÍ,MS,5005103
2556,JATI,CE,2307205
2557,JATOBÁ,PE,2608057
2558,JATOBÁ,MA,2105450
2559,JATOBÁ DO PIAUÍ,PI,2205276
2560,JAÚ,SP,3525300
2561,JAÚ DO TOCANTINS,TO,1711506
2562,JAUPACI,GO,5212006
2563,JAURU,MT,5105002
2564,JECEABA,MG,3135407
2565,JENIPAPO DE MINAS,MG,3135456
2566,JENIPAPO DOS VIEIRAS,MA,2105476
2567,JEQUERI,MG,3135506
2568,JEQUIÁ DA PRAIA,AL,2703759
2569,JEQUIÉ,BA,2918001
2570,JEQUITAÍ,MG,3135605
2571,JEQUITIBÁ,MG,3135704
2572,JEQUITINHONHA,MG,3135803
2573,JEREMOABO,BA,2918100
2574,JERICÓ,PB,2507408
2575,JERIQUARA,SP,3525409
2576,JERÔNIMO MONTEIRO,ES,3203106
2577,JERUMENHA,PI,2205300
2578,JESUÂNIA,MG,3135902
2579,JESUÍTAS,PR,4112751
2580,JESÚPOLIS,GO,5212055
2581,JI-PARANÁ,RO,1100122
2582,JIJOCA DE JERICOACOARA,CE,2307254
2583,JIQUIRIÇÁ,BA,2918209
2584,JITAÚNA,BA,2918308
2585,JOAÇABA,SC,4209003
2586,JOAÍMA,MG,3136009
2587,JOANÉSIA,MG,3136108
2588,JOANÓPOLIS,SP,3525508
2589,JOÃO ALFREDO,PE,2608107
2590,JOÃO CÂMARA,RN,2405801
2591,JOÃO COSTA,PI,2205359
2592,JOÃO DIAS,RN,2405900
2593,JOÃO DOURADO,BA,2918357
2594,JOÃO LISBOA,MA,2105500
2595,JOÃO MONLEVADE,MG,3136207
2596,JOÃO NEIVA,ES,3203130
2597,JOÃO PESSOA,PB,2507507
2598,JOÃO PINHEIRO,MG,3136306
2599,JOÃO RAMALHO,SP,3525607
2600,JOAQUIM FELÍCIO,MG,3136405
2601,JOAQUIM GOMES,AL,2703809
2602,JOAQUIM NABUCO,PE,2608206
2603,JOAQUIM PIRES,PI,2205409
2604,JOAQUIM TÁVORA,PR,4112801
2605,JOCA MARQUES,PI,2205458
2606,JÓIA,RS,4311155
2607,JOINVILLE,SC,4209102
2608,JORDÂNIA,MG,3136504
2609,JORDÃO,AC,1200328
2610,JOSÉ BOITEUX,SC,4209151
2611,JOSÉ BONIFÁCIO,SP,3525706
2612,JOSÉ DA PENHA,RN,2406007
2613,JOSÉ DE FREITAS,PI,2205508
2614,JOSÉ GONÇALVES DE MINAS,MG,3136520
2615,JOSÉ RAYDAN,MG,3136553
2616,JOSELÂNDIA,MA,2105609
2617,JOSENÓPOLIS,MG,3136579
2618,JOVIÂNIA,GO,5212105
2619,JUARA,MT,5105101
2620,JUAREZ TÁVORA,PB,2507606
2621,JUARINA,TO,1711803
2622,JUATUBA,MG,3136652
2623,JUAZEIRINHO,PB,2507705
2624,JUAZEIRO,BA,2918407
2625,JUAZEIRO DO NORTE,CE,2307304
2626,JUAZEIRO DO PIAUÍ,PI,2205516
2627,JUCÁS,CE,2307403
2628,JUCATI,PE,2608255
2629,JUCURUÇU,BA,2918456
2630,JUCURUTU,RN,2406106
2631,JUÍNA,MT,5105150
2632,JUIZ DE FORA,MG,3136702
2633,JÚLIO BORGES,PI,2205524
2634,JÚLIO DE CASTILHOS,RS,4311205
2635,JÚLIO MESQUITA,SP,3525805
2636,JUMIRIM,SP,3525854
2637,JUNCO DO MARANHÃO,MA,2105658
2638,JUNCO DO SERIDÓ,PB,2507804
2639,JUNDIÁ,RN,2406155
2640,JUNDIÁ,AL,2703908
2641,JUNDIAÍ,SP,3525904
2642,JUNDIAÍ DO SUL,PR,4112900
2643,JUNQUEIRO,AL,2704005
2644,JUNQUEIRÓPOLIS,SP,3526001
2645,JUPI,PE,2608305
2646,JUPIÁ,SC,4209177
2647,JUQUIÁ,SP,3526100
2648,JUQUITIBA,SP,3526209
2649,JURAMENTO,MG,3136801
2650,JURANDA,PR,4112959
2651,JUREMA,PE,2608404
2652,JUREMA,PI,2205532
2653,JURIPIRANGA,PB,2507903
2654,JURU,PB,2508000
2655,JURUÁ,AM,1302207
2656,JURUAIA,MG,3136900
2657,JURUENA,MT,5105176
2658,JURUTI,PA,1503903
2659,JUSCIMEIRA,MT,5105200
2660,JUSSARA,BA,2918506
2661,JUSSARA,PR,4113007
2662,JUSSARA,GO,5212204
2663,JUSSARI,BA,2918555
2664,JUSSIAPE,BA,2918605
2665,JUTAÍ,AM,1302306
2666,JUTI,MS,5005152
2667,JUVENÍLIA,MG,3136959
2668,KALORÉ,PR,4113106
2669,LÁBREA,AM,1302405
2670,LACERDÓPOLIS,SC,4209201
2671,LADAINHA,MG,3137007
2672,LADÁRIO,MS,5005202
2673,LAFAIETE COUTINHO,BA,2918704
2674,LAGAMAR,MG,3137106
2675,LAGARTO,SE,2803500
2676,LAGES,SC,4209300
2677,LAGO DA PEDRA,MA,2105708
2678,LAGO DO JUNCO,MA,2105807
2679,LAGO DOS RODRIGUES,MA,2105948
2680,LAGO VERDE,MA,2105906
2681,LAGOA,PB,2508109
2682,LAGOA ALEGRE,PI,2205557
2683,LAGOA BONITA DO SUL,RS,4311239
2684,LAGOA D ANTA,RN,2406205
2685,LAGOA DA CANOA,AL,2704104
2686,LAGOA DA CONFUSÃO,TO,1711902
2687,LAGOA DA PRATA,MG,3137205
2688,LAGOA DE DENTRO,PB,2508208
2689,LAGOA DE PEDRAS,RN,2406304
2690,LAGOA DE SÃO FRANCISCO,PI,2205573
2691,LAGOA DE VELHOS,RN,2406403
2692,LAGOA DO BARRO DO PIAUÍ,PI,2205565
2693,LAGOA DO CARRO,PE,2608453
2694,LAGOA DO ITAENGA,PE,2608503
2695,LAGOA DO MATO,MA,2105922
2696,LAGOA DO OURO,PE,2608602
2697,LAGOA DO PIAUÍ,PI,2205581
2698,LAGOA DO SÍTIO,PI,2205599
2699,LAGOA DO TOCANTINS,TO,1711951
2700,LAGOA DOS GATOS,PE,2608701
2701,LAGOA DOS PATOS,MG,3137304
2702,LAGOA DOS TRÊS CANTOS,RS,4311270
2703,LAGOA DOURADA,MG,3137403
2704,LAGOA FORMOSA,MG,3137502
2705,LAGOA GRANDE,PE,2608750
2706,LAGOA GRANDE,MG,3137536
2707,LAGOA GRANDE DO MARANHÃO,MA,2105963
2708,LAGOA NOVA,RN,2406502
2709,LAGOA REAL,BA,2918753
2710,LAGOA SALGADA,RN,2406601
2711,LAGOA SANTA,MG,3137601
2712,LAGOA SANTA,GO,5212253
2713,LAGOA SECA,PB,2508307
2714,LAGOA VERMELHA,RS,4311304
2715,LAGOÃO,RS,4311254
2716,LAGOINHA,SP,3526308
2717,LAGOINHA DO PIAUÍ,PI,2205540
2718,LAGUNA,SC,4209409
2719,LAGUNA CARAPÃ,MS,5005251
2720,LAJE,BA,2918803
2721,LAJE DO MURIAÉ,RJ,3302304
2722,LAJEADO,RS,4311403
2723,LAJEADO,TO,1712009
2724,LAJEADO DO BUGRE,RS,4311429
2725,LAJEADO GRANDE,SC,4209458
2726,LAJEADO NOVO,MA,2105989
2727,LAJEDÃO,BA,2918902
2728,LAJEDINHO,BA,2919009
2729,LAJEDO,PE,2608800
2730,LAJEDO DO TABOCAL,BA,2919058
2731,LAJES,RN,2406700
2732,LAJES PINTADAS,RN,2406809
2733,LAJINHA,MG,3137700
2734,LAMARÃO,BA,2919108
2735,LAMBARI,MG,3137809
2736,LAMBARI D OESTE,MT,5105234
2737,LAMIM,MG,3137908
2738,LANDRI SALES,PI,2205607
2739,LAPA,PR,4113205
2740,LAPÃO,BA,2919157
2741,LARANJA DA TERRA,ES,3203163
2742,LARANJAL,PR,4113254
2743,LARANJAL,MG,3138005
2744,LARANJAL DO JARI,AP,1600279
2745,LARANJAL PAULISTA,SP,3526407
2746,LARANJEIRAS,SE,2803609
2747,LARANJEIRAS DO SUL,PR,4113304
2748,LASSANCE,MG,3138104
2749,LASTRO,PB,2508406
2750,LAURENTINO,SC,4209508
2751,LAURO DE FREITAS,BA,2919207
2752,LAURO MULLER,SC,4209607
2753,LAVANDEIRA,TO,1712157
2754,LAVÍNIA,SP,3526506
2755,LAVRAS,MG,3138203
2756,LAVRAS DA MANGABEIRA,CE,2307502
2757,LAVRAS DO SUL,RS,4311502
2758,LAVRINHAS,SP,3526605
2759,LEANDRO FERREIRA,MG,3138302
2760,LEBON RÉGIS,SC,4209706
2761,LEME,SP,3526704
2762,LEME DO PRADO,MG,3138351
2763,LENÇÓIS,BA,2919306
2764,LENÇÓIS PAULISTA,SP,3526803
2765,LEOBERTO LEAL,SC,4209805
2766,LEOPOLDINA,MG,3138401
2767,LEOPOLDO DE BULHÕES,GO,5212303
2768,LEÓPOLIS,PR,4113403
2769,LIBERATO SALZANO,RS,4311601
2770,LIBERDADE,MG,3138500
2771,LICÍNIO DE ALMEIDA,BA,2919405
2772,LIDIANÓPOLIS,PR,4113429
2773,LIMA CAMPOS,MA,2106003
2774,LIMA DUARTE,MG,3138609
2775,LIMEIRA,SP,3526902
2776,LIMEIRA DO OESTE,MG,3138625
2777,LIMOEIRO,PE,2608909
2778,LIMOEIRO DE ANADIA,AL,2704203
2779,LIMOEIRO DO AJURU,PA,1504000
2780,LIMOEIRO DO NORTE,CE,2307601
2781,LINDOESTE,PR,4113452
2782,LINDÓIA,SP,3527009
2783,LINDÓIA DO SUL,SC,4209854
2784,LINDOLFO COLLOR,RS,4311627
2785,LINHA NOVA,RS,4311643
2786,LINHARES,ES,3203205
2787,LINS,SP,3527108
2788,LIVRAMENTO,PB,2508505
2789,LIVRAMENTO DE NOSSA SENHORA,BA,2919504
2790,LIZARDA,TO,1712405
2791,LOANDA,PR,4113502
2792,LOBATO,PR,4113601
2793,LOGRADOURO,PB,2508554
2794,LONDRINA,PR,4113700
2795,LONTRA,MG,3138658
2796,LONTRAS,SC,4209904
