cotacaoCompra,cotacaoVenda,dataHoraCotacao
"5,4904","5,491",2022-01-24 13:07:27.017
"5,4965","5,4971",2022-01-25 13:11:44.196
"5,4318","5,4324",2022-01-26 13:04:29.562
"5,3806","5,3812",2022-01-27 13:10:49.065
"5,3948","5,3954",2022-01-28 13:07:34.13
"5,3568","5,3574",2022-01-31 13:07:02.511
"5,2804","5,281",2022-02-01 13:11:36.02
"5,295","5,2956",2022-02-02 13:08:05.638
"5,3019","5,3025",2022-02-03 13:08:37.024
"5,3278","5,3284",2022-02-04 13:07:07.273
"5,2907","5,2913",2022-02-07 13:08:01.823
"5,2693","5,2699",2022-02-08 13:07:58.147
"5,2729","5,2735",2022-02-09 13:11:29.304
"5,2095","5,2101",2022-02-10 13:08:55.539
"5,1981","5,1987",2022-02-11 13:03:38.998
"5,21","5,2106",2022-02-14 13:09:33.007
"5,1875","5,1881",2022-02-15 13:05:34.033
"5,1624","5,163",2022-02-16 13:10:37.566
"5,1559","5,1565",2022-02-17 13:12:26.671
"5,1333","5,1339",2022-02-18 13:05:57.468
"5,0991","5,0997",2022-02-21 13:10:29.47
"5,0605","5,0611",2022-02-22 13:09:33.564
"5,0137","5,0143",2022-02-23 13:03:32.596
"5,1168","5,1174",2022-02-24 13:04:46.054
"5,1388","5,1394",2022-02-25 13:10:42.683
"5,1341","5,1347",2022-03-02 15:36:09.747
"5,0473","5,0479",2022-03-03 13:04:52.092
"5,0752","5,0758",2022-03-04 13:09:36.239
"5,0573","5,0579",2022-03-07 13:05:57.356
"5,0897","5,0903",2022-03-08 13:07:29.79
"5,0088","5,0094",2022-03-09 13:06:16.943
"5,0507","5,0513",2022-03-10 16:48:39.068
"5,0249","5,0255",2022-03-11 13:07:56.436
"5,0641","5,0647",2022-03-14 13:03:12.3
"5,1308","5,1314",2022-03-15 13:03:52.083
"5,1281","5,1287",2022-03-16 13:03:52.732
"5,0758","5,0764",2022-03-17 16:48:38.165
"5,0405","5,0411",2022-03-18 13:06:29.828
"4,966","4,9666",2022-03-21 14:00:57.535
"4,9202","4,9208",2022-03-22 14:32:26.024
"4,8698","4,8704",2022-03-23 15:44:06.864
"4,8061","4,8067",2022-03-24 14:51:17.144
"4,7776","4,7782",2022-03-25 17:47:18.116
"4,7899","4,7905",2022-03-28 17:46:38.607
"4,748","4,7486",2022-03-29 15:02:02.979
"4,7491","4,7497",2022-03-30 16:32:07.875
"4,7372","4,7378",2022-03-31 14:36:26.861
"4,6978","4,6984",2022-04-01 17:35:59.59
"4,6169","4,6175",2022-04-04 16:00:14.35
"4,6394","4,64",2022-04-05 17:16:09.716
"4,6961","4,6967",2022-04-06 15:05:57.04
"4,7416","4,7422",2022-04-07 14:11:06.463
"4,7507","4,7513",2022-04-08 16:18:04.337
"4,7019","4,7025",2022-04-11 15:43:03.831
"4,6477","4,6483",2022-04-12 17:05:36.189
"4,6805","4,6811",2022-04-13 16:13:06.854
"4,7152","4,7158",2022-04-14 17:11:02.291
"4,674","4,6746",2022-04-18 17:41:39.883
"4,6658","4,6664",2022-04-19 15:38:04.563
"4,6391","4,6397",2022-04-20 14:18:24.939
"4,732","4,7326",2022-04-22 14:39:05.38
"4,8812","4,8818",2022-04-25 15:12:42.296
"4,966","4,9666",2022-04-26 13:37:30.625
"5,0161","5,0167",2022-04-27 16:16:00.755
"5,0104","5,011",2022-04-28 15:27:33.857
"4,9185","4,9191",2022-04-29 16:18:41.484
"5,026","5,0266",2022-05-02 15:57:38.053
"5,0161","5,0167",2022-05-03 16:10:11.909
"5,0087","5,0093",2022-05-04 15:35:11.769
"5,0045","5,0051",2022-05-05 17:33:19.051
"5,0744","5,075",2022-05-06 17:46:43.972
"5,1334","5,134",2022-05-09 15:14:40.558
"5,1384","5,139",2022-05-10 17:00:24.737
"5,1238","5,1244",2022-05-11 15:32:26.156
"5,1476","5,1482",2022-05-12 13:27:48.769
"5,1069","5,1075",2022-05-13 17:28:27.668
"5,066","5,0666",2022-05-16 17:40:33.187
"4,967","4,9676",2022-05-17 17:51:39.571
"4,9586","4,9592",2022-05-18 17:40:40.788
"4,9192","4,9198",2022-05-19 17:40:35.775
"4,8771","4,8777",2022-05-20 17:26:43.96
"4,7967","4,7973",2022-05-23 17:44:34.491
"4,81","4,8106",2022-05-24 17:30:50.699
"4,8353","4,8359",2022-05-25 17:45:25.412
"4,7961","4,7967",2022-05-26 17:45:52.222
"4,7428","4,7434",2022-05-27 17:51:07.6
"4,721","4,7216",2022-05-30 17:45:07.391
"4,7283","4,7289",2022-05-31 15:23:56.479
"4,7759","4,7765",2022-06-01 17:29:06.058
"4,7873","4,7879",2022-06-02 17:40:44.558
"4,795","4,7956",2022-06-03 17:49:42.458
"4,7833","4,7839",2022-06-06 17:44:31.007
"4,8903","4,8909",2022-06-07 17:45:37.773
"4,8705","4,8711",2022-06-08 17:43:05.034
"4,8945","4,8951",2022-06-09 17:46:58.957
"4,983","4,9836",2022-06-10 14:17:28.056
"5,1027","5,1033",2022-06-13 17:02:35.611
"5,1197","5,1203",2022-06-14 13:13:09.804
"5,1113","5,1119",2022-06-15 13:04:27.979
"5,1307","5,1313",2022-06-17 17:40:40.675
"5,1635","5,1641",2022-06-20 17:29:21.144
"5,1456","5,1462",2022-06-21 17:34:35.466
"5,1503","5,1509",2022-06-22 17:30:05.185
"5,1827","5,1833",2022-06-23 17:29:56.231
"5,2328","5,2334",2022-06-24 17:30:09.822
"5,2208","5,2214",2022-06-27 17:30:26.248
"5,2173","5,2179",2022-06-28 17:30:22.055
"5,2262","5,2268",2022-06-29 17:29:44.985
"5,2374","5,238",2022-06-30 14:12:37.587
"5,3136","5,3142",2022-07-01 17:30:30.878
"5,3032","5,3038",2022-07-04 17:45:05.99
"5,3893","5,3899",2022-07-05 13:04:41.523
"5,4315","5,4321",2022-07-06 13:04:56.355
"5,3634","5,364",2022-07-07 13:12:50.764
"5,308","5,3086",2022-07-08 13:07:51.117
"5,3471","5,3477",2022-07-11 13:09:17.698
"5,4114","5,412",2022-07-12 13:08:49.345
"5,3987","5,3992",2022-07-13 13:08:51.805
"5,4562","5,4568",2022-07-14 13:10:34.385
"5,4008","5,4014",2022-07-15 13:10:05.979
"5,3669","5,3675",2022-07-18 13:07:28.31
"5,3898","5,3904",2022-07-19 13:10:26.765
"5,4282","5,4288",2022-07-20 13:09:30.767
"5,4744","5,475",2022-07-21 13:03:29.345
"5,4516","5,4522",2022-07-22 13:10:35.505
"5,4138","5,4144",2022-07-25 13:10:35.499
"5,3602","5,3608",2022-07-26 13:05:44.804
"5,3068","5,3074",2022-07-27 13:09:27.663
"5,2143","5,2149",2022-07-28 13:04:20.814
"5,1878","5,1884",2022-07-29 13:03:53.767
"5,16","5,1606",2022-08-01 13:06:46.545
"5,2323","5,2329",2022-08-02 13:02:54.4
"5,284","5,2846",2022-08-03 13:07:19.824
"5,2403","5,2409",2022-08-04 13:08:35.226
"5,2159","5,2165",2022-08-05 13:08:35.185
"5,1241","5,1247",2022-08-08 13:02:50.301
"5,1218","5,1224",2022-08-09 13:09:16.253
"5,0491","5,0497",2022-08-10 13:05:56.461
"5,1121","5,1127",2022-08-11 13:04:23.768
"5,1017","5,1023",2022-08-12 13:10:45.806
"5,0919","5,0925",2022-08-15 13:11:49.159
"5,1334","5,134",2022-08-16 13:02:21.54
"5,1779","5,1784",2022-08-17 13:03:45.31
"5,1767","5,1773",2022-08-18 13:09:55.325
"5,1955","5,1961",2022-08-19 13:08:28.058
"5,1703","5,1709",2022-08-22 13:08:17.775
"5,1024","5,103",2022-08-23 13:03:32.546
"5,1044","5,105",2022-08-24 13:06:41.22
"5,1167","5,1173",2022-08-25 13:11:37.558
"5,0897","5,0903",2022-08-26 13:07:47.853
"5,0423","5,0428",2022-08-29 13:08:40.091
"5,0611","5,0617",2022-08-30 13:05:26.951
"5,1784","5,179",2022-08-31 13:11:50.908
"5,2001","5,2007",2022-09-01 13:03:45.827
"5,1872","5,1878",2022-09-02 13:04:32.682
"5,168","5,1686",2022-09-05 13:07:49.129
"5,2222","5,2228",2022-09-06 13:07:31.659
"5,2149","5,2155",2022-09-08 13:03:34.235
"5,1627","5,1633",2022-09-09 13:04:40.573
"5,1177","5,1183",2022-09-12 13:04:46.736
"5,1788","5,1794",2022-09-13 13:03:42.285
"5,1768","5,1774",2022-09-14 13:03:34.617
"5,2205","5,2211",2022-09-15 13:09:34.544
"5,2876","5,2882",2022-09-16 13:05:37.799
"5,2361","5,2367",2022-09-19 13:04:15.956
"5,1699","5,1705",2022-09-20 13:11:23.153
"5,1686","5,1692",2022-09-21 13:07:23.621
"5,1671","5,1677",2022-09-22 13:11:26.236
"5,2251","5,2257",2022-09-23 13:07:25.518
"5,3542","5,3548",2022-09-26 13:03:25.517
"5,3502","5,3508",2022-09-27 13:05:39.849
"5,3588","5,3594",2022-09-28 13:10:42.792
"5,391","5,3916",2022-09-29 13:09:31.598
"5,406","5,4066",2022-09-30 13:11:25.068
"5,1996","5,2002",2022-10-03 13:11:21.348
"5,1405","5,1411",2022-10-04 13:08:44.066
"5,2138","5,2144",2022-10-05 13:10:18.033
"5,2002","5,2009",2022-10-06 13:12:56.082
"5,2215","5,2221",2022-10-07 13:09:26.493
"5,1935","5,1941",2022-10-10 13:10:22.992
"5,2061","5,2068",2022-10-11 13:07:18.337
"5,3011","5,3017",2022-10-13 13:11:27.586
"5,2818","5,2824",2022-10-14 13:09:47.814
"5,2707","5,2713",2022-10-17 13:05:45.671
"5,2691","5,2697",2022-10-18 13:05:36.853
"5,2802","5,2808",2022-10-19 13:08:05.374
"5,217","5,2176",2022-10-20 13:02:47.443
"5,1913","5,1919",2022-10-21 13:17:55.523
"5,2738","5,2744",2022-10-24 13:05:20.843
"5,3085","5,3091",2022-10-25 13:07:14.227
"5,3242","5,3248",2022-10-26 13:04:30.612
"5,2997","5,3003",2022-10-27 13:06:30.192
"5,3449","5,3454",2022-10-28 13:02:58.199
"5,2564","5,257",2022-10-31 13:04:22.102
"5,1494","5,15",2022-11-01 13:10:55.248
"5,1343","5,1349",2022-11-03 13:02:52.764
"5,0354","5,036",2022-11-04 13:03:16.629
"5,088","5,0886",2022-11-07 13:02:54.494
"5,1738","5,1744",2022-11-08 13:04:00.794
"5,1623","5,1629",2022-11-09 13:08:44.734
"5,3058","5,3064",2022-11-10 13:10:24.497
"5,3045","5,3051",2022-11-11 13:09:19.919
"5,3007","5,3013",2022-11-14 13:08:19.373
"5,3198","5,3204",2022-11-16 13:08:18.961
"5,4649","5,4655",2022-11-17 13:02:22.134
"5,3471","5,3477",2022-11-18 13:11:20.538
"5,3253","5,3259",2022-11-21 13:10:12.382
"5,3333","5,3339",2022-11-22 13:03:34.589
"5,3924","5,393",2022-11-23 13:06:31.131
"5,3143","5,3149",2022-11-24 13:06:20.884
"5,3502","5,3508",2022-11-25 13:04:23.858
"5,3791","5,3796",2022-11-28 13:05:34.059
"5,307","5,3076",2022-11-29 13:04:21.435
"5,2935","5,2941",2022-11-30 13:08:28.601
"5,1942","5,1948",2022-12-01 13:09:56.009
"5,1968","5,1974",2022-12-02 13:03:46.581
"5,2457","5,2464",2022-12-05 13:09:22.368
"5,239","5,2396",2022-12-06 13:03:41.87
"5,2202","5,2208",2022-12-07 13:05:19.208
"5,2085","5,2091",2022-12-08 13:02:26.317
"5,239","5,2396",2022-12-09 13:09:49.371
"5,306","5,3066",2022-12-12 13:09:23.408
"5,2663","5,2669",2022-12-13 13:05:48.922
"5,34","5,3406",2022-12-14 13:02:32.928
"5,3177","5,3183",2022-12-15 13:03:19.259
"5,2801","5,2806",2022-12-16 13:07:20.005
"5,3154","5,316",2022-12-19 13:04:27.573
"5,2421","5,2427",2022-12-20 13:07:21.434
"5,2025","5,2031",2022-12-21 13:06:24.155
"5,1865","5,1871",2022-12-22 13:07:28.922
"5,1439","5,1445",2022-12-23 13:06:17.245
"5,1866","5,1872",2022-12-26 13:02:34.713
"5,2826","5,2832",2022-12-27 13:08:37.122
"5,273","5,2736",2022-12-28 13:11:34.605
"5,2171","5,2177",2022-12-29 13:09:02.376
"5,2171","5,2177",2022-12-30 10:05:02.267
